logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000026511	0.169922196871561	6.57616060264642	9.13697190258059	9.86145487584492e-20	1.91002293152436e-17	34.0162323676311
ENSMUSG00000044350	0.206884466347222	7.28997425968004	9.13319830520368	1.02043541686857e-19	1.94860047632451e-17	33.9702956333959
ENSMUSG00000049339	0.25441060922398	6.58841124460394	9.04509155716267	2.25810508199592e-19	4.25213731968065e-17	33.2093480445895
ENSMUSG00000089989	-0.271446218976982	7.18607450544631	-9.03041096237105	2.57583066723814e-19	4.78398797074174e-17	33.0827530905334
ENSMUSG00000024732	0.341862356147686	7.06255598656903	9.01264300578242	3.01993503329161e-19	5.53301070018482e-17	32.9282903976584
ENSMUSG00000102771	-0.274146896922696	6.97411065992195	-8.9664334411534	4.56098665889438e-19	8.245047616172e-17	32.520794128815
ENSMUSG00000050875	0.119454980061452	7.34290235374437	8.95678452359998	4.96980326847448e-19	8.86586746236539e-17	32.3770122436179
ENSMUSG00000049124	0.345254767352662	7.0925938040409	8.94412875059754	5.5613477110734e-19	9.66676311111964e-17	32.3331770659901
ENSMUSG00000036478	0.197537133586431	6.69875533212734	8.94440962731669	5.54749346952188e-19	9.66676311111964e-17	32.3256851941437
ENSMUSG00000022427	0.190397648362987	6.53815172628817	8.89042807990303	8.94745436858387e-19	1.53556438391469e-16	31.8701575259698
ENSMUSG00000047606	0.195589994255968	7.29429936649423	8.81463585430479	1.74257338782066e-18	2.95322624900906e-16	31.1929889809697
ENSMUSG00000045268	-0.139825427248167	7.36948244997339	-8.79300446785145	2.10565054837628e-18	3.48151343108361e-16	30.8951093307741
ENSMUSG00000030727	-0.196759208186741	7.19550955442032	-8.76843465694007	2.60925790026872e-18	4.26220706166786e-16	30.8244459502273
ENSMUSG00000037843	0.214535040568544	6.73861668767781	8.76531027623935	2.68128076122483e-18	4.32771482865312e-16	30.7928837240032
ENSMUSG00000041429	-0.295264731685166	7.02825172790974	-8.75589460863663	2.91041668455003e-18	4.64228581283874e-16	30.7227187884007
ENSMUSG00000053263	-0.109792880297161	7.47129697430052	-8.79499398663965	2.06935220841765e-18	3.46373793107735e-16	30.7192864187687
ENSMUSG00000098483	-0.340363642061551	7.1535472357426	-8.68994550595019	5.1568792790089e-18	8.03643324882789e-16	30.1547378771212
ENSMUSG00000021003	-0.166959004209275	7.45177498377487	-8.71166134698842	4.27344025418994e-18	6.73712825189618e-16	30.0328108232136
