logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000017631	0.366484513045382	7.23740873117215	5.94889705652459	2.96435392186527e-09	2.76058050192166e-07	10.7326192071526
ENSMUSG00000051444	-0.238653489548508	7.07957863861548	-5.94073145176448	3.11431593952853e-09	2.88009342824315e-07	10.6834218163651
ENSMUSG00000030982	0.249966206022033	7.18251471637057	5.93252547167274	3.27245490768761e-09	3.00546772452937e-07	10.6347524115314
ENSMUSG00000053581	0.31174508532154	7.28065342074775	5.92144838872107	3.49838067853391e-09	3.16924731265552e-07	10.5759413195616
ENSMUSG00000023088	0.231783377000993	7.37598752967169	5.92252434814344	3.47578605294996e-09	3.16924731265552e-07	10.5757056348251
ENSMUSG00000031824	0.374281822285087	7.36970397430677	5.91372525367825	3.66481408855026e-09	3.27545833672643e-07	10.5250130254125
ENSMUSG00000085311	0.264105520881754	7.55934463931604	5.91501250208459	3.63654819582168e-09	3.27215623809171e-07	10.4431295602538
ENSMUSG00000095325	0.226334952677441	7.44695736208841	5.9016389153012	3.94086138557385e-09	3.49869673811246e-07	10.4416852570906
ENSMUSG00000040943	0.3271502515711	7.48103074403462	5.8976063027117	4.03739167548101e-09	3.56065860545567e-07	10.3984571254528
ENSMUSG00000085642	0.291588399706356	7.37923804245322	5.88666231479834	4.31111145234324e-09	3.77704415860888e-07	10.3724277482565
ENSMUSG00000028957	0.322982324053209	7.15456328669663	5.8838827402376	4.38345896491082e-09	3.81532830298807e-07	10.3606800299352
ENSMUSG00000022386	0.225534520006923	7.37865574173876	5.86548261809601	4.89308236985188e-09	4.20394696253662e-07	10.2515957542044
ENSMUSG00000026694	0.235482939535764	7.4270734495026	5.86558419736619	4.89011660426867e-09	4.20394696253662e-07	10.2449768075233
ENSMUSG00000097876	0.307310756129467	7.35928310325409	5.86357144341592	4.94920958740939e-09	4.22491179971352e-07	10.2437652593949
ENSMUSG00000036819	0.296055730024746	7.00227039716454	5.85660441909068	5.15917242638046e-09	4.37609549058017e-07	10.2061222440908
ENSMUSG00000086794	0.170766692153644	7.40697681447	5.84781466734651	5.43646447287989e-09	4.58211375856592e-07	10.1442180775597
ENSMUSG00000056718	0.189973351591811	7.18538586448492	5.84134405675907	5.64981003730367e-09	4.73198240671528e-07	10.1197343540264
ENSMUSG00000023947	0.135070814051359	7.44267611033402	5.83798854185909	5.76363260559653e-09	4.79714346304556e-07	10.0731781746498
ENSMUSG00000002325	0.280900761805242	6.82899985602244	5.83133484494038	5.99597053097628e-09	4.92890984944513e-07	10.0659009094993
ENSMUSG00000032536	0.328337856585706	7.30108441561678	5.82778831166203	6.12350865315599e-09	5.0028690020907e-07	10.0456933050889
ENSMUSG00000024909	0.327430344694362	6.97242418569629	5.82300279565515	6.2997940212641e-09	5.1155095720228e-07	10.0198289058103
ENSMUSG00000055471	0.256449767292824	7.50845126587053	5.83619698816404	5.82531465160119e-09	4.81836740468156e-07	10.0186261153911
ENSMUSG00000006471	0.247784908146419	7.41493834770557	5.82179489215894	6.34506462787303e-09	5.12104397875061e-07	9.99249006660212
ENSMUSG00000031986	0.29405402254048	7.13431220762176	5.81138105254455	6.74871689833243e-09	5.41401583946343e-07	9.95295060441562
ENSMUSG00000053647	0.256397975021581	7.22368266159762	5.80411221112994	7.04515905158541e-09	5.61798701137503e-07	9.91368509935095
ENSMUSG00000035529	0.303169023180012	7.1232153491529	5.79103050403759	7.61089467496102e-09	6.03299311824143e-07	9.83994567612766
ENSMUSG00000091390	0.264658281494898	7.39193211435993	5.78709185596892	7.78971668098276e-09	6.13820455861819e-07	9.80226273268655
ENSMUSG00000104156	0.329563348014755	7.20013463825515	5.78007915671297	8.11827498427868e-09	6.32228467635317e-07	9.78072805106762
ENSMUSG00000019863	-0.215620728984232	7.28457531927271	-5.78058758970969	8.09400752289623e-09	6.32228467635317e-07	9.76851581608804
ENSMUSG00000045466	0.339432512255531	7.26135758844519	5.75515324215782	9.39882449235885e-09	7.1933417106174e-07	9.64257986477885
ENSMUSG00000054874	0.213319361021456	7.46909201711686	5.76046119145371	9.11064848203571e-09	7.01309282284795e-07	9.62099044141396
ENSMUSG00000088984	0.344464525563047	7.49261966557667	5.75065070123683	9.65020625803970e-09	7.34353124218941e-07	9.56996844101008
ENSMUSG00000001134	-0.193654992912629	7.46017679291435	-5.76750479372272	8.74147776430021e-09	6.76803833646429e-07	9.5472859198064
ENSMUSG00000033102	0.160810432785651	7.32594966250571	5.73468813361725	1.05951891808995e-08	7.88246560458315e-07	9.52795117040464
ENSMUSG00000061136	0.251738289359989	7.52070431082535	5.74574816737357	9.93135541899999e-09	7.47208249236287e-07	9.50761995853755
ENSMUSG00000093994	0.188201791680099	7.47639262461424	5.73480774327625	1.05877844836658e-08	7.88246560458315e-07	9.46961830920439
ENSMUSG00000087479	0.170610371250212	7.58310863813122	5.74791821598683	9.80593908365928e-09	7.4196415214256e-07	9.41851991588637
ENSMUSG00000092988	0.290373774988219	7.28961943654819	5.71450722443756	1.1919355074923e-08	8.76961610678172e-07	9.41846772780378
ENSMUSG00000026840	0.320103892704721	7.01534322159369	5.70720335206541	1.24371697042116e-08	9.10031807423002e-07	9.37851606220762
ENSMUSG00000020629	-0.285625507274063	7.21260287040549	-5.69614011493118	1.32633937741455e-08	9.59938124403783e-07	9.30363897334556
ENSMUSG00000044730	0.290996089948782	7.44389876990994	5.69799216364516	1.31214553940977e-08	9.54854762203273e-07	9.28843064874974
ENSMUSG00000033880	0.315552300761965	6.89765713194348	5.68843884638202	1.38697803239897e-08	9.93031529970808e-07	9.27381055941246
ENSMUSG00000032714	0.184814907738174	7.31436592515773	5.68718493462845	1.39710288808515e-08	9.94931505916039e-07	9.26576646525934
ENSMUSG00000030545	-0.241220545794019	7.13482620259157	-5.68170656291519	1.44218748622033e-08	1.01616988116382e-06	9.23861096089485
ENSMUSG00000040302	0.290986099716072	7.44629128257544	5.6847021800493	1.41736252978724e-08	1.00399025580727e-06	9.23242553208419
ENSMUSG00000025134	0.238718873088787	7.52660926168047	5.69406706098786	1.34240399319529e-08	9.66313187966574e-07	9.20633276698664
ENSMUSG00000001930	0.243797456531424	7.0916461223747	5.67479275869218	1.50110666968265e-08	1.0411582041752e-06	9.20039034075704
