logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000028268	0.491092342999846	7.1062063209718	7.96924175406158	1.8806032614218e-15	1.7648327911442e-13	24.3682527587185
ENSMUSG00000061455	0.167603846697246	7.5202658260155	7.94794309718855	2.22996472887208e-15	2.00727165254662e-13	24.182373323519
ENSMUSG00000024045	0.217523128044085	7.39588104771657	7.9363668032646	2.44590786961145e-15	2.17209751212743e-13	24.1739982966228
ENSMUSG00000097133	0.126483088220647	7.62812317376815	7.96199514216772	1.99294908633288e-15	1.8441050566683e-13	24.1659806397599
ENSMUSG00000043467	0.168750212807367	7.59560957231358	7.95557302376904	2.09802158023442e-15	1.9145532103215e-13	24.1605976730303
ENSMUSG00000034269	0.109383681030972	7.58197290768866	7.95301128433897	2.14144032654442e-15	1.94079030142711e-13	24.1588753815759
ENSMUSG00000054178	0.142105035762269	7.5678348723413	7.9457742575412	2.26893954240254e-15	2.02855459628854e-13	24.1235478968273
ENSMUSG00000065431	0.165210842895953	7.6230406977462	7.96023429343343	2.02123124371709e-15	1.85728693172671e-13	24.1201009359513
ENSMUSG00000070427	0.220866027278425	7.22324891343054	7.92063648047725	2.77266628289763e-15	2.44586135035343e-13	24.0035468733002
ENSMUSG00000050545	0.15592508368914	7.54317454399956	7.9164482449092	2.8666833550558e-15	2.51204994398002e-13	23.9056760466022
ENSMUSG00000100158	0.126001597341849	7.5688496056752	7.91180563827785	2.97457187304938e-15	2.58944309369667e-13	23.871161350044
ENSMUSG00000024542	0.198229801613108	7.50265169664627	7.88874940729218	3.57251205979484e-15	3.08963918792192e-13	23.783872222501
ENSMUSG00000039741	0.160107093295603	7.38718765169276	7.87826432712772	3.88218837690459e-15	3.31413655504526e-13	23.727442247689
ENSMUSG00000035245	0.362215589825321	7.31836530719995	7.87604459118117	3.9510623908236e-15	3.35131138175499e-13	23.6927617512341
ENSMUSG00000070327	0.232359831427095	7.51402304861033	7.86525157667441	4.30347676468959e-15	3.6269811815524e-13	23.6075833247888
ENSMUSG00000085501	0.125524701534474	7.61433248782415	7.88356972755542	3.72232607421839e-15	3.19829991000375e-13	23.5526099286375
ENSMUSG00000044231	-0.191477373969374	7.27445344834173	-7.84949415734406	4.87422337222093e-15	4.03098272882671e-13	23.5070328387151
ENSMUSG00000023066	0.236290264351023	7.39954267080377	7.84635638428976	4.99646960387598e-15	4.10641526698677e-13	23.4810394206793
ENSMUSG00000027959	0.308647400925456	7.19435679027869	7.85196956127424	4.77986517265346e-15	4.00298582054117e-13	23.4667671236689
ENSMUSG00000027160	0.338492596851959	7.00147305740283	7.85059019633816	4.83222008527108e-15	4.02137963322685e-13	23.4348410595057
ENSMUSG00000026193	0.272859031638789	7.08972577920296	7.82529414921624	5.89887327280945e-15	4.81814142875399e-13	23.2356280396098
ENSMUSG00000079487	0.132733122416291	7.52898386597766	7.82059552343483	6.12110052178539e-15	4.93868305513806e-13	23.2068327278457
ENSMUSG00000090582	0.224295685041799	7.49107517336285	7.80957270870889	6.6752998594389e-15	5.35318592364215e-13	23.1672141854114
ENSMUSG00000087721	0.266429833260518	7.34811470657173	7.8041426797994	6.96618438542583e-15	5.55280432457558e-13	23.1481609130223
ENSMUSG00000018068	0.154635339564338	7.60613681025064	7.82266912312063	6.02202894716515e-15	4.88855748643492e-13	23.0951678375942
ENSMUSG00000026096	0.345413512193472	7.41024985824226	7.77931608899151	8.46317357416194e-15	6.70567142115633e-13	22.972726683143
ENSMUSG00000043631	0.379017951140894	7.46654113643589	7.7777208993837	8.56951721851204e-15	6.74951499019948e-13	22.9500317266896
ENSMUSG00000026200	0.130343680397984	7.47676290460788	7.7670190885173	9.31776124142783e-15	7.29542110926468e-13	22.8289395819824
ENSMUSG00000044317	0.261124155223966	6.83470459980627	7.76510166216414	9.45845625219734e-15	7.36201724288678e-13	22.8169548358211
ENSMUSG00000039218	0.169873269074329	7.48129954267821	7.75178631096526	1.04948669472526e-14	8.12094031848228e-13	22.7358505216285
ENSMUSG00000031639	0.225295310386375	7.34566215337359	7.74065225468089	1.1446681342564e-14	8.72513579345673e-13	22.6745931658805
ENSMUSG00000027639	0.391715438603986	7.27350035142114	7.74035190105106	1.14735008166677e-14	8.72513579345673e-13	22.6483429560782
ENSMUSG00000104077	0.330388909640805	7.21565644264821	7.73041669345624	1.23963631194813e-14	9.37306724554153e-13	22.5504354372104
ENSMUSG00000077797	0.172921338967163	7.46431714143578	7.7255946141784	1.28702371637831e-14	9.6760783040442e-13	22.5246901027576
ENSMUSG00000014496	0.157841459736417	7.58623018002269	7.74504129929537	1.1061737707857e-14	8.5098205436258e-13	22.5231565478058
ENSMUSG00000027276	0.235122977450408	7.33866035612515	7.71623856179786	1.38410837610023e-14	1.02666197229538e-12	22.4762334804938
ENSMUSG00000021583	0.300977937986637	7.15529531755717	7.71867920270494	1.35810906410382e-14	1.01528243707468e-12	22.4494354586691
ENSMUSG00000036461	0.249999354806507	7.39860227823799	7.70581418903531	1.50078048769238e-14	1.09111689083217e-12	22.4182418766252
ENSMUSG00000041920	0.209466868501791	7.32368456961705	7.70503166513469	1.50991927817069e-14	1.0917623982926e-12	22.4012632840909
ENSMUSG00000022488	0.266279295751307	7.36105388444897	7.70354770810731	1.52740048228491e-14	1.09840017291271e-12	22.3874670269058
ENSMUSG00000054387	0.150914172189855	7.55128457540274	7.71579841648868	1.38884894982522e-14	1.02666197229538e-12	22.3634567968071
ENSMUSG00000030096	0.182853446258656	7.56580152496675	7.71227090334267	1.42742361025579e-14	1.04802160119833e-12	22.3486793252154
ENSMUSG00000103839	0.0936557213474494	7.57417739993474	7.71171621001312	1.43358456633084e-14	1.04802160119833e-12	22.2679543157793
ENSMUSG00000025902	0.303013140642919	7.13226228876604	7.68365446866844	1.78189225953326e-14	1.2744863988186e-12	22.1840598636006
ENSMUSG00000002835	0.105231855354733	7.51178563424015	7.67788434984723	1.86321760090484e-14	1.32548899436413e-12	22.1364988377588
ENSMUSG00000046879	0.368202093564409	6.8792946053212	7.66358553041163	2.0808197143504e-14	1.46454289682364e-12	22.0584384850579
ENSMUSG00000088625	0.234889365306064	7.41767304010726	7.64682719494797	2.36781942615615e-14	1.64899929720517e-12	21.9725095062703
ENSMUSG00000087153	0.132900717483899	7.51054548752805	7.6570517209371	2.18839817092974e-14	1.53211029617684e-12	21.9585042078958
ENSMUSG00000091784	0.106499741827172	7.60140667622118	7.66462658793046	2.06416635361798e-14	1.46059086583278e-12	21.8998134013237
ENSMUSG00000030786	0.323542846145229	7.39321814871654	7.6324665901252	2.64448563624423e-14	1.83203319051223e-12	21.8671131402261
ENSMUSG00000028226	0.222675116535449	7.52346300474814	7.62862448559141	2.72374757949611e-14	1.87711604020274e-12	21.7682700439468
ENSMUSG00000052395	0.106846929574775	7.47472212521076	7.62310064303653	2.84181432583252e-14	1.94833612224953e-12	21.7581923645818
ENSMUSG00000033705	0.127513578847044	7.50943653752697	7.62084718014683	2.89141307868105e-14	1.972122569954e-12	21.7176797562216
ENSMUSG00000045813	0.121733061648232	7.51969743470242	7.61963169831751	2.91851839299853e-14	1.97616702986412e-12	21.697600931128
ENSMUSG00000061882	0.178267823063022	7.46381130337459	7.61269212100226	3.07812692192456e-14	2.06750129090892e-12	21.688673677095
ENSMUSG00000020527	0.15385235656016	7.50380988420194	7.61011976094701	3.13944636286366e-14	2.09310415735918e-12	21.6440150890828
ENSMUSG00000022797	0.243182456345561	7.53973152043364	7.60976976399489	3.14788185697157e-14	2.09310415735918e-12	21.6278189961217
ENSMUSG00000001998	0.178832933356748	7.56676517284383	7.61924418720112	2.92721234774311e-14	1.97616702986412e-12	21.595152366003
ENSMUSG00000079036	0.172387902555473	7.46490158040393	7.59112174148821	3.63107845074563e-14	2.36681921479144e-12	21.5286537329971
ENSMUSG00000031537	0.201615186504396	6.93139310871	7.592001112864	3.60673619815568e-14	2.36259076108891e-12	21.505564060706
ENSMUSG00000001123	0.352649437036764	6.97931023062497	7.58173773354207	3.90111808344776e-14	2.53037227844023e-12	21.4412576039024
ENSMUSG00000093994	0.112038675174267	7.55837143911006	7.59322992968408	3.5729894682932e-14	2.35212918629132e-12	21.4152517185092
ENSMUSG00000086472	0.18946849442237	7.41555475207028	7.5698554838037	4.27153354450536e-14	2.74809686342922e-12	21.3974742380896
ENSMUSG00000102593	0.124417922532012	7.62250463934218	7.59650555026147	3.48454189619505e-14	2.30537291852264e-12	21.3518717995457
ENSMUSG00000005267	0.147248866791492	7.51544172261629	7.56964722501898	4.27832492341611e-14	2.74809686342922e-12	21.3409098980598
ENSMUSG00000065746	0.362260942423219	7.30782722979368	7.55745243616633	4.69507580775371e-14	2.95834490896177e-12	21.3109335468759
ENSMUSG00000022637	0.310930443701929	7.23041482814981	7.5583802328127	4.66201281834145e-14	2.95156715848297e-12	21.2862820781141
ENSMUSG00000029298	0.374396094396601	7.26766742181997	7.55338098842975	4.84291338982192e-14	3.03703459593003e-12	21.2617790832138
ENSMUSG00000103857	0.114228856432264	7.57869034073729	7.56856672416097	4.31373121535885e-14	2.75745369283229e-12	21.2128225545813
