logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000026918	0.00325866017168419	6.98752859100045	0.0850300500148343	0.932240198093152	0.999992724696631	-5.59555189548326
ENSMUSG00000039087	0.00244038501274435	7.01822684497223	0.0823456656617871	0.934374453353608	0.999992724696631	-5.59555377906528
ENSMUSG00000022195	0.00339252447203631	6.81859995116799	0.0861864625445094	0.931320926274022	0.999992724696631	-5.59557333916999
ENSMUSG00000024660	0.00379748705907179	6.95798945247363	0.084583400020154	0.932595279700553	0.999992724696631	-5.59565337033281
ENSMUSG00000038648	0.00353527148807498	7.02193853276114	0.0867182025421993	0.930898258667336	0.999992724696631	-5.59569059827974
ENSMUSG00000060261	0.00483428151941379	6.95820643013203	0.0803588162614739	0.935954428978715	0.999992724696631	-5.59569224066089
ENSMUSG00000027624	0.00257246853001902	7.00814298483515	0.0855644591476431	0.931815366709398	0.999992724696631	-5.59578914276019
ENSMUSG00000032816	0.00231671625947349	6.9863227428798	0.0791235256834074	0.93693688015178	0.999992724696631	-5.59584435267751
ENSMUSG00000064288	0.00318442986246481	7.01781877568754	0.0774579784838637	0.938261674752384	0.999992724696631	-5.5960017374702
ENSMUSG00000040850	0.00333101625174859	7.04308203214638	0.0866161368062787	0.930979386810114	0.999992724696631	-5.59614191009857
ENSMUSG00000031666	0.00269721104086784	6.940038754363	0.0814063879911258	0.93512135070992	0.999992724696631	-5.59614294687089
ENSMUSG00000028456	0.00339743055422304	7.17432466158988	0.0746471390922815	0.940497833179365	0.999992724696631	-5.59614402321668
ENSMUSG00000022103	0.00308251728752129	6.88716827794658	0.0793740102586759	0.936737656974183	0.999992724696631	-5.59614677874149
ENSMUSG00000005802	0.00406369820958741	7.00736852099352	0.0791284308440507	0.936932978789012	0.999992724696631	-5.59614861120189
ENSMUSG00000035356	0.00419728155240762	7.02583208664561	0.100594571898659	0.91987550145655	0.999992724696631	-5.59614984874913
ENSMUSG00000020422	0.0030575282253329	6.98850837267017	0.0771837312175564	0.938479830540012	0.999992724696631	-5.59616241423664
ENSMUSG00000039286	0.0028232347492585	6.95942343833875	0.0791991103501702	0.936876763388795	0.999992724696631	-5.59617012043716
ENSMUSG00000021198	0.00227403742925159	6.9744963530538	0.0731069071695615	0.941723362192932	0.999992724696631	-5.59617497290584
ENSMUSG00000024085	0.00259248573422877	6.95267959928782	0.075188388261888	0.940067206309044	0.999992724696631	-5.59623514557342
ENSMUSG00000035275	0.0021681506625475	6.9184247449141	0.0803715770455407	0.935944280579685	0.999992724696631	-5.59627053632125
ENSMUSG00000028960	0.00314694307335195	7.08232483290124	0.0716792795500573	0.942859417735053	0.999992724696631	-5.59627198308795
ENSMUSG00000039367	0.00323152548685712	6.99748788933464	0.0738738624514165	0.941113095136551	0.999992724696631	-5.59631041362014
ENSMUSG00000014361	0.00280041241585138	7.06631335648043	0.0757077678420406	0.93965399572647	0.999992724696631	-5.59635783567169
ENSMUSG00000035615	0.00280239333923582	6.97728633691953	0.091232215138121	0.927310973344736	0.999992724696631	-5.59637547818668
ENSMUSG00000103731	0.00394849592548852	7.02039818240834	0.0846667622118628	0.932529006696665	0.999992724696631	-5.59640334165141
ENSMUSG00000028744	0.00398717782496938	7.04087547006297	0.0916828313363251	0.926952948601579	0.999992724696631	-5.59642075798555
ENSMUSG00000066306	0.00284928592896172	7.0447411854175	0.0804671568501647	0.93586826818372	0.999992724696631	-5.5965144826233
ENSMUSG00000038244	0.00236837203320395	6.93674253300617	0.0674536068468273	0.946222731175224	0.999992724696631	-5.5965291801825
ENSMUSG00000025982	0.00268842052678853	6.91838147291374	0.0710921656010631	0.943326656114251	0.999992724696631	-5.59655922400135
ENSMUSG00000021367	0.00441591667653718	7.11550074844595	0.068941466461718	0.945038395854023	0.999992724696631	-5.59656206433393
ENSMUSG00000035181	0.00201162697230739	6.9461227209017	0.0667103811913243	0.946814383020559	0.999992724696631	-5.59656543161713
ENSMUSG00000022377	0.00250672155330633	6.9328652086103	0.0666226505615605	0.946884223764383	0.999992724696631	-5.5965702818335
ENSMUSG00000028465	0.00281564447489924	7.16408988809457	0.0649519121221004	0.948214345273113	0.999992724696631	-5.59674312538864
ENSMUSG00000031939	0.00466430133379436	7.2526968279936	0.0976552454292627	0.922209155946095	0.999992724696631	-5.59679617793842
ENSMUSG00000037541	0.00233803256990228	7.01245721063986	0.0810897589535369	0.935373141549501	0.999992724696631	-5.5968459590069
