"","Power","SFT.R.sq","slope","truncated.R.sq","mean.k.","median.k.","max.k."
"55",55,0.950875196804409,-0.501136419554427,0.970398660588389,600.941423476252,459.226509296847,1653.21698329301
"56",56,0.952539231092626,-0.507147096382636,0.971219858208631,590.126262771199,448.85312112669,1630.70408469042
"57",57,0.953840265895004,-0.513070621160207,0.973057158509356,579.659808882207,438.951226706884,1608.80041875763
"58",58,0.95516393555593,-0.518564647473591,0.974157264294452,569.525634692992,429.409040808875,1587.48059825394
"59",59,0.956953570959456,-0.522555984544929,0.974935325029526,559.708331148006,420.743846380183,1566.72066565403
"60",60,0.959620046246844,-0.52677071528702,0.976860018997168,550.193429238486,412.089952442981,1546.49799196723
"61",61,0.958164217088535,-0.530866293337824,0.975105990597774,540.967329087192,403.26435028835,1526.79118415673
"62",62,0.959299424792419,-0.534846923805373,0.976359526569989,532.017235386286,394.84700127445,1507.58000030767
"63",63,0.960832696444201,-0.539094711721865,0.976622233425749,523.331098531308,387.313910252229,1488.8452717887
"64",64,0.961404421353266,-0.542825407701258,0.976274802507683,514.897560871039,379.561294635614,1470.56883173554
"65",65,0.963565628261867,-0.546783090817217,0.977778944056006,506.705907559847,372.055135516683,1452.73344925844
"66",66,0.965657631531948,-0.549980548677351,0.978937235674692,498.746021557399,364.430338574725,1435.32276884013
"67",67,0.966574376920996,-0.554148751095444,0.979139368272507,491.008342371498,357.942025704961,1418.32125444704
"68",68,0.966089063837338,-0.557631371615966,0.978036713983685,483.4838281844,351.262815495463,1401.71413792707
"69",69,0.965486568858044,-0.561342885967323,0.97666051772123,476.163921042034,344.57273522278,1385.48737131076
"70",70,0.966789629328207,-0.564631527582046,0.977264531867772,469.040514819946,338.363482907585,1369.62758267198
"71",71,0.968611211715931,-0.567813044375842,0.978324649673673,462.105925710005,332.069333191018,1354.12203523868
"72",72,0.96902512455858,-0.570947818224221,0.978856291963818,455.352864998666,326.588300093499,1338.95858947497
"73",73,0.96914924965604,-0.574714922502644,0.978310629406446,448.774413931123,320.820125293552,1324.12566788287
