"","Power","SFT.R.sq","slope","truncated.R.sq","mean.k.","median.k.","max.k."
"72",72,0.600821531738831,-0.336419720487174,0.987019723392054,1149.31722788628,998.202854433866,2806.81700295079
"73",73,0.605522413722802,-0.339388680068304,0.986358034486018,1136.28217961556,983.731598866543,2784.84437138636
"74",74,0.616057987978269,-0.34255770722335,0.986737297650679,1123.53063308069,967.383159605134,2763.26216222309
"75",75,0.62096108375922,-0.345320799695285,0.986064738300491,1111.05318560817,953.802971542451,2742.05892471583
"76",76,0.629053996701097,-0.348462214634406,0.986983760231269,1098.84085614328,941.209353922572,2721.22368023886
"77",77,0.63595187928908,-0.351418917248767,0.987621698487354,1086.88506143342,927.354304636779,2700.74589727295
"78",78,0.642098693610412,-0.355171534666215,0.988087499917315,1075.17759383114,913.719580234903,2680.61546800373
"79",79,0.646052589803639,-0.35745895222668,0.987116708354774,1063.71060058851,900.366570520065,2660.82268640971
"80",80,0.651161544097391,-0.359645538057863,0.98757826036819,1052.4765645258,888.512967459054,2641.35822772858
"81",81,0.657146983746106,-0.36299033926597,0.985549799174737,1041.46828596796,877.253380798719,2622.21312920011
"82",82,0.661941724369989,-0.365167845644942,0.985419580503043,1030.67886585201,865.07903283311,2603.37877199244
"83",83,0.667958211807599,-0.367587026281365,0.983728251648142,1020.10168991657,852.299405402582,2584.84686422651
"84",84,0.673426283002352,-0.370811462614634,0.980052547799461,1009.73041389277,840.919098114682,2566.60942502022
"85",85,0.681316443941032,-0.373341472161202,0.979506909242132,999.558949622295,830.792042599331,2548.65876948049
"86",86,0.687901130887511,-0.375722658366045,0.980811692255564,989.581452035079,819.94988420559,2530.98749457713
"87",87,0.696074877013608,-0.378348728388997,0.981514568032122,979.792306924245,809.124270603395,2513.58846583767
"88",88,0.704114669710134,-0.381370960411674,0.983525194648618,970.186119461466,798.219361848167,2496.45480480709
"89",89,0.709980550888783,-0.38423576171563,0.983649035171725,960.757703400327,787.915805693126,2479.57987722092
"90",90,0.714910625473233,-0.386751255546613,0.981904102373302,951.502070919575,777.262649193138,2462.95728184398
"91",91,0.721279833996983,-0.38923023556247,0.982463816042186,942.414423061989,767.30837404519,2446.58083993083
"92",92,0.725825086836583,-0.391983165994006,0.982935119617852,933.490140728074,757.040374060761,2430.44458526714
"93",93,0.731614775019588,-0.393808224142493,0.982957483195291,924.724776186983,748.362493327846,2414.54275475451
"94",94,0.736415842483851,-0.396683667118974,0.980974996413063,916.114045069995,739.29314813724,2398.8697795038
"95",95,0.746193190279385,-0.399611625964,0.984349216053297,907.6538188145,730.449357155063,2383.51299235106
"96",96,0.75381929063272,-0.402398098221991,0.984182030583899,899.340117528903,721.496075494456,2368.39266425936
"97",97,0.758446070970028,-0.404079741521749,0.983529873492444,891.169103251051,712.820921179144,2353.4839058418
"98",98,0.763890490593578,-0.406645718937051,0.985468918278659,883.137073574856,704.166472710092,2338.78187370236
"99",99,0.767032411636481,-0.409288035780456,0.984778502701901,875.240455621603,695.979996110898,2324.28188018828
"100",100,0.771650463206477,-0.411634165986534,0.983888892991169,867.475800334193,687.841872447815,2309.97938694194
"101",101,0.774523039851997,-0.413985936510393,0.984532134768351,859.839777074107,680.388272008489,2295.86999877825
"102",102,0.777639675160719,-0.416287521225043,0.983668621287788,852.329168502339,673.05245319171,2281.94945786836
"103",103,0.781475789692575,-0.418521044599127,0.983500863682532,844.940865726856,664.960625942086,2268.21363821158
"104",104,0.784337111580321,-0.420104126231858,0.983798196447926,837.671863700386,656.703625234011,2254.65854037879
"105",105,0.789568621615492,-0.422062020369092,0.984403318615417,830.519256853454,649.569443604975,2241.28028651146
"106",106,0.794032605606571,-0.424234355213566,0.982683625571654,823.480234948599,642.378432760882,2228.07511556196
"107",107,0.798368228747364,-0.425768607210239,0.982499030893659,816.552079142713,635.498702966238,2215.03937876116
"108",108,0.801181342092497,-0.427881555235487,0.981564373478148,809.732158245279,628.835510371181,2202.16953530074
"109",109,0.804189392229831,-0.430228246454972,0.980467501477881,803.01792516113,621.97956742163,2189.46214821808
"110",110,0.806314701884727,-0.431689903314009,0.982156664012515,796.406913507103,615.616655738948,2176.91388047276
"111",111,0.808487367433039,-0.433902381569932,0.981964563758512,789.896734392643,609.327823102331,2164.52149120388
"112",112,0.810214273803442,-0.436173200249156,0.980160446372736,783.485073355098,602.849498979876,2152.28183215865
"113",113,0.813621415515032,-0.437984944899648,0.980859218845655,777.169687441,596.214011753361,2140.19184428284
"114",114,0.818405129209619,-0.439527343611394,0.980409392190909,770.948402425222,589.45648339486,2128.24855446453
"115",115,0.823707743027248,-0.441236537664028,0.98046600990826,764.819110160394,582.866737918943,2116.44907242303
"116",116,0.828086531241465,-0.44329849292176,0.980942175473503,758.779766049458,576.691836762448,2104.79058773534
"117",117,0.830447571514699,-0.444190436142448,0.980507021387713,752.828386634666,571.028525942345,2093.27036699296
"118",118,0.835244387633398,-0.446025371633,0.981020784840716,746.963047296765,565.632228038668,2081.8857510824
"119",119,0.83757977129092,-0.447929252928438,0.981524793248538,741.181880058477,559.111650444984,2070.63415258289
"120",120,0.839392380544929,-0.449969587592138,0.981429086020847,735.483071486758,553.654124929452,2059.51305327554
"121",121,0.840988026369386,-0.451234739099395,0.981588237496994,729.864860688638,548.285713316214,2048.52000175817
"122",122,0.844730726279887,-0.45332258230855,0.98180824771169,724.325537395765,542.847135845177,2037.65261116055
"123",123,0.845545867410396,-0.455482163958951,0.981517199433717,718.863440133075,537.28557893273,2026.90855695518
"124",124,0.84854550388399,-0.457664101924411,0.982023996301154,713.476954467258,531.666356288317,2016.28557485871
"125",125,0.850943798472579,-0.45985142576252,0.982853235328931,708.164511330964,526.771453238924,2005.78145881975
"126",126,0.85460802271728,-0.461713272783592,0.98336326769509,702.924585418924,521.682448766083,1995.39405908876
"127",127,0.856970034436718,-0.463150316909294,0.982785116720833,697.755693652371,517.094479863439,1985.12128036621
"128",128,0.859416982531055,-0.464877040762557,0.982483202186049,692.656393708372,512.165666558925,1974.96108002502
"129",129,0.862198148552459,-0.465397320602597,0.983048625110225,687.62528261086,507.47813824756,1964.91146640409
"130",130,0.86450875371731,-0.467102447267248,0.983312452313761,682.660995380341,502.777873961611,1954.97049716925
"131",131,0.866787116720116,-0.468943674921368,0.983521286086937,677.762203739417,498.240580944574,1945.13627773878
"132",132,0.867872264496849,-0.470970997365203,0.983458086073195,672.927614871441,493.088245050711,1935.40695977023
"133",133,0.871861574612454,-0.47245357801894,0.984446311824717,668.155970229738,488.25678333972,1925.78073970594
"134",134,0.87304115627598,-0.474306051043507,0.98460405768951,663.446044395002,483.731881897556,1916.25585737446
"135",135,0.875130325196144,-0.475859342189133,0.984906480882135,658.796643978576,478.90046617643,1906.83059464534
"136",136,0.877411840608857,-0.477693636782192,0.985022625743537,654.206606569473,474.488244274322,1897.50327413494
"137",137,0.877003131405879,-0.479237128034769,0.983252474696566,649.674799723095,469.661649154743,1888.27225796096
"138",138,0.878879865587221,-0.480298257452973,0.983694154203955,645.200119989715,465.079710288711,1879.13594654345
"139",139,0.88065363430687,-0.482192009892841,0.983303474806584,640.781491980907,460.985074968326,1870.09277745041
"140",140,0.88254246864135,-0.483753326434171,0.982514032847793,636.41786747218,457.050362782218,1861.14122428585
"141",141,0.883657705029513,-0.485291706744547,0.982534296981231,632.108224540175,452.863102018451,1852.2797956186
"142",142,0.885553369849627,-0.487031691334443,0.981819685245113,627.851566732888,448.706218255121,1843.50703395003
"143",143,0.887715247000828,-0.488911720054866,0.981263894724624,623.646922271408,444.646031153939,1834.82151471904
"144",144,0.8893637627189,-0.490347335971982,0.980841643496827,619.493343281804,440.576641863608,1826.22184534278
"145",145,0.89102543119297,-0.491916127157624,0.979458129464284,615.389905055808,436.270674757094,1817.70666429144
"146",146,0.892426048696205,-0.492838772757618,0.97951783839109,611.335705339047,432.187767477193,1809.27464019588
"147",147,0.89400862140487,-0.493988599383225,0.979742825658189,607.329863645612,428.565508409575,1800.92447098658
"148",148,0.895433274579407,-0.495016015744592,0.980497521770611,603.371520597828,424.835760920059,1792.65488306265
"149",149,0.896178838326409,-0.496869238829372,0.980087780025888,599.459837290155,421.045575614071,1784.46463048966
"150",150,0.896586674204313,-0.498699734795008,0.979058445193463,595.593994676164,417.49482792345,1776.35249422518
"151",151,0.898334097998206,-0.50010946123096,0.978795683226073,591.773192977637,413.634241331937,1768.31728137076
"152",152,0.89832945300531,-0.501146057847793,0.978395469680555,587.996651114832,409.855887670912,1760.35782444942
"153",153,0.899004038019137,-0.502296605829054,0.977974733717034,584.263606157052,406.089758324021,1752.47298070755
"154",154,0.900560577316287,-0.503889873664098,0.978009205312313,580.573312792649,402.366257159341,1744.66163144025
"155",155,0.900609167495967,-0.505567794285504,0.97697573172705,576.925042817677,398.796994781429,1736.9226813392
"156",156,0.901058535167643,-0.507089867048878,0.975815416095316,573.318084642414,395.21050444683,1729.25505786222
"157",157,0.902262224401474,-0.507903509562599,0.975106171827346,569.751742815034,391.755770073337,1721.65771062352
"158",158,0.904383096337397,-0.509119993513161,0.976606044222956,566.225337561725,388.842717463006,1714.129610804
"159",159,0.904618550050402,-0.510380294011991,0.975329584336725,562.738204342591,385.777283603601,1706.66975058074
"160",160,0.906246803103375,-0.512191015807604,0.976001849751708,559.289693422705,382.257337945801,1699.27714257497
"161",161,0.90832728127123,-0.513946896996917,0.97730537869136,555.87916945771,379.187327337264,1691.95081931776
"162",162,0.910248317611221,-0.515016458098194,0.978214942077416,552.506011093391,376.149625480306,1684.68983273285
"163",163,0.913060437025431,-0.51594752672553,0.9798994004003,549.169610578661,373.280344518978,1677.49325363589
"164",164,0.914478452322135,-0.517282337747512,0.980862421313568,545.869373391453,370.29697673836,1670.36017124954
"165",165,0.914876748226097,-0.518451086364878,0.980655572883533,542.604717876984,367.23503261825,1663.28969273374
"166",166,0.916002993428594,-0.519470697434696,0.980838398389542,539.375074897954,364.315752684123,1656.28094273069
"167",167,0.91786754574957,-0.520696117201703,0.981671963329949,536.179887496181,361.433710868757,1649.33306292402
"168",168,0.918414231289687,-0.522031334636124,0.981591328146725,533.018610565254,358.589789759809,1642.44521161142
"169",169,0.918349075281802,-0.523356949748623,0.981466622124495,529.890710533793,355.609174632313,1635.61656329054
"170",170,0.919680046751759,-0.524287516612156,0.982046192215158,526.795665058885,353.115458983426,1628.84630825745
"171",171,0.920463037778235,-0.525352185204733,0.981547089848154,523.732962729351,350.277140747807,1622.13365221724
"172",172,0.920541401546926,-0.526877971414686,0.980767416283969,520.702102778439,347.183475703231,1615.4778159065
"173",173,0.921657546471924,-0.528150259220346,0.981071473004976,517.702594805622,344.171932963801,1608.878034727
"174",174,0.921966116273449,-0.529553313860825,0.980413123364312,514.733958507151,341.439883424545,1602.33355839037
"175",175,0.922901352260302,-0.530881935769276,0.980561417333925,511.795723415032,339.132536403636,1595.84365057326
"176",176,0.924506877963767,-0.532228969775848,0.98169166426973,508.887428644142,336.480249452283,1589.40758858275
"177",177,0.924671684644241,-0.533696968094977,0.981099736573888,506.008622647168,333.987701892795,1583.02466303155
"178",178,0.925462410196466,-0.534797203281729,0.980819804380049,503.158862977089,331.136551135646,1576.69417752259
"179",179,0.927292574025181,-0.536099893318799,0.981547371295107,500.337716056942,328.371564668908,1570.41544834291
"180",180,0.926759828050224,-0.537323904796684,0.980236254592386,497.544756956589,326.118319998145,1564.18780416629
"181",181,0.928191558294735,-0.538208821740456,0.980917713236056,494.779569176267,323.749522147955,1558.01058576441
"182",182,0.929258462144574,-0.539599713190983,0.981519104969142,492.041744436639,321.514672301946,1551.88314572633
"183",183,0.929117569077726,-0.541371201703322,0.98102193288628,489.330882475164,319.400148241155,1545.80484818585
"184",184,0.930491833013135,-0.542586574475128,0.980654174295769,486.646590848522,317.166279352193,1539.77506855663
"185",185,0.930716639749686,-0.543443726041125,0.980379961344062,483.988484740912,314.697413718564,1533.79319327473
