"","Power","SFT.R.sq","slope","truncated.R.sq","mean.k.","median.k.","max.k."
"66",66,0.828770219071444,-0.468079250289334,0.978356240206377,780.182376836983,569.767382877084,2206.39521999641
"67",67,0.836358936280066,-0.47107308229546,0.979435578153351,768.952852655328,559.160221692084,2183.08801080819
"68",68,0.841372309070402,-0.47461944153451,0.979503610007707,758.015762424133,548.731218758889,2160.27818757729
"69",69,0.843801650187921,-0.47742613337272,0.978965707178563,747.359872425565,538.344132389078,2137.94940866356
"70",70,0.849103450628904,-0.479857643026912,0.979409222979053,736.974520956233,529.035728289642,2116.08606586892
"71",71,0.851276339689706,-0.482744470635326,0.978113853004856,726.849582089347,519.257375056226,2094.67324241344
"72",72,0.854217147345873,-0.485234416414985,0.976923562770004,716.975432177201,509.976412215408,2073.69667384614
"73",73,0.858713177727082,-0.487802387543252,0.97726521429314,707.34291885368,501.054559899738,2053.14271164895
"74",74,0.862081869443844,-0.490773929570399,0.976647668183333,697.943332320459,492.694093229044,2032.99828931532
"75",75,0.863252464353054,-0.493358813371813,0.975365180434708,688.768378721745,484.497198833489,2013.25089070526
"76",76,0.866828063140118,-0.495719430297321,0.975422258590973,679.810155431398,476.892136471547,1993.88852049665
"77",77,0.870718387431419,-0.498616463882591,0.974984084484743,671.061128093108,468.842475515391,1974.89967656942
"78",78,0.875283429130715,-0.500964690520428,0.976398743909708,662.514109269378,460.751894541977,1956.27332417341
"79",79,0.878224788952629,-0.503749213480463,0.976916413735622,654.16223856855,453.383300374969,1937.99887174431
"80",80,0.881585077576385,-0.50619840718423,0.97595769307598,645.998964131175,445.835231109783,1920.06614824361
"81",81,0.883015379319764,-0.509160107725144,0.974289471121628,638.018025367853,438.438556680071,1902.46538190946
"82",82,0.884476046874454,-0.511869753189977,0.973718735849863,630.213436850388,431.266403027895,1885.18718031499
"83",83,0.887409669206845,-0.51424323364661,0.97359275235218,622.579473266856,424.185933156458,1868.22251163904
"84",84,0.887984372200331,-0.517265606888554,0.971430632557252,615.110655359056,417.4925152696,1851.56268706266
"85",85,0.889929283123847,-0.519359599326024,0.970140949260497,607.801736767895,411.275059585153,1835.19934421151
"86",86,0.893306503943148,-0.522223736946326,0.970588623095141,600.647691718693,405.004354709325,1819.12443157096
"87",87,0.896264959411819,-0.524713481732084,0.970476265639506,593.643703484159,398.69946332284,1803.33019380647
"88",88,0.899869175565313,-0.527219028429773,0.971092578643336,586.78515356805,392.437823215343,1787.80915792741
"89",89,0.902034007907102,-0.529086056007906,0.971991816113282,580.06761155726,386.640013962513,1772.55412023705
"90",90,0.903114210095621,-0.531236220560897,0.972420689128308,573.48682559438,380.60851413401,1757.55813401626
"91",91,0.905262624607803,-0.533118832175184,0.972252121130944,567.038713426723,374.813140174348,1742.81449789209
"92",92,0.906859605779998,-0.53536690963464,0.972014304140438,560.719353991287,369.22200342841,1728.31674484654
"93",93,0.908930968785111,-0.537422067953926,0.970515867428183,554.52497949844,363.79327771844,1714.05863182388
"94",94,0.910648164505044,-0.53981408466122,0.969159296275282,548.451967979998,358.876965168624,1700.0341298982
"95",95,0.913572445415148,-0.542187840119699,0.969749557196225,542.496836270062,354.294144687105,1686.23741496551
"96",96,0.914682719328888,-0.544178651282673,0.969029852764891,536.656233389456,349.153384934753,1672.66285892752
"97",97,0.914235225964938,-0.54630458734028,0.968505124588037,530.926934306804,344.41016472255,1659.30502133643
"98",98,0.916351608203824,-0.548316688725837,0.968914986676601,525.305834051364,339.915808259167,1646.15864147233
"99",99,0.916496639836918,-0.550319905039872,0.967817659419696,519.789942154577,335.451423582493,1633.21863082689
"100",100,0.919086004107373,-0.552454784829608,0.967657254773071,514.376377399029,331.395948917701,1620.48006596875
"101",101,0.921912201452764,-0.554460977993401,0.967968094845073,509.062362855086,327.221667453748,1607.93818176774
"102",102,0.923877343572044,-0.556081068921282,0.967931092442105,503.845221186892,323.315365194926,1595.58836495681
"103",103,0.925042276238076,-0.558186768852918,0.967115668190116,498.722370210759,318.949608165187,1583.42614801163
"104",104,0.924944459032756,-0.560384697397073,0.965443138735254,493.691318690196,315.194707934393,1571.44720332968
"105",105,0.926208142563479,-0.562131442472704,0.96585586463658,488.749662352925,310.709034624244,1559.64733769129
"106",106,0.927248944155219,-0.564528285315436,0.965545803085453,483.895080116276,306.75563680889,1548.02248698678
"107",107,0.927679255009691,-0.565900116253568,0.965772026801947,479.12533050831,302.910764189788,1536.56871119451
"108",108,0.928299920985693,-0.568126766999899,0.965558608558655,474.438248272871,299.045187335234,1525.28218959585
"109",109,0.928334953315113,-0.570062477152241,0.963753455972644,469.83174114759,295.020900200742,1514.15921621387
"110",110,0.929602586368235,-0.571783177700145,0.962914660706829,465.303786804619,291.464793189366,1503.19619546349
"111",111,0.930735509288031,-0.573552646319953,0.963143085509884,460.852429944528,287.678080877629,1492.38963800151
"112",112,0.931519776454114,-0.575352985833512,0.96287896096144,456.475779534482,284.152025509284,1481.73615676575
"113",113,0.9321201441511,-0.577139687104075,0.961589913227521,452.172006182359,280.800893919119,1471.23246319307
"114",114,0.933579040312867,-0.579547876424285,0.961745398223606,447.939339639049,277.164682882644,1460.87536360691
"115",115,0.935562861951364,-0.581402353143323,0.962770707665604,443.776066421656,273.404080931271,1450.66175576531
"116",116,0.936567366485757,-0.58306322984664,0.962840647518378,439.680527550815,269.924930741684,1440.588625561
"117",117,0.936188326523789,-0.584422415607726,0.961707379182177,435.651116395749,266.620170087123,1430.65304386576
"118",118,0.93733703988373,-0.586460553722045,0.961748395473532,431.686276621122,263.572062807294,1420.85216351162
"119",119,0.93828109592252,-0.588311614423092,0.961587238274478,427.784500230076,260.426933436856,1411.18321640185
