"","MEantiquewhite1","MEantiquewhite2","MEantiquewhite4","MEbisque4","MEblack","MEblue","MEblue2","MEblue4","MEblueviolet","MEbrown","MEbrown2","MEbrown4","MEchocolate4","MEcoral","MEcoral1","MEcoral2","MEcoral3","MEcoral4","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkolivegreen2","MEdarkolivegreen4","MEdarkorange","MEdarkorange2","MEdarkred","MEdarkseagreen2","MEdarkseagreen3","MEdarkseagreen4","MEdarkslateblue","MEdarkturquoise","MEdarkviolet","MEdeeppink","MEfirebrick3","MEfirebrick4","MEfloralwhite","MEgreen","MEgreen4","MEgreenyellow","MEgrey","MEgrey60","MEhoneydew","MEhoneydew1","MEindianred3","MEindianred4","MEivory","MElavenderblush1","MElavenderblush2","MElavenderblush3","MElightblue4","MElightcoral","MElightcyan","MElightcyan1","MElightgreen","MElightpink2","MElightpink3","MElightpink4","MElightslateblue","MElightsteelblue","MElightsteelblue1","MElightyellow","MEmagenta","MEmagenta3","MEmagenta4","MEmaroon","MEmediumorchid","MEmediumpurple1","MEmediumpurple2","MEmediumpurple3","MEmediumpurple4","MEmidnightblue","MEmistyrose","MEnavajowhite","MEnavajowhite1","MEnavajowhite2","MEorange","MEorangered1","MEorangered3","MEorangered4","MEpaleturquoise","MEpalevioletred1","MEpalevioletred2","MEpalevioletred3","MEpink","MEpink4","MEplum","MEplum1","MEplum2","MEplum3","MEplum4","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsalmon1","MEsalmon2","MEsalmon4","MEsienna3","MEsienna4","MEskyblue","MEskyblue1","MEskyblue2","MEskyblue3","MEskyblue4","MEsteelblue","MEtan","MEtan4","MEthistle","MEthistle1","MEthistle2","MEthistle3","MEthistle4","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellow3","MEyellow4","MEyellowgreen"
"MEantiquewhite1",0,0.916187248173309,0.0345153942877507,1.27865961116804,0.408489871915275,1.61873546709232,0.0238399037305823,1.52021544091416,1.67725868789386,1.90706330608407,0.77150819919651,1.862673321719,1.42616443462167,1.91020744141953,0.397736625015775,1.75980068594548,1.83122112258202,0.754288247217938,0.250103879178972,1.55928257792863,1.37719682823551,0.102955907356841,0.974481504145479,1.40772681194062,1.23945720897084,1.79485426280454,1.69754419522252,1.88645601446711,0.304874133673512,1.27268456423109,0.10534634083226,0.295662008738284,0.098330950862164,0.188076418338557,0.388351546522146,0.776803311442438,0.686876000073549,0.266923232523015,0.369576035827683,0.589574648580011,1.83607078529258,0.92604464816736,1.73656390989739,1.83353280127603,0.0665922613113042,1.31334747298294,1.38165034974349,0.669102192152829,1.44175556081858,0.152609681089048,1.94179218423824,0.612748723189551,1.80728416817983,1.95300504457201,0.125166205066674,0.334758346825399,0.912207165746118,0.89982119824287,1.98960748564088,1.76743933765855,1.66372613890981,0.400328713339443,0.551232046904714,0.31838698647807,1.15292846515501,1.07505752960973,1.8919103210845,0.119499893883542,0.880130820680195,1.65986825640596,0.824263185987894,0.213269741480824,0.128333808651739,0.930885348610135,1.55522446161299,1.98301726790131,1.61495220847656,1.45581974681777,0.470218091873411,1.14369745026043,0.454064033152389,1.99255500454664,1.07860372004803,1.91545433694169,1.45525962146225,0.205121269490773,0.854772628042142,1.17762824926003,0.688554148396349,0.731654543732158,0.549994961077835,1.20624477645408,0.256280620878358,1.67969728110458,0.517430103343831,1.88295071446955,1.80340522342155,1.81180665794475,1.37543368265776,0.936260877418238,1.63057193027009,0.368012180061424,0.548229638662608,1.45682256673342,0.181389104433944,1.93534962537811,0.959616610581031,0.540621377633712,1.8501808019368,0.616114386522713,1.17087684486296,1.89172694494131,1.66138353407794,1.34189445858354,1.07540610834885,1.76201509934353,1.50240728748904,1.97007312293839,0.183898373745894,1.10728404405985,0.0154080714173399,0.486236594577683
"MEantiquewhite2",0.916187248173309,0,0.738326079494929,1.97267172222688,0.147740436466832,1.83288898328394,0.707837130026848,0.202342464920873,1.65412555871546,1.47040180343361,0.014535898978481,1.21185698110753,1.30061503949861,0.680660037585774,1.49259289074165,1.37251640054191,0.518729746323742,0.505581366602033,0.353138710866994,1.83753208534293,1.9525467586492,0.520148750748613,0.0284633594603562,0.550522611481988,1.92819532368056,1.63287593199613,1.03257913676129,1.44408474457387,1.64508003186717,0.101146238003132,1.31799703606028,0.47812113079853,0.545480311571481,0.714345297197105,0.354545401889418,0.0512244602704685,0.137289876833216,0.304459570192163,0.196944836081834,0.304583000963497,1.50092496512198,1.02128829998854,1.73383721962053,0.950891082400122,0.874595962504068,0.315089371832525,0.11107598459421,0.0321849414571085,0.235495160032401,0.823956553134449,0.779118861659096,1.8407283237594,0.701410077702663,1.25482244630874,0.629500682470807,0.200989227120195,0.0635977010563773,0.635577119499641,1.04825503314419,1.24568376755447,0.322586531918398,0.340034165184584,0.0773093643189362,0.265624918407421,1.19992310223216,0.0311509335354557,1.15143200534874,1.28493083296302,0.0182501337456537,0.656166331597953,1.83281695310809,0.645819365388815,0.45083485013423,0.819401464024848,0.272457144083821,1.23660091612031,1.81158839161959,1.90822600980807,0.4815528138279,0.142664998801065,0.171067465562051,1.03621651035717,0.175187831926264,1.45742476197395,1.68148130424299,0.335469928213033,1.81774962268313,1.96182643674579,0.0428403530638645,0.123533945718524,1.35403376912214,1.34774031164449,0.272306576412824,1.75363501943974,0.119755937844238,1.32101288514851,1.65740692754471,0.616806399331694,1.89921185693698,1.98818199990178,1.52369447411263,1.69151022677564,0.0776475661438221,0.577897932295838,1.14455942790308,1.00927566259195,0.188806481771561,0.220937683952049,1.58570760983466,1.88455988535481,0.0326702766243954,0.785651906113269,0.432305977886406,1.8431010675529,0.397743747346077,1.64162166609958,1.71791768420482,1.31935775398583,0.41929259736424,1.96220862890257,1.05074733718562,0.9646662915631
"MEantiquewhite4",0.0345153942877507,0.738326079494929,0,1.46340391161688,0.276815169371008,1.74787536627984,0.027801900347453,1.37122225956415,1.68343034501424,1.97404037549077,0.618416119940453,1.76838370799679,1.61955575721923,1.7857095215471,0.408530375488786,1.89617837491222,1.71218911110894,0.519914990661503,0.112481284895313,1.72827785819473,1.52399008469438,0.0925345544386564,0.841498854008501,1.44987632946035,1.45805677170507,1.83178043277721,1.80235677456606,1.97465531379348,0.481280134980984,1.14475883463659,0.168669460580936,0.135505679196829,0.0220387762308204,0.276538186015208,0.397743586177819,0.667104742932868,0.628012102340179,0.221051958224251,0.219768745611411,0.599995228198767,1.94838312323213,0.870329178558342,1.84016820806819,1.88370530249067,0.0237834430031743,1.28929433063037,1.20168378730672,0.507120916648158,1.35462018042748,0.0655305571162903,1.88235197336604,0.838546464427064,1.62712892094682,1.99790340158282,0.0302001528561905,0.227391812547666,0.680687179986927,1.01098210586172,1.92452411953636,1.88819749471079,1.53200361218329,0.213886991769033,0.423824089156022,0.168239913498162,1.36258385936997,0.859623795833642,1.95806850907278,0.272502890836571,0.676246325362861,1.68205642780112,0.892267720990392,0.086192172010046,0.0517650834846517,0.718247654930897,1.34123688379591,1.99471549995757,1.69530598735616,1.63039445301979,0.271349623826673,1.06718407391419,0.384213864492589,1.97027730723033,0.823013564205004,1.93086053517746,1.44323898016215,0.107252908466474,1.10981678874491,1.29675238737113,0.497838572317191,0.503751814989704,0.785614406029726,1.08781838426449,0.155870771580624,1.82420254562819,0.33693410047724,1.97169297233282,1.89334339400347,1.77049465896132,1.46283499998372,1.11707139500506,1.8093864921814,0.487187977009304,0.387053108597157,1.21576579026422,0.14929403027136,1.95495383045258,0.922743219952154,0.330946746180943,1.93278622193034,0.783309505880329,0.983583161097975,1.87299874421585,1.60225358985099,1.56474882514993,0.814924383546144,1.89443049929018,1.70768707226514,1.97446824008018,0.0695875098821581,1.32638874562218,0.0544178787559692,0.345557656750104
"MEbisque4",1.27865961116804,1.97267172222688,1.46340391161688,0,1.93625644897331,0.0748441105008075,1.4681216871907,1.64388594344865,0.289106781193622,0.353222263582705,1.97723816625102,0.680343778070317,0.524825829045228,1.1368624441901,0.715651437047665,0.425461938932761,1.28818938175524,1.62112757187946,1.80342162631818,0.0595287451383628,0.0178603769796292,1.61684583485111,1.90761726340222,1.25843539609771,0.0248030239237804,0.259820493028374,0.746608682614954,0.366821047455115,0.504800000512148,1.77468750963174,0.897287528191969,1.70107691440921,1.63754422262642,1.36991063182591,1.67722757515149,1.91800644308162,1.83503523802063,1.78257175319756,1.91543284779921,1.67293202032151,0.315001857959561,1.00138208531204,0.146922262453879,0.818092401225522,1.34587039541115,1.51820988415867,1.77365465217855,1.99281218095835,1.5967393929665,1.39609812316779,1.00712039987516,0.239765505279299,1.17849593046016,0.538009216248199,1.57289216478674,1.89333576481871,1.95337156093564,1.25869448549331,0.772483416176734,0.539918697699175,1.50133576256741,1.81022481149252,1.95985955531195,1.86954303753685,0.664603151512551,1.93406868366275,0.62553867191245,0.86630522794852,1.98421942674155,1.12188680550979,0.295455058491428,1.55762360179412,1.71104111993658,1.29859820860124,1.62053801517827,0.56705589242224,0.123745767758761,0.0205372787422955,1.68139023666455,1.73585994146346,1.86670494478503,0.75556214075471,1.83468897355488,0.393944435625877,0.326523381345272,1.80378948508625,0.183354976460925,0.0732726440175224,1.99758152736473,1.94302453324429,0.655617716147882,0.731678547344998,1.84677435662727,0.118174298988489,1.96563861649796,0.470728410354466,0.204866989294537,1.16295404282578,0.0991764316929886,0.0678987955477995,0.302068150969363,0.487189020802413,1.982236361865,1.40041824624514,1.08455040562107,0.76429633975823,1.71491931173573,1.8927968571899,0.258955804022388,0.237187257568674,1.89224695198391,0.986844369460084,1.36255913047904,0.0714756686837296,1.65227126149165,0.201021307495359,0.150220975129768,0.504781357616054,1.74820392631747,0.0261726852317394,1.16014243820661,1.23429685945159
"MEblack",0.408489871915275,0.147740436466832,0.276815169371008,1.93625644897331,0,1.99918659005974,0.253710161272587,0.631969161590428,1.87047745841359,1.86018784181647,0.0863851966803452,1.60872690095827,1.49447377045766,1.21550584822206,1.0645221350319,1.71761654355797,1.04824082077267,0.444809462355898,0.0743888384290874,1.97793595410938,1.96682583628707,0.147533456097881,0.208202779180228,0.874807240199629,1.88685738519931,1.92202179249052,1.41457423071908,1.83237878942351,1.16185575477103,0.424448543016414,0.781993956279681,0.192234940771655,0.153616349178737,0.361184268059366,0.174280759989739,0.125109576822254,0.152515287862053,0.0610754162919398,0.014362623414985,0.242830517901091,1.85390218060039,0.975111525518588,1.98064013195964,1.41431608371879,0.398549617109262,0.630734052565653,0.481539430390202,0.0436863013305313,0.626027518353421,0.397449636080154,1.31974239572888,1.48597162834487,1.16735093550964,1.71327407731068,0.229981173314364,0.00622448873862425,0.186038562734202,0.68247761708432,1.55369458677085,1.62039019621288,0.804251020111084,0.136095937820093,0.0220718134883424,0.040533545765057,1.27281625552518,0.250100209742672,1.60402348683387,0.778807938266945,0.137576824711672,1.08834668468479,1.56586290867552,0.284588621134324,0.0958005978444026,0.787344130364855,0.69343390728633,1.70958167106194,1.97237950246244,1.97870331086002,0.281726543290512,0.397199373866258,0.0531792081508439,1.552849025133,0.357783572717886,1.8460398105823,1.77125380228426,0.0433843680005894,1.60243466732495,1.86313423097428,0.0574687084386223,0.136937687752261,1.07645770588195,1.36085323535498,0.0211018050051393,1.97256602205021,0.0279140578070062,1.73495195517641,1.95440862331578,1.12718032609462,1.91478481287889,1.76560076390419,1.77334261687402,1.22181614515422,0.01475114886148,0.874625158128846,0.671911622843375,1.5087946820869,0.341760654067285,0.11419739621204,1.92236261641069,1.51228861918066,0.307121849603104,1.30509063049989,0.901044927640501,1.87558009344119,0.527673846810067,1.92726519850803,1.86084686342162,1.76579760774813,0.0945470791720566,1.84314825365877,0.52153407655147,0.675882150796155
"MEblue",1.61873546709232,1.83288898328394,1.74787536627984,0.0748441105008075,1.99918659005974,0,1.76787962342693,1.33341543278494,0.129176030372735,0.121606800959832,1.89745988717521,0.376171881749718,0.48744614213997,0.752113332091996,0.970793560197877,0.260604714457077,0.916089518153719,1.56280322448178,1.93742645095798,0.0205497987540284,0.0428926051926346,1.86598809380535,1.76855977475117,1.09345024389722,0.121409268766994,0.0706875985791154,0.55646075003924,0.147706658700289,0.87026604165966,1.54468005887412,1.25330479212439,1.8236605652289,1.86538304391752,1.64868426943532,1.82248071352857,1.85683782647207,1.83204252013806,1.94203302450395,1.9891479643537,1.74565934950009,0.12797463514582,1.02139406001883,0.0129816287378777,0.553151843150106,1.63013241985895,1.33656861011721,1.48788115497306,1.94517488021869,1.33918868977251,1.62968440748951,0.646081038479066,0.539839161204954,0.808355381050665,0.261145832191488,1.79248344579589,1.99558200715044,1.80053414565845,1.29995668816202,0.419995429410055,0.354197972361715,1.16014562611213,1.87358662637168,1.96965167095069,1.96699812705843,0.714184359276555,1.72921031506479,0.367270229005714,1.2489606564416,1.8474102291146,0.875967840072067,0.463304800859016,1.73729398833878,1.91916836814963,1.22246063532918,1.27864609111078,0.265442340351184,0.0294123055176982,0.0252809018333461,1.73090262714485,1.57361540025458,1.9407707539039,0.417547610930486,1.62829680710812,0.138351213778232,0.237108866969376,1.96657744133095,0.412045443619364,0.155317005375902,1.93316402982576,1.85757748762605,0.933213904795676,0.651632767018721,1.98517745072965,0.0209197068241292,1.97020928924049,0.240921840193324,0.035480032187128,0.836286055247469,0.0968200816844531,0.25736106260063,0.211598804638735,0.81379176192357,1.97968585867278,1.11220515766313,1.36118248770507,0.459374563978451,1.63399041234095,1.88844483865018,0.0640094258537824,0.518438632762881,1.66686869589117,0.659535968502354,1.06171889755419,0.126562913232409,1.46692463581726,0.0604874415363433,0.132737384765477,0.212965646357827,1.92004045236271,0.170561411917368,1.50993238345519,1.34867785944411
"MEblue2",0.0238399037305823,0.707837130026848,0.027801900347453,1.4681216871907,0.253710161272587,1.76787962342693,0,1.32476373208356,1.80784223302863,1.96285732676466,0.568653204804339,1.89510021798078,1.43374888421548,1.81056261848046,0.554349087896009,1.78125842206071,1.69243889561497,0.698449962698491,0.158152323846138,1.7029374492967,1.56592131566222,0.0302974373954871,0.758681035417108,1.25983345922919,1.41159603684633,1.90631588423373,1.64251277972152,1.93135415686402,0.464715153040206,1.05846986649798,0.219715467489755,0.23926444150107,0.0488049385436594,0.136828942832268,0.25299191674658,0.572354395520467,0.496413474415521,0.13868611798929,0.233922809395254,0.430540941688353,1.8923320685949,0.956869177960264,1.86033778249281,1.76394840928011,0.0953318124393912,1.1269795857142,1.17736631830326,0.478037547823117,1.24310146137093,0.174658750304766,1.84948486963668,0.793787611406512,1.73232483102423,1.9563709622841,0.100384761386142,0.191539404226901,0.733850993759688,0.784032649728429,1.96557035456809,1.75965259273863,1.48663051665951,0.309339045202384,0.369769029847807,0.203356154105435,1.14447157791011,0.875512178409825,1.86674166353798,0.202051132006125,0.683960228281279,1.53115331865496,1.0312869947191,0.196499539854522,0.0527530312322859,0.941599953087481,1.39139361863891,1.98852691452847,1.77093376417863,1.62175109659159,0.415576627813595,0.934844282682638,0.28783676154039,1.95415113323232,0.926517333981183,1.98054498744949,1.61032304727824,0.101069021132457,1.01021822736185,1.38639153603967,0.506387259041106,0.577287847714961,0.60754420344961,1.31486571011255,0.133901460512437,1.80130172333126,0.361698830948167,1.89629184244896,1.90727625054732,1.67994674901826,1.56584445466121,1.14944563581825,1.68703760788943,0.550541635130478,0.375096970646111,1.38431679096265,0.271448608352256,1.88297014125264,0.762650872442699,0.417178335932991,1.93498278124425,0.823216598823149,0.959507545711201,1.79356059561991,1.49507812604348,1.48516233195628,0.981049689389041,1.8534163539249,1.60932785158985,1.99935588742225,0.106718400446122,1.29537317320921,0.0711506118433647,0.540630615431356
"MEblue4",1.52021544091416,0.202342464920873,1.37122225956415,1.64388594344865,0.631969161590428,1.33341543278494,1.32476373208356,0,1.20403366090026,0.844762902749263,0.289276306580824,0.724077582280746,0.895363325967153,0.203497276548074,1.84214392370174,0.796744471886558,0.0938241649630892,0.829681086127788,0.932583384715594,1.34917944760112,1.58699396036854,1.10333995231312,0.165553296298228,0.285637995848796,1.60296341689265,1.08888570489654,0.529310113187196,0.81854761955535,1.94013795900596,0.046430582771662,1.82271712201457,1.03816558232268,1.17271667277144,1.1712214782496,0.751722011659086,0.293462320822624,0.400948704623888,0.815480298292553,0.715823687165162,0.578123905957988,0.888680548565274,1.05422195315025,1.18051041445735,0.400445145361685,1.48723414513738,0.157411531815038,0.0210319517217725,0.377912438271706,0.0437924582194279,1.41266207974254,0.238536213139854,1.90726609271068,0.324288988606442,0.622408307076192,1.24986591202331,0.713922978053454,0.300230796748587,0.637834482377918,0.471072563583422,0.679355430340646,0.019263266733849,0.857301868363623,0.471937460674969,0.814067214399062,0.961971460578071,0.158272132745072,0.546788633506937,1.72504190083123,0.263050827163629,0.240027816679547,1.86770319148393,1.22914996214116,1.06371131530968,1.00247586648854,0.0922626094066744,0.607131919296478,1.34613525921247,1.47864619007304,0.955967804945268,0.131469979532488,0.585152405729083,0.431011197413614,0.317334355791257,0.859434504060785,1.37731512387698,0.918104182022077,1.71267832931401,1.73819509706039,0.394801113458035,0.469758823142307,1.46740017594592,1.27992098460923,0.826885978208362,1.20945369520982,0.568920028889424,0.701422794250892,1.07445840175885,0.152392121669891,1.57299869973496,1.87432659303338,0.997066563998088,1.98289257454441,0.497210762974365,0.46171790965074,1.6674702515919,0.412326879792599,0.26594692209839,0.669903235024418,0.980625934749072,1.98279348292156,0.0809309770966719,0.248975061031356,0.0774275235018755,1.45613775649337,0.539401604555265,1.05770593626509,1.24555731502524,0.699510955849265,1.02252050715451,1.71744044000589,1.63950951591774,1.37432310612985
"MEblueviolet",1.67725868789386,1.65412555871546,1.68343034501424,0.289106781193622,1.87047745841359,0.129176030372735,1.80784223302863,1.20403366090026,0,0.207771442192032,1.7706913660223,0.125628651970778,0.916068984106782,0.572597635548717,0.832846037267889,0.54140077940978,0.790682518652852,1.09289257854847,1.72929210159977,0.245958890633844,0.171933902452399,1.9252957512397,1.69807257588139,1.34325902065677,0.431072955405495,0.0317525224932028,0.84702820918063,0.293498675602705,1.10331233055553,1.48200459243641,1.2802929355591,1.52722024455429,1.75173632130619,1.90969169325261,1.99253028778674,1.8296040546903,1.90435584153037,1.98005422531019,1.7990360008125,1.94130615563449,0.316840532683722,0.900405272535303,0.111126285139035,0.73540949527057,1.50955723307696,1.48053208233127,1.2968318686037,1.78491370465652,1.35126020533418,1.41638692528415,0.603985490260591,0.858139496087194,0.47683508413188,0.35312164405449,1.60945955872994,1.90963479386571,1.46910453187915,1.67603281465751,0.292665285007167,0.631274322613734,1.04625716759086,1.55351763698266,1.8783631189525,1.75447462919513,1.19539352187694,1.45466418530909,0.538258975240399,1.51163735565384,1.5943520312515,1.06112749805498,0.397886152461047,1.47429664520123,1.8319072642046,0.734079704590228,0.965072696581676,0.280244749421123,0.0416517462918248,0.239871729093619,1.34518158966538,1.62372551990705,1.96420711554298,0.401582187649577,1.21509603327568,0.0986868420695948,0.0442842267116177,1.86129478466976,0.824134014828813,0.201718419724768,1.69821178963629,1.50864479139888,1.40810095934373,0.269378340334179,1.89340608326852,0.213480905755053,1.73132107450784,0.421814738280425,0.123179775966437,0.877356139874832,0.0913319360795546,0.439757828003978,0.550665157445655,0.892737258973711,1.80236826258653,0.643662105387642,1.19966997634856,0.554218861567203,1.7613851255235,1.54977480586676,0.155381614269807,0.678506418499918,1.46868353065343,0.716659753752771,1.10189885064994,0.47466393335485,0.979734720276535,0.257622917195473,0.479829154409091,0.186210614521194,1.7492788848757,0.465392942530683,1.54318365967853,0.977861014437038
"MEbrown",1.90706330608407,1.47040180343361,1.97404037549077,0.353222263582705,1.86018784181647,0.121606800959832,1.96285732676466,0.844762902749263,0.207771442192032,0,1.5795091555214,0.229004755012184,0.385455010917463,0.346808179306371,1.41261948715462,0.106791762481851,0.456852779264431,1.53008439429737,1.95583379139573,0.14435147885441,0.297151455140695,1.95023358655567,1.37617184332491,0.712654631781124,0.374414363398155,0.0824912755196558,0.275934853387495,0.00949924829012738,1.33216722908853,1.08145722441004,1.68469785782799,1.89861311740185,1.99772719260996,1.74647479703553,1.71754300411615,1.53227311849275,1.55374332548896,1.88351357113267,1.89679136077897,1.54615292770299,0.022309481697623,1.09349721533438,0.0591122070767255,0.214384731620009,1.91553618857331,0.909338800580709,1.01878108972051,1.67557344318624,0.861267227335476,1.88381376937365,0.243456420334774,0.96370287838226,0.47756858325587,0.0307568950678119,1.96575577072471,1.89525483928542,1.49811855884407,1.10091334163736,0.134085008499687,0.144514760521025,0.670379566623989,1.85898167227519,1.74492455074037,1.92582576436701,0.649197176472605,1.34610661772021,0.0970470188899873,1.61277141201644,1.51917443087159,0.469698109462207,0.892144584988114,1.90492085721582,1.99533316572566,1.26993032196596,0.844841516935714,0.033124755565885,0.167425506408525,0.216212209705984,1.76734216367379,1.14887375231405,1.76534667120869,0.102408672330172,1.33504056738271,0.0344528407360868,0.41587712974015,1.97137538706229,0.72610646040744,0.497630331265024,1.67685862001149,1.64468210214429,1.1387491441467,0.810365001018584,1.9429994895734,0.0750066784802196,1.80517775536577,0.0441364936233835,0.0284645973862917,0.390622938464382,0.357011080626275,0.664107282460133,0.15352782702072,1.3059098089485,1.77348657191688,0.87495477193878,1.73212363073536,0.129506664174103,1.27472516456299,1.77962458663234,0.00992412977134738,0.993119761128245,1.2367971145326,0.256416534409683,0.588537643142323,0.300373190258074,1.28462935043459,0.0381301443399578,0.199603120771749,0.0289983907662781,1.98133288278048,0.485656251542714,1.85536759530108,1.58316675475634
