"","MEantiquewhite4","MEbisque4","MEblack","MEblue","MEblue2","MEbrown","MEbrown2","MEbrown4","MEcoral","MEcoral1","MEcoral2","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkolivegreen4","MEdarkorange","MEdarkorange2","MEdarkred","MEdarkseagreen3","MEdarkseagreen4","MEdarkslateblue","MEdarkturquoise","MEdarkviolet","MEfirebrick4","MEfloralwhite","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MEhoneydew","MEhoneydew1","MEindianred4","MEivory","MElavenderblush2","MElavenderblush3","MElightcoral","MElightcyan","MElightcyan1","MElightgreen","MElightpink3","MElightpink4","MElightsteelblue","MElightsteelblue1","MElightyellow","MEmagenta","MEmagenta4","MEmaroon","MEmediumorchid","MEmediumpurple2","MEmediumpurple3","MEmidnightblue","MEnavajowhite1","MEnavajowhite2","MEorange","MEorangered3","MEorangered4","MEpaleturquoise","MEpalevioletred2","MEpalevioletred3","MEpink","MEplum","MEplum1","MEplum2","MEplum3","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsalmon2","MEsalmon4","MEsienna3","MEskyblue","MEskyblue1","MEskyblue2","MEskyblue3","MEsteelblue","MEtan","MEthistle","MEthistle1","MEthistle2","MEthistle3","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellow4","MEyellowgreen"
"MEcoral2",0.281249500074899,0.0198288695687983,1.37707760788583,1.0958351222293,1.43175260844197,1.1729152755471,0.151691285361914,0.362894739436867,1.7346658041593,1.98763429777758,0,0.697937419852378,1.57535431932478,1.04731477240295,0.88618153348077,1.27785531853548,1.80289955142671,0.236369356323564,0.16907234936525,0.341994715471124,0.209120610485044,0.33751469442023,0.078946183851664,0.139868271327077,0.760680412430126,0.0187770060236711,0.353977780046023,0.697740560176011,0.932619379534347,1.00612153361738,0.447217237617676,0.442840049359285,0.0638382602441255,1.38985849811736,1.71136696585415,1.4539010343612,1.59662030827734,0.277964743297842,1.47012459061117,0.626107017495797,0.879966947447064,1.53865876943057,0.741997287857741,0.872766713371067,0.0184066855629882,1.14546278391937,0.546993685952093,0.177556820329543,0.581861606245101,1.32161949137526,0.0201032641863568,1.8198279533039,0.535099678988367,1.87856512166404,0.0691439997442372,1.58987940627944,0.0721606847900091,1.94929786982726,0.218382377430911,1.92217639410353,0.161693065689509,0.799368044187883,0.945446856529643,1.67693380475274,1.823934009998,0.0868373405127076,0.853751877594279,0.626119650519236,0.376307244357666,0.289305672303651,0.440625931557378,1.86816200808053,1.40214284418145,0.496059576799724,0.15010642862338,0.235682588418782,0.553631800759169,0.0596008451356062,1.47898964279283,0.779738799492712,1.73632415206669,0.963964691970524,1.69568626011533,0.027031073945331,1.27078691901516,1.92357416490433,1.04887341967632,0.979770738630669,0.801157071130311,0.460279013918046
"MEcyan",1.43956467772667,0.682741639447566,0.233145882734118,0.0814887477928289,1.93762407790252,0.117074908772681,0.619448147761946,1.52494415631612,1.85659641710563,1.2540827052046,0.697937419852378,0,0.397624004200531,1.95715418306061,0.0607883985917933,1.99506075313891,1.78323869358427,1.38441591113942,0.218691224533048,1.51852203530937,1.24649578671228,0.102796616694906,0.396870654640103,1.21268788962801,0.217776426654928,0.609653973856026,0.0809626660095943,1.81563646756096,1.9293668253997,0.85211481405454,1.61605938039207,1.44650638273742,0.902452750889981,1.99158350895964,0.552296539797229,1.97708744349986,1.938444116316,0.167219194547626,0.302020664310003,0.0274364862277722,1.90857084163213,1.93781119413523,0.0190832707867411,1.88794469011764,0.88137363778051,1.98485847719746,1.7052071122358,0.880991876312302,0.0130871814945204,1.95647005929528,0.516273476836911,0.735942441030123,1.70186020974012,1.21825855204465,0.404289991510979,0.418319240960422,1.06622025425538,1.01886231486402,1.34068928034881,1.02336470794567,0.291469760634604,1.86781530572141,1.90560965148457,0.541838418404365,0.72095031109916,0.336548415574713,0.0150186883422999,1.77041633285324,1.53436728525078,1.4403622346141,1.62019450023462,1.46804328429704,0.335317778860936,0.0255983267672331,1.24121308241066,0.161528954928029,0.127748001470935,1.01735210195377,0.328935057639904,1.86236760084583,0.777160136407312,1.83092360301904,1.80808114129882,0.859260104911845,0.165937634375295,1.60085590114815,1.95733075416287,0.0415145428590741,1.79301137350032,0.0582457987152978
"MEdarkgreen",1.97834265313759,1.53709146215374,0.0309064717565103,0.137177977462293,1.44750137002928,0.104180078551909,1.40166848785283,1.98622262878155,1.10938911508014,0.384265403774378,1.57535431932478,0.397624004200531,0,1.76874690865898,0.304174657782537,1.61535205922683,0.993406356080855,1.96625718214549,1.02458973922996,1.9901725869093,1.88155975219362,0.776920686523929,1.24447690073664,1.89242284874394,0.551039387267945,1.49200485050166,0.757902263918686,1.94463897642651,1.84594061335329,0.824317984377976,1.97927299941226,1.86572944767748,1.70868383795146,1.51544661164304,0.0168972459868968,1.45284226709816,1.29736197991126,0.898358722095147,0.00871959027689639,0.489656156840419,1.87435814965883,1.33816787081802,0.385526646460639,1.86948963866776,1.71940273436296,1.71471452283695,1.97374663719212,1.55515271586885,0.509772450088814,1.52971754428628,1.40493644412333,0.0899783992722384,1.98855340149361,0.463845471207324,1.27498477924221,0.0127024514548123,1.83175706416241,0.214111311262574,1.93516715280867,0.253066126564542,1.10478624351418,1.90178366221162,1.80317079615855,0.0485386623097129,0.0657063150718704,1.19288120544941,0.283009083756144,1.96702236794521,1.96668219372588,1.96087340669594,1.99692616349571,0.679522428078955,0.106489319794883,0.584672500264062,1.91722699474383,0.916531880141806,0.599021791969313,1.79319480828158,0.03288613179962,1.91956526902679,0.208634926892634,1.75035267520482,1.11649420243365,1.68346294677705,0.0626163384163281,0.729620722424529,1.77885667869517,0.199669499164578,1.82005714560433,0.655311811078454
"MEdarkgrey",0.364339948682579,1.04337471879726,1.90074594279096,1.98450095013157,0.173053772951386,1.97163275989401,1.23117608049058,0.306328982892327,0.292381477199467,0.989947715781207,1.04731477240295,1.95715418306061,1.76874690865898,0,1.97984507726257,0.0430642730043219,0.402508947705032,0.400760374414051,1.58868470873708,0.28348829820114,0.573688309672844,1.73271999368468,1.35717038847559,0.534611635254099,1.81856897413182,1.16506048049796,1.79222087839208,0.0650605495371341,0.0104982610417127,1.02955130359275,0.194849588214582,0.451478529601743,0.887994697728368,0.063315982195574,1.64314220305243,0.110555967409342,0.1782500685953,1.70040917869127,1.84593224495285,1.93618468849794,0.0264677452328674,0.139614115211567,1.97304510967263,0.0658847278926505,0.867258430086642,0.00898309281135778,0.131851004921041,0.831323333880085,1.92522752470899,0.0527450336506716,1.24165126125236,1.50423234613411,0.15426759460591,1.05463253018453,1.39100747628344,1.77124631925516,0.692877035067789,1.21539115887792,0.418918845466216,1.24332407096201,1.54496011910222,0.0315029023076862,0.0114121669644132,1.67841271377725,1.49429298825056,1.44167817696886,1.99106122786018,0.0957007659487463,0.254597321167827,0.334167453236052,0.212096538405803,0.781989400126483,1.83793500334998,1.87038158842319,0.531960705130531,1.65422708236721,1.72410493658688,0.716127130089645,1.84477930816992,0.0488296460369591,1.47918204121743,0.176396112057892,0.380199105086747,0.866295556546455,1.94267422401295,0.598779151666335,0.03248016130855,1.99373365325053,0.0697625296061835,1.85988826396724
"MEdarkmagenta",1.54442675151535,0.924908232720642,0.149368057251781,0.0517281443243841,1.76479578687925,0.063115621325193,0.629123484170531,1.59303830316847,1.73036638500581,1.06657971738382,0.88618153348077,0.0607883985917933,0.304174657782537,1.97984507726257,0,1.9221877024261,1.60071460388491,1.52078005507913,0.378551642978906,1.64751147125095,1.29453453169168,0.276643198806819,0.626841882461212,1.4072479399519,0.0841967599855206,0.746535623718864,0.184246837468612,1.88385207880914,1.9494440192247,1.14020515513083,1.75668178564614,1.39535863292817,0.991959987393307,1.93159256468941,0.430594104390458,1.86322997326505,1.82169197835425,0.232712130670754,0.216882138861854,0.0378888492736836,1.91694895897459,1.89165129183727,0.015875984251035,1.85072022790994,1.05565974874937,1.96242831239238,1.82151511741471,1.19410353524029,0.0659956476837221,1.96698194941839,0.70496328158855,0.536095243492484,1.76943412945634,0.91876248312813,0.53581900810979,0.275968253163178,1.21588035752408,0.864603115098347,1.5291651415508,0.777306100350908,0.37424907492196,1.93008784490799,1.97774155877951,0.349922128283378,0.585992154049771,0.517828353131658,0.0267519678097993,1.84710460665297,1.70347873816322,1.61485150151353,1.70997645395228,1.18497748709839,0.149291905190706,0.136184041546392,1.37927684429583,0.336368121101567,0.336438303237356,1.2296107361103,0.185813674466591,1.88981256313042,0.499535633823079,1.70052601309834,1.57664075843229,1.089751039412,0.102511888278607,1.45908632761655,1.90516643917772,0.0381436075955781,1.93860048048684,0.104195691134157
"MEdarkolivegreen",0.536255769460088,1.30343435703107,1.77266936217011,1.91962403110852,0.0474881430399551,1.88350048845862,1.33089107621497,0.44875102200192,0.153063524699548,0.758183525073019,1.27785531853548,1.99506075313891,1.61535205922683,0.0430642730043219,1.9221877024261,0,0.217181302500608,0.595576492019477,1.76236927101378,0.465263538441628,0.712734627804536,1.88876405099443,1.59162273547347,0.77030243121436,1.73793190775153,1.35891090623975,1.90306130658051,0.175427680633752,0.0658503055890881,1.19745059940503,0.373604368722045,0.508202785022155,1.05818323034779,0.0138167184680285,1.46074830315101,0.0191981947037276,0.0654794527697127,1.80073551345213,1.70757666217299,1.95375094419293,0.0805563824475338,0.0772805137418567,1.96729646419668,0.0924908807863011,1.09409413980195,0.013231670654431,0.286576328318397,1.12090845182481,1.9736810555244,0.0527674470545287,1.46336613496448,1.26724504032139,0.280905036394789,0.767621339615407,1.56758065558635,1.58720484292113,0.904478652015781,1.00024833171705,0.645734890524694,0.975947719453409,1.67573141541021,0.127119355762751,0.0952298962571713,1.45755409809104,1.29577637652285,1.64331059334159,1.97981189607753,0.218735959694758,0.456661258040056,0.547120127875516,0.361191344044805,0.515051496408537,1.64782418972558,1.96505097455689,0.733363402545431,1.82640098953024,1.87336046776771,0.965617799299105,1.67121714017419,0.125720610211985,1.20737207439865,0.131930864856977,0.18021311231281,1.12505667793136,1.83807584144338,0.416118263645083,0.0300554336919907,1.95826309491663,0.212219398674868,1.92159693103598
"MEdarkolivegreen4",1.177614823544,1.81652485628881,1.21087439806838,1.48016322931356,0.131128726015721,1.40668587772114,1.70344347477315,1.0691723873531,0.0190401701689282,0.209947506616147,1.80289955142671,1.78323869358427,0.993406356080855,0.402508947705032,1.60071460388491,0.217181302500608,0,1.24763751933278,1.98217736125195,1.10439558821646,1.31005846155261,1.95603546008453,1.95011321137501,1.41793458701129,1.5427354050541,1.83032576030664,1.94592690827824,0.70391711300565,0.487230099852256,1.16836722894322,0.98625082249125,1.02881148888678,1.61328711607546,0.162954982928524,0.810923703576332,0.11192241692758,0.0530049004735087,1.9165915183378,1.11443980705709,1.79076556650889,0.523779898657713,0.111976562232578,1.72767511123573,0.525721587472839,1.68223530341441,0.317111522884777,0.871031974430734,1.61997764388615,1.83850826014355,0.234516582634842,1.90406326922771,0.612526780460447,0.86541736571625,0.258111769252402,1.92398965822287,0.95872909013696,1.52818919848166,0.387122489946593,1.29608154585169,0.367715261589582,1.92040845915925,0.611821066597381,0.501281279920975,0.816526811201811,0.642619583046125,1.96541719546696,1.66994897831917,0.775199579402002,1.08423274833092,1.19165828045469,0.974187100408699,0.111465526028432,1.09304347831671,1.89465268373079,1.3801049357938,1.98362053878185,1.81115461202616,1.58704622559675,1.07638467506042,0.616431075893436,0.6118073403983,0.466407717362831,0.0364903267658692,1.70448861350622,1.31845043510443,0.0564709013674879,0.379277045107175,1.57898141399751,0.671330888927053,1.88138949601396
"MEdarkorange",0.00506745674816167,0.269170538691747,1.88363407578111,1.71375985360477,0.779519672110176,1.76385732442386,0.428208062845375,0.0250400283014176,1.13383903682942,1.78624801726496,0.236369356323564,1.38441591113942,1.96625718214549,0.400760374414051,1.52078005507913,0.595576492019477,1.24763751933278,0,0.724588943603774,0.0123845804485964,0.0626914138208386,0.968950479198848,0.519651120020511,0.0254662652724701,1.28876475364579,0.311283746198281,0.995201772095663,0.156471104238891,0.30680014961401,1.122791421275,0.0504475561530794,0.150050087703756,0.15485986401838,0.707955947762079,1.99353013070412,0.778247098429748,0.943731851087346,0.861101505073199,1.92821172615662,1.2927623234438,0.268872711214677,0.890952262799534,1.41092444410365,0.2731647942686,0.129100587966942,0.475485648483838,0.0862287258241906,0.294553094420547,1.26152507307583,0.669799964405223,0.378530507908527,1.97148168145717,0.0740389050933817,1.69734376957598,0.499050655607318,1.96361319609739,0.0557651528780322,1.90903815231593,0.0152545009302077,1.8746465899962,0.663511120998133,0.220472001590947,0.339137657787774,1.96291864866433,1.98889165168419,0.565464898505667,1.52411028098539,0.117346594506203,0.0378318350552237,0.016558233193916,0.0381101729633809,1.51994866838266,1.83432045707036,1.1725869328343,0.0126651702713944,0.829114551631768,1.16742570789182,0.0798654917319775,1.91534880210779,0.202853202531414,1.85726928681553,0.396971726207303,1.12271747896587,0.155893114402525,1.82610957713901,1.49109447706611,0.3978405997022,1.62859076568741,0.278444639967945,1.11119711216161
"MEdarkorange2",0.786376079849311,0.17232893441471,0.799377693174166,0.52687025905087,1.83053631639647,0.598188786243085,0.224519199202705,0.889983473577264,1.9799141711174,1.79391214559029,0.16907234936525,0.218691224533048,1.02458973922996,1.58868470873708,0.378551642978906,1.76236927101378,1.98217736125195,0.724588943603774,0,0.871747295774525,0.627114477811443,0.0418821193564618,0.0442919478087063,0.560462280723822,0.388864589884626,0.130643443477407,0.0411506976810996,1.27775694491977,1.49788226280134,0.91347547860877,0.996927710418953,0.897839074900623,0.331439695817819,1.83330940464179,1.20374468269122,1.8669903764856,1.9376303934488,0.0421142331723432,0.900170413162829,0.188554868284662,1.45150264480061,1.89867906752035,0.259510468286152,1.43542236839022,0.288462580710566,1.66948990228137,1.11442028864401,0.389334962407693,0.150753197477465,1.76696196215519,0.0763413446966885,1.38250709090081,1.10541713476902,1.70347355311264,0.0438119796757884,1.04685491431773,0.431507924603639,1.63149456937238,0.686483555796889,1.61757839642977,0.038852786741537,1.37446724441296,1.49133042112319,1.17617458518258,1.37570376132264,0.0149064299085634,0.329680196008523,1.20460054597898,0.902667396069256,0.791022963191202,0.995847375921341,1.84185890895783,0.876303020778708,0.101198263444917,0.584730942406123,0.00997160999473778,0.196022743572991,0.394002065975546,0.92248742917063,1.35903585550571,1.35329711083509,1.46239352974626,1.92760771714968,0.280313944132156,0.690622170854611,1.95399421155294,1.59090598759376,0.427547431528251,1.33041656029895,0.0980940658065952
"MEdarkred",0.0113385485430288,0.366224386433741,1.94494349445744,1.81245605026177,0.655375798077229,1.85439019010943,0.55435922595551,0.0190776707808209,0.981092661076612,1.68524256934818,0.341994715471124,1.51852203530937,1.9901725869093,0.28348829820114,1.64751147125095,0.465263538441628,1.10439558821646,0.0123845804485964,0.871747295774525,0,0.106239460342237,1.10986394111279,0.64507440202591,0.0576992052756917,1.42031666342699,0.432994743856871,1.14838763910157,0.0837586539637675,0.204915577179275,1.09448398114457,0.0143394677951563,0.162754600570674,0.245907222891788,0.565110557748754,1.99021505890006,0.638256989073094,0.794248898566904,1.01712339458597,1.97240441615035,1.43854375029187,0.1762352559058,0.736917102531588,1.54826969827702,0.190529357914344,0.214519967661798,0.352176188837143,0.0338916495670063,0.341559199711228,1.40697370269435,0.526176574414474,0.503017005581083,1.94812253606628,0.0307780481392999,1.62841880639944,0.639920565980375,1.99128035002943,0.118115764991244,1.83389299450075,0.02610682941385,1.81540981724811,0.815051128461536,0.132426887877828,0.229953258424911,1.97508953609177,1.9572079230962,0.704274533067908,1.64829870347588,0.0557428983143596,0.0137748049183479,0.0110952221281899,0.0101619865124267,1.42050929981423,1.89621148194144,1.31617492406841,0.0494758411257925,0.973826121355713,1.27695469034718,0.139722742942302,1.96453473183063,0.122801323533774,1.84956159643647,0.324789062866468,0.995356267110562,0.234094094096874,1.9026737794164,1.35049507629113,0.291898954653937,1.73951978297868,0.185144254436615,1.26504830625487
"MEdarkseagreen3",0.0493469393938271,0.301994809713995,1.74893263683409,1.56336902092354,0.807831769372388,1.60659743344107,0.222518987892192,0.0575847300147062,1.25672288046475,1.79911283445686,0.209120610485044,1.24649578671228,1.88155975219362,0.573688309672844,1.29453453169168,0.712734627804536,1.31005846155261,0.0626914138208386,0.627114477811443,0.106239460342237,0,0.90077294808053,0.508354823359561,0.107078606147563,0.980171861127253,0.219609221678832,0.851217270886342,0.293713924884637,0.452091452859093,1.41535952243216,0.190104724615223,0.0547802048237036,0.0626352256133028,0.860385740577715,1.92549467034537,0.879309013049629,1.06361171748314,0.672784585107192,1.8192760944729,1.09061870768558,0.388005020332099,1.07814720973202,1.21469203926756,0.3383986149227,0.118304696707347,0.621779067992156,0.231727963356617,0.460448405776495,1.09510754869713,0.879057417094099,0.329775967093365,1.8642177567671,0.163760138313117,1.56266490425441,0.381179396092779,1.8315940967733,0.0545206739993386,1.91852237090967,0.124294674457457,1.77869641480773,0.492318499963882,0.377530395566942,0.538449845903912,1.80999062107399,1.95219428397653,0.493769545766338,1.3637893298682,0.243942248954371,0.183530936701135,0.13788643567726,0.122184431572448,1.43616094226073,1.60524884959258,1.054340903045,0.0399350597384367,0.752959422194203,1.17647386849548,0.137475405330131,1.74884466780081,0.31781691381721,1.65626728355964,0.366209202064445,1.11590076885921,0.20450836269117,1.68403242174162,1.59432963814662,0.489793786425199,1.47954406890324,0.513399027039252,0.922235370663997
"MEdarkseagreen4",1.04246572654041,0.302883388682297,0.581850347757534,0.344871618045465,1.94925950408928,0.410265258858948,0.423094410145906,1.15451980774907,1.96081760932371,1.61549452550286,0.33751469442023,0.102796616694906,0.776920686523929,1.73271999368468,0.276643198806819,1.88876405099443,1.95603546008453,0.968950479198848,0.0418821193564618,1.10986394111279,0.90077294808053,0,0.110658906568468,0.773138797405972,0.391464906632524,0.304403529704778,0.0292487670450913,1.48614672737863,1.67622939639437,0.731009975555148,1.21164365531175,1.18446869113195,0.568084467136897,1.91677816893815,0.954008041332405,1.95436441711052,1.97323560425511,0.0881962688052497,0.665219128044738,0.127110201136549,1.64883891703323,1.91631267697688,0.166779835268806,1.65537722362793,0.492147148197535,1.81087199877784,1.32629818310842,0.4648971736037,0.0788431672905803,1.82660408145026,0.206151305054627,1.17167682258912,1.34651220806016,1.61296292782571,0.167331890086111,0.824343386305915,0.662883725898998,1.40625382590226,0.900250700196562,1.44970618571983,0.137214354024292,1.56226697539024,1.63163084201767,0.973329395300801,1.1271447634927,0.0932805963996877,0.191961814598157,1.42373326690274,1.11047964936337,1.00724832601004,1.24089896916633,1.78917608644151,0.720844492246594,0.0280660272715312,0.829576496548381,0.0120136559995262,0.0665084923717622,0.588298736292929,0.720475559219376,1.57083110608566,1.21812204385367,1.6891327350148,1.96787960306767,0.44661741147954,0.484732269668876,1.83516946388932,1.77427178341929,0.262095225269225,1.45786623880001,0.0778719801000348
"MEdarkslateblue",0.590472494766261,0.0525773629664972,1.04279650913559,0.759606305219488,1.74192487746896,0.841120644116806,0.270709890980117,0.700893231259971,1.89299554221037,1.89377001232992,0.078946183851664,0.396870654640103,1.24447690073664,1.35717038847559,0.626841882461212,1.59162273547347,1.95011321137501,0.519651120020511,0.0442919478087063,0.64507440202591,0.508354823359561,0.110658906568468,0,0.354264919004667,0.641646114658497,0.0936497838470941,0.160142496829703,1.03581382781968,1.26976220235222,0.766336515160854,0.744893159900912,0.804757183472127,0.259025465660489,1.65982748028599,1.41145776614745,1.7334772304004,1.82038392137129,0.161866662311577,1.13242090455347,0.389096970862545,1.23333137708373,1.73476578708366,0.475316424465064,1.25029152608619,0.165844830708516,1.46403811883826,0.861348593974442,0.185993134627476,0.326132823155107,1.55426249193993,0.028360075061759,1.60183773576251,0.883285572785805,1.87745915471519,0.059244630487114,1.29336479938518,0.28415745865448,1.76259405869604,0.457975813008879,1.80425821369589,0.114517897218118,1.12847218656929,1.23628150931985,1.42916997093117,1.55778846484574,0.0153056328975621,0.541654929538113,0.964782915111173,0.648464959830522,0.551434519640997,0.774601111196673,1.94782724732674,1.16154627069712,0.233895456926363,0.40786663668438,0.0604953875761191,0.24596765192355,0.218093552018129,1.18543809398408,1.1353678770464,1.60850373770662,1.3525150189682,1.91641693657995,0.127628278382859,0.932290831318022,1.94300165937026,1.40647548194534,0.648110972488331,1.04910661944586,0.262478724102922
"MEdarkturquoise",0.0514988131103714,0.144367026269374,1.78834941842087,1.58129819535692,0.985489806353581,1.64494219062407,0.395526966550662,0.0986575264513275,1.29345120277303,1.87033324771334,0.139868271327077,1.21268788962801,1.89242284874394,0.534611635254099,1.4072479399519,0.77030243121436,1.41793458701129,0.0254662652724701,0.560462280723822,0.0576992052756917,0.107078606147563,0.773138797405972,0.354264919004667,0,1.23505914929775,0.224587839025612,0.829941226849001,0.261687909744103,0.442807146687778,0.964864480658859,0.100528869163466,0.262810184729281,0.133103892929925,0.872675232740184,1.95052497764707,0.96170496022734,1.11717598458346,0.727442922749733,1.8401682702946,1.15104944446167,0.408615957791664,1.03466546180267,1.27029023483868,0.431086827071146,0.0674749501970275,0.630977527484427,0.158023673640869,0.159009887114809,1.0998194957677,0.796749262968964,0.253971300079597,1.98820508793949,0.168540016445362,1.83189234932062,0.38155326470909,1.91533313961196,0.0307361178474767,1.94398556920282,0.00958500556297603,1.95303910673045,0.546967862986433,0.332293382305168,0.444820703940967,1.95251226687028,1.97382962357047,0.412790987756807,1.37134667517388,0.214614693186769,0.064857641922148,0.0299700181959042,0.113205146739983,1.68383560004892,1.79877492236176,0.988654736818005,0.0179801618996785,0.646816258835818,0.946951366253305,0.019460443421209,1.85823212239485,0.330967691616443,1.91980651604204,0.582952610015587,1.32487437120602,0.0637079405523487,1.71526022570861,1.61058935882484,0.566583382933664,1.4823561100936,0.337792572574855,0.964996350700773
"MEdarkviolet",1.28301538815651,0.869263021051798,0.365013978027947,0.248809823174715,1.54283231144131,0.256083070575227,0.381749852339143,1.30561647184981,1.69480557001937,1.18789372160094,0.760680412430126,0.217776426654928,0.551039387267945,1.81856897413182,0.0841967599855206,1.73793190775153,1.5427354050541,1.28876475364579,0.388864589884626,1.42031666342699,0.980171861127253,0.391464906632524,0.641646114658497,1.23505914929775,0,0.591350442728271,0.236249066466916,1.66647248050626,1.74760790158663,1.48769041091755,1.56146090054008,1.0230678313437,0.739804272509617,1.80793420754792,0.665580443437218,1.70560077155181,1.72544784363487,0.190850331326188,0.452290069218535,0.10493296792899,1.68492363379002,1.85197583976312,0.116248076742537,1.5700175712899,0.885027040611523,1.78484252689716,1.62112297514896,1.23194537966921,0.165622295393192,1.89677110451455,0.628050681144076,0.687889404215825,1.51187045660372,0.881423830534829,0.438568912178121,0.470973178131802,0.997880526464995,1.05917461899153,1.35472048588318,0.857726280256174,0.282329770363939,1.734614897174,1.83913094570153,0.497067869256394,0.815380753834841,0.494486381388755,0.187850110521809,1.62075998369444,1.52892768491027,1.4318293928363,1.45652842892466,1.10500835102366,0.236056810160662,0.261350518204984,1.1442327633016,0.40177646192416,0.56131281928203,1.08709854192108,0.355800215587202,1.64996098923243,0.52467079874579,1.35977891126001,1.41986763297388,0.987415889418006,0.313131900590256,1.53355810072962,1.66269902393247,0.227257003087499,1.84668894806076,0.140089427882119
"MEfirebrick4",0.34706729469063,0.0685203890884076,1.27026524171274,0.987439883260019,1.45919780154458,1.05907275068638,0.0706320451836335,0.421482197999216,1.79698287832034,1.96649547684753,0.0187770060236711,0.609653973856026,1.49200485050166,1.16506048049796,0.746535623718864,1.35891090623975,1.83032576030664,0.311283746198281,0.130643443477407,0.432994743856871,0.219609221678832,0.304403529704778,0.0936497838470941,0.224587839025612,0.591350442728271,0,0.278885383456467,0.806150078929193,1.03912830868189,1.15344556957963,0.561447398112158,0.431070274261747,0.0522394618326935,1.4835598589838,1.63656679596229,1.52040449063766,1.66509082268111,0.18763241739426,1.37523889169497,0.50853093183297,0.975044406094216,1.64295673527382,0.622059120436351,0.939582219360752,0.0492683682794909,1.24612864322308,0.662253498774619,0.297379497276995,0.484142225031197,1.4486869636009,0.0204296612145399,1.72711198900682,0.62186013541072,1.78456853310753,0.028168194287027,1.48189584977571,0.112400976254446,1.91892727386655,0.317427143340088,1.83965718903865,0.0868931016045086,0.915806896864466,1.08047316522708,1.55958456201057,1.7658106494534,0.0682645469741654,0.748238777684659,0.730410536581927,0.493878930271859,0.395103336881152,0.526046449872129,1.81041216946173,1.25146286875632,0.42768937532579,0.206207648021846,0.203068335372975,0.55720661619154,0.128882923226746,1.35475617568248,0.874767667171038,1.59938512967935,0.979041892652557,1.69173328170624,0.0879491913549683,1.16228053977395,1.96082586674414,1.12449023743077,0.875426374062087,0.957861299740118,0.356206235028543
"MEfloralwhite",1.0518256344382,0.364675645901982,0.538606109123717,0.303404627921503,1.90188806474102,0.36076325933812,0.31553891628707,1.14767122693531,1.98675064141416,1.60575123290432,0.353977780046023,0.0809626660095943,0.757902263918686,1.79222087839208,0.184246837468612,1.90306130658051,1.94592690827824,0.995201772095663,0.0411506976810996,1.14838763910157,0.851217270886342,0.0292487670450913,0.160142496829703,0.829941226849001,0.236249066466916,0.278885383456467,0,1.53169761608857,1.71678203157746,0.958895560202951,1.27747490796605,1.09168872825201,0.521318082710458,1.95380937849622,0.936518452258745,1.958446573556,1.99171866926606,0.0263319248994992,0.635763399996652,0.0577744502112748,1.67367438023966,1.98235928392794,0.0998458325894699,1.64245049686619,0.504713515212138,1.84721011603805,1.38735537447172,0.613997093136963,0.0368463940239816,1.91434784164942,0.217571930426163,1.11275840960128,1.36677371576282,1.49938156872368,0.136240588402735,0.76840704360711,0.671313717433605,1.40851274823076,0.966057039619375,1.37704169845773,0.0762129565161487,1.61810598504932,1.71832700198079,0.894350809268337,1.1187068421835,0.103434015565281,0.151187427069597,1.46512806976146,1.18737914621893,1.07420173275566,1.26447829117079,1.69958179073472,0.607206370813405,0.0230938505651641,0.842705843041902,0.0295863258928739,0.158644924454626,0.641932093677269,0.646337311365363,1.59587361402821,1.08802044732716,1.61652477636108,1.90372690238556,0.505882900306518,0.441833000371887,1.864817444918,1.77391512062783,0.225453275005456,1.58191075081174,0.0156388396143293
"MEgreen",0.132347204636345,0.714210271534865,1.99506848732876,1.97713262078241,0.338242903676336,1.98967580703939,0.894185048924363,0.100176371993092,0.582682801365965,1.33902454846476,0.697740560176011,1.81563646756096,1.94463897642651,0.0650605495371341,1.88385207880914,0.175427680633752,0.70391711300565,0.156471104238891,1.27775694491977,0.0837586539637675,0.293713924884637,1.48614672737863,1.03581382781968,0.261687909744103,1.66647248050626,0.806150078929193,1.53169761608857,0,0.0287163365846868,1.09771107697107,0.0433987898817023,0.244935456953025,0.547458339767405,0.240855289592776,1.87186211238203,0.30061269165148,0.420843760138577,1.40744081387354,1.97905366994497,1.75624660882168,0.0212972149149246,0.376206687499043,1.83340958116673,0.0460317321847863,0.528006393206198,0.101626298135517,0.0159001263466985,0.591087458217293,1.73785457881299,0.222475059563008,0.891337578303853,1.76387715080815,0.0215017672323266,1.33305505822536,1.04126530484118,1.94133282436708,0.377345840881639,1.5469064669916,0.179700765227438,1.543104609336,1.21502021177856,0.00654472331445377,0.0486441148518452,1.87588945848003,1.76988615247574,1.10923304716268,1.89817230153527,0.00306910522197679,0.0794715688040095,0.122984322929165,0.0452204899630418,1.07300859457065,1.92396541769166,1.66545784459299,0.249681515411038,1.37005298377291,1.57478999578278,0.408235090138047,1.96797679832439,0.00732858408524195,1.68933511503689,0.16972460878351,0.628044953515209,0.544090884468096,1.99816099341843,0.948045062790248,0.0795883167581255,1.94636200936547,0.0653717856849704,1.62523587753185
