"","MEantiquewhite1","MEantiquewhite2","MEantiquewhite4","MEbisque4","MEblack","MEblue","MEblue2","MEblue3","MEblue4","MEblueviolet","MEbrown","MEbrown1","MEbrown2","MEbrown4","MEchocolate4","MEcoral","MEcoral1","MEcoral2","MEcoral3","MEcoral4","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkolivegreen1","MEdarkolivegreen2","MEdarkolivegreen4","MEdarkorange","MEdarkorange2","MEdarkred","MEdarkseagreen2","MEdarkseagreen3","MEdarkseagreen4","MEdarkslateblue","MEdarkturquoise","MEdarkviolet","MEdeeppink","MEdeeppink1","MEfirebrick2","MEfirebrick3","MEfirebrick4","MEfloralwhite","MEgreen","MEgreen4","MEgreenyellow","MEgrey","MEgrey60","MEhoneydew","MEhoneydew1","MEindianred2","MEindianred3","MEindianred4","MEivory","MElavenderblush1","MElavenderblush2","MElavenderblush3","MElightblue3","MElightblue4","MElightcoral","MElightcyan","MElightcyan1","MElightgreen","MElightpink2","MElightpink3","MElightpink4","MElightskyblue4","MElightslateblue","MElightsteelblue","MElightsteelblue1","MElightyellow","MEmagenta","MEmagenta3","MEmagenta4","MEmaroon","MEmediumorchid","MEmediumpurple","MEmediumpurple1","MEmediumpurple2","MEmediumpurple3","MEmediumpurple4","MEmidnightblue","MEmistyrose","MEnavajowhite","MEnavajowhite1","MEnavajowhite2","MEorange","MEorangered","MEorangered1","MEorangered3","MEorangered4","MEpaleturquoise","MEpalevioletred1","MEpalevioletred2","MEpalevioletred3","MEpink","MEpink3","MEpink4","MEplum","MEplum1","MEplum2","MEplum3","MEplum4","MEpowderblue","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsalmon1","MEsalmon2","MEsalmon4","MEsienna2","MEsienna3","MEsienna4","MEskyblue","MEskyblue1","MEskyblue2","MEskyblue3","MEskyblue4","MEslateblue","MEsteelblue","MEtan","MEtan4","MEthistle","MEthistle1","MEthistle2","MEthistle3","MEthistle4","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellow2","MEyellow3","MEyellow4","MEyellowgreen"
"MEdarkslateblue",0.584802392669702,1.68058366353584,0.124912044180794,0.0355537022211648,1.94637364877585,1.56709302390437,0.80735389253025,1.6898479488911,1.88553524327888,1.98759617324443,1.84935475578432,1.89298502618356,1.94518693081461,0.253805766922196,1.93239066291633,0.434765105563196,0.0220287458163385,0.0389226610718666,1.14660749077694,1.88116632346317,0.437532855571553,0.127238307918187,0.421365961867138,0.0406139696828242,0.152071636470321,1.58960126602229,0.431211542044052,0.983389436437331,1.94401423726983,0.651021644894532,0.221900341090889,0.353053836364142,1.27355107910947,0.525033767852491,0,1.69253885080362,1.0248109350027,1.39982752787734,0.242555581417084,1.74472486262701,0.136118561070197,1.12158820665954,1.17532041099673,1.66270583142122,1.40575948255862,1.40200513832099,0.93337975689037,0.070428453593892,1.82425907523384,0.00466337514413662,1.59949262482189,1.02074663962949,1.75891091133408,1.8897380353083,1.97868607785352,0.56296569778515,0.565661696070924,1.93567297913208,0.507330808554759,0.601259124308822,1.90676046375981,1.99727187526476,0.271362756504664,1.44820321216931,0.513319034529591,1.53958273711936,0.375890643282476,0.205737976913552,1.94899321542029,0.0179615626541043,1.73155824754882,1.47535527515133,1.02514365982111,0.491250552550915,1.96354768462507,0.922799240926057,1.70683070398643,0.337198280519724,1.97526785456675,0.103318770210211,1.53258198695138,0.040713256982553,0.13942574196315,1.78580086817445,0.245361876534084,0.0716946573684468,1.03857796149684,0.120534888201995,0.876790399141929,1.07370181208075,0.650339387061589,0.710095251116256,1.56743403397169,0.0817624018919798,0.753219267142517,1.32360303759269,0.125770922587458,1.32230237079662,0.0052825951735993,0.880480630899127,0.0144685193295658,1.23035970007429,0.0843896311480763,1.71738678482606,0.191775993274254,1.7954260662292,1.85335999607725,0.360232250642748,1.63380123772547,0.423507320530766,1.11137507545678,0.341011074334119,0.145263041391771,0.841883235732912,1.66275070856734,0.683745224884034,1.96599386147464,0.905247637309068,1.99039447191324,0.175452302677714,0.04233751253681,0.339071414009995,1.24114326927941,1.96957195772406,0.600427372171509,0.0759428944279549,0.282859494763708,0.268969719285819,0.76472462125345,1.76622806404361,0.538890774466572,0.101555253692301,1.53521816452931,1.69140948341608,1.01510206243904,0.0109569173669866,1.89433640932696
"MEdarkturquoise",0.683752767417727,1.03477954682367,1.25928873831261,1.54151203600026,0.136595769310854,0.0294297703380987,0.428022491440472,0.430440544118339,0.711285043647288,0.402364647481404,0.032124444404884,0.219757584404766,0.534130085068135,1.04429054957885,0.367448228964327,0.806374967442239,1.8243744045934,1.46809426052685,1.60586553449986,0.508278686764223,1.97208907773076,1.91805726855496,1.98626689458851,1.75359990248727,1.96749824569701,0.595698764861083,0.904485665867179,0.307139860715648,0.111146959093185,1.90482922463045,1.98961979171688,0.915330411247561,1.49744238864657,0.697482776545978,1.69253885080362,0,1.6964316336369,1.37123806061938,1.95926900882966,0.146287344452419,1.36080897667975,0.245646333412387,0.178262057819318,0.0159178482339528,1.36518420626202,0.0613401667029094,0.988932148782496,1.90283105995958,0.817804258509886,1.62832835057236,0.112880401200279,0.387119335662127,0.152641905439455,0.65385688569686,0.21932717665241,1.81962841704984,1.94711440274474,0.58940721808598,0.717081392663557,1.79050262300594,0.0683522666757395,0.313433031096813,1.97808784197983,0.0620856317629478,1.95369529007115,1.18682522098593,1.27160486753606,1.11287800704726,0.221452707741788,1.65068865294152,0.0228989860668103,0.0450091770615805,0.262510942788265,0.782742544724732,0.481272622595197,1.75956911380303,0.939633060874342,1.84550514330742,0.347722105924722,1.83585807112545,1.22693341297914,1.84299323383874,1.60646766734738,0.893022736868919,1.12255005678137,1.37565017775001,0.258132970960148,1.28362594873537,0.438289222209775,1.58667532261564,0.572663895211893,0.521931349742235,0.0513150122434467,1.86763771173773,1.86007481598558,0.106345574386301,1.32279511206911,0.132391858611856,1.74488329194108,0.369819394326997,1.56147046572929,1.52017679765754,1.55361450863722,0.0212907214924763,1.95429812522762,0.0296146424609764,0.0538147738186077,1.97129510978758,0.00328252636317927,0.813822325713683,0.208629796819948,0.914826765118932,1.23688519682428,1.81674850973638,1.06960646359364,1.89784612234066,0.166774150574006,0.351399726022824,0.224046088693453,1.18058870898348,1.66679473057025,1.99614869009375,0.133713825653499,0.277812987965055,0.617567734021364,1.40532284513755,1.99722895247925,1.04736800058281,0.471638804416835,0.00618005819593315,1.94810534399893,1.9379492728539,0.0200927320181065,0.948062830491017,1.69904794720001,1.76948051725234,0.0974944362271455
"MEdarkviolet",1.81631843904656,0.289812615626329,1.50186796775635,1.18368296005413,1.26947403978019,1.79560437044215,1.97527678352395,1.16115935983933,0.519446414639275,0.853258422476321,1.49446051637788,1.2282318110575,0.691741269638112,1.66482644687252,0.919398508215122,1.81165012334764,0.825554878820467,1.29641099249044,0.011941607791928,0.843536372963461,0.193022322842227,0.570320583056172,0.201520003102128,0.882030912971196,0.491610502268244,0.902662845086757,1.65163309235084,1.95336930540344,1.2915921632513,0.0759371789012462,0.392000694750879,1.73773368080007,0.0317534693766186,1.89062418571417,1.0248109350027,1.6964316336369,0,0.0972886206969308,0.430811044898782,1.39767550072389,1.31865345702252,1.9449072289926,1.97185282954922,1.71843807779144,0.0783309088474587,1.89867191948951,1.16730260721481,0.658331059122604,0.446478069139084,1.105960911854,1.66454488030313,1.77313399548388,1.45368390250968,0.616029662983492,1.11912370721454,0.243453532605324,0.111796529110549,0.633425183142099,1.86789888635664,0.328999197901493,1.39191529276589,0.962054004526617,0.346642638519546,1.83461621161677,0.165347348582753,0.227633242672248,1.16530174965457,1.62510191896413,1.15769823495975,1.05278899782573,1.64312921021412,1.86181958077509,1.99073126903978,1.81947792658029,0.776508448710819,0.00840369684186115,0.408548568599455,0.438180419581778,0.952532312413599,0.695475893765205,0.143611733654891,0.766244832858636,0.961675539854981,0.366807110626341,1.54308548594032,1.39311186093426,1.99455884998593,1.46152816535643,1.9219092468937,0.0705677900206396,1.94273856529965,1.93100671634741,1.72274490973034,0.714985742382283,0.0388276541718086,1.9275985528495,1.42662732709607,1.85150891394651,0.952330768443233,1.99306479824236,1.19373972234078,0.0663582784616313,1.1562200684931,1.62223527383088,0.456195531583553,1.56909658697161,1.47796917234638,0.265749005845763,1.75122296552025,1.83020178809159,1.9751606397822,1.76497907402892,1.52791403555241,0.0224879474400199,0.236499891978669,0.0701054838158769,1.18632478564717,1.98437150378243,1.09122542963492,1.5502827233895,0.997542397205784,0.266903274637669,1.95758153219684,1.05815959101099,1.9139494781184,1.33203724206306,0.322492879995863,1.66684247972065,1.97216054538571,1.61776963162276,0.127801544588843,0.584287371900251,1.82422663312177,0.351561958728406,0.0228965964474229,0.900545373286089,1.38061235767814
"MEdeeppink",1.97147500773995,0.0599267782010747,1.79086944971632,1.57158663332863,0.857953373389901,1.4694889913286,1.97030647556191,0.739047658285963,0.227008738617626,0.47946401448067,1.13549507302078,0.789877081972316,0.395411667260936,1.90774505518903,0.645351493385496,1.98012673487391,1.20136186032407,1.63678461828558,0.042608584978011,0.434159940441819,0.511162449763653,0.983972056381825,0.492971981378237,1.30718131213428,0.862683079112318,0.852599164926324,1.90242836430722,1.91640421905729,0.914114958481244,0.324007358520529,0.749411746953536,1.95263214116509,0.0312862720957682,1.97698182120183,1.39982752787734,1.37123806061938,0.0972886206969308,0,0.719151261988438,1.17531181317137,1.69405915370969,1.74040515126621,1.78350366413957,1.36636015411824,0.0350149461549066,1.66437290309513,0.973258097289354,1.05631827296834,0.155290438210973,1.48123860803259,1.28215960115759,1.80903008802446,1.02787206217263,0.263981500878504,0.711139788783577,0.584462449217669,0.360906356705181,0.321289001353729,1.99101741607369,0.424912767828117,1.01209974857855,0.585747034864223,0.719064364385093,1.63145545736867,0.394119096328804,0.0312339147762204,1.53773614820609,1.8656128480861,0.73053272123467,1.45644391451304,1.26716803448556,1.57443254584261,1.8959798600429,1.86538623932349,0.400600515986457,0.159658774895934,0.119603436172938,0.846329441497585,0.545221641499556,1.12757943892591,0.0463431295134823,1.17726689705939,1.39402295624265,0.125329055545692,1.85037446008925,1.70817091635829,1.86533596286455,1.7816150074365,1.79621655284602,0.215927684294992,1.96521360121433,1.99000677643638,1.50200024144308,1.04091499406988,0.245218489003406,1.68316868333855,1.65836196053538,1.71646713235631,1.31820703805878,1.93117698966814,1.54454149793332,0.0189190421777221,1.40790193609968,1.33352492311304,0.854272287913198,1.18163255156493,1.07680398477185,0.619816446438848,1.43917997036946,1.95704783528767,1.85987139440615,1.94260215208791,1.77163725251359,0.164775233841665,0.0716488090896148,0.259873775812244,0.827005149254379,1.94613723378542,0.710807591328172,1.84358980003236,1.41858685421995,0.589985810784486,1.78140368055883,0.639083312420311,1.99384349114844,1.69162729814095,0.657929054286553,1.83063832922021,1.94062477042392,1.2668221883704,0.410545868126141,0.964707259694493,1.5463980797982,0.230423910265534,0.0776352156738207,1.30115823764988,0.963921494381712
"MEdeeppink1",1.27738641829522,1.04090282255772,0.636263235485502,0.422957750502633,1.85449943181871,1.86884526045789,1.46138087959705,1.42908723385049,1.3884153052348,1.6536542408835,1.96688772358501,1.7183067587897,1.58675822306197,0.859169405706164,1.76824791735556,1.09844300825212,0.125607874345186,0.44485524282888,0.505309316513804,1.46013900550117,0.117908276930353,0.125880678223636,0.0665871761581717,0.258950196432464,0.041530415686661,1.62144626104485,1.08956476168103,1.62865304583406,1.91456251738721,0.21122411705169,0.039699515779679,1.0023538926932,0.640990610114534,1.16015534403516,0.242555581417084,1.95926900882966,0.430811044898782,0.719151261988438,0,1.94873949357658,0.63496472779641,1.57054663757276,1.68193754941015,1.89990045734639,0.787070854071154,1.85769290725941,0.769952668831529,0.0956598268963617,1.25731938748762,0.308574626594232,1.73707542667821,1.64477576192438,1.7282009243553,1.38280777468436,1.79060741368857,0.34857107386052,0.128744818952202,1.50987591482086,1.1711238229499,0.123891697556305,1.93696558121237,1.7427081271491,0.0908758717870553,1.91317531238913,0.0726575782496385,0.859149913111668,0.827976999654095,0.764580920686053,1.75419968755524,0.325668756557707,1.90062755464309,1.85231118000743,1.63057563326545,1.0087002413161,1.56329350192082,0.379427704585016,1.08089097250085,0.292407416117262,1.66463556399607,0.212433818399095,0.924647279060792,0.154548324835295,0.455171443464969,1.21749676506355,0.847321093937541,0.523430410791472,1.60333023186766,0.643701803737888,1.34590535281639,0.612033935731626,1.27243972990429,1.39119176316374,1.96073195689585,0.0529363264344316,0.258622525291506,1.76376371640561,0.503477199581836,1.85664069747614,0.183491237487232,1.49064799563242,0.352130631183357,0.546049023081854,0.278674371573554,1.98709823667006,0.103901400148848,1.91286472912209,1.90186477896782,0.120977622735681,1.94176903288472,1.04028381624875,1.70225747675381,0.95564169609618,0.619445840400207,0.2729954484656,1.06813367412203,0.169074815395836,1.89055553740823,1.54873005782357,1.8231434920863,0.743015856832283,0.340434800581333,0.0518542211630493,1.77314955518474,1.71872729994856,1.2657709063709,0.545224199317252,0.0371242827721955,0.771516434393032,1.36752762529162,1.96118553934221,0.15220507029335,0.0572837412166933,1.91515944198799,1.2498871923161,0.376646915815754,0.200553382720704,1.86188667509437
"MEfirebrick2",0.756890677144639,0.895978645382098,1.42146102093016,1.54579296015901,0.224200090675796,0.293070985955536,0.66571589415197,0.756369875685776,0.543786990563254,0.345423498795289,0.103279328022825,0.410234029966223,0.333999603671136,1.20462502408595,0.144520361916308,0.980116219218982,1.84396671101628,1.57961001337083,1.34620645740063,0.621191191598926,1.71631995121042,1.7484617360766,1.80252140661025,1.65467987202421,1.8626030109349,0.181246143429177,0.891716482429846,0.458458299962567,0.127318143975349,1.60885326109864,1.84849354185253,1.05469204917016,1.19835915868731,0.97666091105812,1.74472486262701,0.146287344452419,1.39767550072389,1.17531181317137,1.94873949357658,0,1.31286385456365,0.638173398678581,0.492244607181839,0.248074127751083,1.04660048039015,0.275097789412437,1.48092866874728,1.8215052071499,0.698046113518529,1.68138684344517,0.458810474730278,0.333713044020502,0.441877305167281,0.619298168452622,0.260050825704996,1.40414185577806,1.72464776384629,0.427424280108672,0.929354508441182,1.8759056462224,0.129092332837226,0.2600984681327,1.75821251058245,0.163940221007799,1.82205210826522,1.09299532904971,1.00611364471894,1.31649220336509,0.332697826366038,1.62862094610784,0.242715313921295,0.309105095250919,0.506337991873953,1.16775739418364,0.445946475290896,1.43382483180104,0.912036454150856,1.49734439473938,0.380231827092162,1.6519209975066,0.91880664995018,1.7661945781235,1.40739551031428,0.692044892487844,1.14152195010984,1.51930214191237,0.565181296758033,1.37914310656705,0.867573105004983,1.14326131009446,0.884075457224084,0.701665551471511,0.0797600489650054,1.93285018277628,1.56335419067349,0.41136525595653,1.59576916819245,0.1956935510663,1.80778592975357,0.667634725673778,1.66455810954704,1.36221532726517,1.80249945744676,0.0590001767435975,1.75484832611985,0.214876014392396,0.212566595518521,1.70926450965567,0.175267452537094,1.08868176262332,0.420692182644035,1.14615906843131,1.48181935795719,1.58013354076899,0.800932712145869,1.69861711362151,0.118105563643658,0.578191280511874,0.194129275356381,1.29303383022288,1.58248125684167,1.81952975976383,0.365498626912369,0.348451763905756,0.844795039247811,1.44517815606075,1.84595849254009,1.36097322871338,0.802570997816134,0.140012300105118,1.67736218699337,1.86334201325963,0.208103984209105,0.567723606914775,1.50177300846755,1.74899632021312,0.248172543983573
"MEfirebrick3",0.230720543032237,1.88854670879612,0.0771568977531271,0.0338348851807626,1.77729389897848,1.29858708824992,0.490386228372374,1.82503690485301,1.91664020301108,1.91902293440765,1.54767519608313,1.84604106769369,1.84273976929683,0.0988646378924891,1.68093509125209,0.190425004901661,0.239175306514089,0.0706644646880792,1.45702554273744,1.98330619735436,0.720491780551328,0.305971031519196,0.766890507561542,0.115258481804858,0.432279785321176,1.20859247999899,0.108080286775622,0.582781791693142,1.69785162783499,0.942087893037069,0.518262678884309,0.127363138783539,1.52325000680464,0.322622939446936,0.136118561070197,1.36080897667975,1.31865345702252,1.69405915370969,0.63496472779641,1.31286385456365,0,0.931918661589802,0.892984606128897,1.39959357485577,1.59789211560412,1.04645320793273,1.29306886303602,0.285589446197776,1.94575855133201,0.0949708785900922,1.47791039551524,0.532902683797377,1.68900768354841,1.98625127309231,1.84922572842414,0.660427091598015,0.912148283103227,1.90229952578449,0.258866621573098,1.1032449986893,1.64780974356163,1.86935510570508,0.516812715462413,1.02235092394209,0.918068666177981,1.83846737729976,0.106157347622669,0.117975555294956,1.86492524331305,0.0682627132532854,1.49287407034761,1.17878774054113,0.683038682416529,0.431107761269813,1.96040426022875,1.19725495164129,1.94672696358096,0.406710226628408,1.93327261101699,0.201374463391025,1.68464240446078,0.201663923390813,0.0687262026551986,1.88301796759371,0.0320219556444519,0.0746928808692264,0.750504851053964,0.035590458396618,0.75953999524876,1.19139329597576,0.435214769211117,0.375539401700279,1.12636033203444,0.398163699756444,1.05419135292415,1.04285812745215,0.224081464120502,0.865091374694617,0.191684702346375,0.601056163738441,0.0995590344031299,1.59347384758221,0.318231378556171,1.32738450912971,0.401628352029324,1.56060298345679,1.64026119562564,0.604191435136142,1.30032199118191,0.261968766724628,0.740623105911853,0.185360194790948,0.15612709545918,1.19822477127287,1.78473223480061,1.06318827673917,1.71817422894324,0.562691376268311,1.81105727331053,0.0496443397046021,0.0646224317674781,0.662238317512873,0.884631090082941,1.90254314426645,0.330318155595401,0.0184891559552597,0.6034476861388,0.252654178627838,0.539110743649916,1.46008712469482,0.83485043831959,0.361575793335043,1.18492100993738,1.64325399632831,1.38967972828849,0.150303960804237,1.72505633541695
"MEfirebrick4",0.395663287085535,1.50773084583603,0.666521473838959,1.02305732919778,0.567689775124664,0.120020106183673,0.133151838040256,0.549981195250703,1.30980862970954,0.968613713895151,0.420023748520842,0.547434232351977,1.18566698261138,0.518433884063093,1.02562409034477,0.363871828640183,1.2930134288854,0.870066317364981,1.88926020964717,0.89281593709833,1.87493409247737,1.58703051596542,1.82659620712667,1.31989883167951,1.60191077871242,1.2138199176058,0.600473267356183,0.168739801501944,0.593011954692939,1.95274825962683,1.69020856792047,0.45611449640862,1.8784083445036,0.223672170270124,1.12158820665954,0.245646333412387,1.9449072289926,1.74040515126621,1.57054663757276,0.638173398678581,0.931918661589802,0,0.0200530375892958,0.181740393914719,1.82938293298257,0.0997186464659461,0.587380315444516,1.47437552206965,1.35083581924429,1.05820819706628,0.159116699155104,0.421484827868416,0.329202828930332,1.15506122463143,0.703413062475619,1.90371263829967,1.8942201643213,1.20796362599223,0.283107881009127,1.51916185836719,0.496434272626709,0.880267295281986,1.76375604884333,0.208970127590847,1.80339920020053,1.55214077444185,1.12936138997701,0.529196610224187,0.637374047582475,1.14516877906996,0.235782018920114,0.0862084463947647,0.0776549967803586,0.208674365618228,1.0207329752811,1.97467263714824,1.34092998722869,1.7603876800146,0.839364764167353,1.49881633318369,1.74902887672268,1.39392883729746,1.29566596110166,1.46607523162628,0.698157235550776,0.769242647558713,0.0332351410021321,0.73836648911598,0.0337522854389132,1.96580045827966,0.13973099947572,0.218715449701982,0.316831409510658,1.3329771853273,1.96308743060214,0.0345136418727885,0.643771708707667,0.240286696393124,1.16986059036761,0.0679511451092158,0.957979889750364,1.77253119486169,0.874925835512505,0.359774926176842,1.68101365198953,0.303548411761581,0.379361746236573,1.83683768576674,0.197700801033954,0.289804855929449,0.0929048163100458,0.379853785449784,0.593529787564983,1.92160785238296,1.6298155171256,1.89066169531805,0.71031512943321,0.117166208613214,0.768140450718924,0.651023511857053,1.22130458609236,1.78673523798237,0.0731920113713435,0.737122454887984,0.220342953894218,0.879433974576934,1.73834447699508,0.411807091015964,0.0841183848096572,0.301699148016941,1.91698035038118,1.52234821155266,0.149365991862676,1.6053239502916,1.86621378448395,1.26042847401301,0.452248020867943
"MEfloralwhite",0.316020324773813,1.53570937347642,0.688799688034181,1.03035815122656,0.531921673107791,0.0916186299374081,0.0916085539303805,0.64149428725994,1.28366609153468,0.934173297584763,0.346215087808577,0.56333830401383,1.1171354421821,0.510567141585253,0.912751417662062,0.333119181710075,1.36240887598794,0.905614799947184,1.92711762045174,0.935549157312601,1.91025693546992,1.61137761923451,1.8920706356314,1.32902012641788,1.6656334589276,1.03412583507516,0.515320572869827,0.0884699651978645,0.523864113787099,1.98150945008647,1.75101523155637,0.424914778242695,1.8912945007858,0.222414861533025,1.17532041099673,0.178262057819318,1.97185282954922,1.78350366413957,1.68193754941015,0.492244607181839,0.892984606128897,0.0200530375892958,0,0.148537811054565,1.82261089405186,0.0399232311498274,0.772678551928589,1.5249870522921,1.35760098577744,1.09949845088423,0.186336595256823,0.281525656723796,0.358983352834772,1.17017738030057,0.67044709592588,1.86069907274459,1.95196919465615,1.16530070985228,0.257891514545551,1.67667926194667,0.431757760201224,0.83039062252961,1.79645897619764,0.109799098748262,1.89425117716667,1.61397888200645,1.01567345112958,0.548028309130098,0.629239934344089,1.16160369275215,0.206421228350076,0.0506025698039824,0.029256311253316,0.267511709103696,1.00767641491405,1.99184837294141,1.39782616431672,1.72179055918287,0.828264701628959,1.49979176884342,1.73263181818159,1.43077322351935,1.2479872863957,1.45248380235587,0.649585327389916,0.802701856133077,0.0108343449890265,0.738753423744309,0.0826851859964686,1.91948613079143,0.140361458728149,0.162902780435472,0.199979486622621,1.43844219728591,1.99386513040394,0.0121185217733244,0.728141649706721,0.126751692597503,1.23915668529947,0.0472918109379227,1.00678969525136,1.84195361170474,0.991977021908631,0.257919299286785,1.70822204392013,0.268440007310835,0.34511285038244,1.86085907810961,0.134937253130927,0.29978986600929,0.0306449401016918,0.384478043113142,0.646124230345032,1.97794714308353,1.61157163854935,1.96086446479679,0.628843131361209,0.0657556841542635,0.708427735537037,0.642769554953566,1.21884941940524,1.84788658253131,0.0171290217746876,0.725836533520148,0.19167726245681,0.877743729826363,1.8036746953608,0.470753249602674,0.0847825308140693,0.238390528342735,1.95238782144624,1.58604644272783,0.0854919760417074,1.52036354622052,1.93350559276678,1.30181497731582,0.428156920618943
"MEgreen",0.727454037209037,1.02905731029954,1.23326802837705,1.54603880852228,0.138127346340689,0.00742010467530407,0.424827612468149,0.325505553601693,0.740610398483806,0.421420082317727,0.0601693349030268,0.176699022825819,0.593173586868308,1.03579874007055,0.456866689060517,0.808483994264237,1.78884469601192,1.44134748198587,1.61495930143922,0.45890971574939,1.98908610393495,1.93366356354942,1.97559965619949,1.77023759330374,1.95035372180633,0.754419892776468,0.964286587247563,0.337303605254144,0.142524433944168,1.92894285299146,1.97820890968077,0.922989044662483,1.52564541847264,0.666900270479538,1.66270583142122,0.0159178482339528,1.71843807779144,1.36636015411824,1.89990045734639,0.248074127751083,1.39959357485577,0.181740393914719,0.148537811054565,0,1.40677160264386,0.0667176478581325,0.811816160866308,1.89145935975271,0.821218148147436,1.60595779458549,0.0459582847065882,0.480291116079689,0.0898678026411137,0.640522669669899,0.225017584382895,1.90449454885685,1.94477114655111,0.627742266961846,0.710133356287263,1.68716468250949,0.0915260098420699,0.341433813580059,1.99368269217759,0.105715522105086,1.91989853535762,1.15588384313489,1.38254548407203,1.0829181388459,0.202973301573353,1.6531003898229,0.00551981958106895,0.0282221409883681,0.260659749483766,0.702279125637871,0.484546508590335,1.79201399723717,0.901578368960267,1.92089134740257,0.340973227559477,1.86808548002235,1.27186784121675,1.83978333302026,1.67024981551672,0.919937404802635,1.15752511930593,1.34573378662155,0.232010655575916,1.2797441369781,0.354450099627717,1.67211784961166,0.535596087170865,0.536000990543044,0.114220931474676,1.80369381044655,1.88207909701324,0.0777364134662415,1.24473880382833,0.191101499675539,1.70405090576881,0.345365632897939,1.52791955199876,1.49581619440184,1.45898165377418,0.0723851219193172,1.97140810210423,0.0195833274517616,0.04613662778528,1.99678111676466,0.0136307570261975,0.77792410307054,0.218594128612925,0.888722358920293,1.18126521358298,1.814456628513,1.10933053847475,1.88371305319474,0.213886703882639,0.354668547849025,0.255115971567415,1.17925407136035,1.68864644751119,1.98800747967321,0.135984895005858,0.266258008480672,0.609954345787207,1.41037550057856,1.98378211635826,0.978160798291559,0.430933147702762,0.020457850677947,1.96597808888566,1.91734606072153,0.030003861145727,1.04290947220514,1.68324903576489,1.75650262668685,0.0842102169760973
"MEgreen4",1.87868097668659,0.104278196710295,1.78950587385852,1.52488520198659,0.888851552631891,1.51439704733703,1.95486380606764,0.921411974476597,0.22362617244636,0.490959481755383,1.11978028686788,0.886199691276435,0.34727293584746,1.88286633502966,0.547618585663132,1.94430907599581,1.21938721485973,1.63592084369915,0.047717758554077,0.544618345272299,0.474344368377353,0.932218910995027,0.497182459285813,1.24633268105919,0.862436690778686,0.637398191328318,1.78164074309013,1.85807015727564,0.899735170832574,0.286346289801873,0.7444497568379,1.9060933674641,0.0119728789273507,1.99297283287344,1.40575948255862,1.36518420626202,0.0783309088474587,0.0350149461549066,0.787070854071154,1.04660048039015,1.59789211560412,1.82938293298257,1.82261089405186,1.40677160264386,0,1.66026943538871,1.23569857515608,1.04193980374988,0.189302202728269,1.47503127214375,1.39778213930278,1.65960285623512,1.14609890359974,0.323709462632542,0.738963037528969,0.44980909989487,0.359314910969496,0.304868729133763,1.97099086954262,0.574258534339483,1.00727083302574,0.58274079456469,0.675939255872503,1.57228122878904,0.437341816594328,0.109008627031262,1.34422569221,1.87179252068374,0.793237480562427,1.41408796500774,1.31343073975647,1.60695495230405,1.88692339205063,1.95677525823778,0.435833676505052,0.120717940502999,0.212368246890938,0.714137295875444,0.593913046587537,1.04861588940068,0.0105400660350942,1.1479675245866,1.26516375963595,0.123632409293255,1.76145260028791,1.71221068572149,1.89325457611784,1.74728114969747,1.9064188721983,0.102285988963883,1.99523555405923,1.9454132596767,1.41980840348883,1.10560998896719,0.21507833245421,1.72685985963976,1.73719477316173,1.62961347834031,1.34178065425015,1.9505179343559,1.55439289666743,0.0768272712963142,1.51351955131575,1.27669466580329,0.804297235824233,1.22017946379162,1.11525143014175,0.566385907721815,1.43852158354915,1.9780139414812,1.83665050680467,1.94642454407005,1.8153826438115,0.175050004594878,0.0475066232947721,0.281228920725584,0.791013889730789,1.92439809436781,0.701164730490748,1.80627174823455,1.34842705183974,0.586292867270162,1.7748361892383,0.693321002233252,1.97801771188443,1.64384246864254,0.65937512153884,1.89841813543238,1.98014826170885,1.26704538028945,0.377227996530431,0.966369181690602,1.5416163979214,0.122567295824881,0.115190109444205,1.28376720960415,1.01375985889632
