"","MEantiquewhite2","MEantiquewhite4","MEbisque4","MEblack","MEblue","MEblue2","MEbrown","MEbrown2","MEbrown4","MEcoral","MEcoral1","MEcoral2","MEcoral3","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkolivegreen4","MEdarkorange","MEdarkorange2","MEdarkred","MEdarkseagreen3","MEdarkseagreen4","MEdarkslateblue","MEdarkturquoise","MEdarkviolet","MEfirebrick4","MEfloralwhite","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MEhoneydew","MEhoneydew1","MEindianred4","MEivory","MElavenderblush2","MElavenderblush3","MElightcoral","MElightcyan","MElightcyan1","MElightgreen","MElightpink3","MElightpink4","MElightsteelblue","MElightsteelblue1","MElightyellow","MEmagenta","MEmagenta4","MEmaroon","MEmediumorchid","MEmediumpurple2","MEmediumpurple3","MEmediumpurple4","MEmidnightblue","MEnavajowhite1","MEnavajowhite2","MEorange","MEorangered3","MEorangered4","MEpaleturquoise","MEpalevioletred2","MEpalevioletred3","MEpink","MEpink4","MEplum","MEplum1","MEplum2","MEplum3","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsalmon2","MEsalmon4","MEsienna3","MEsienna4","MEskyblue","MEskyblue1","MEskyblue2","MEskyblue3","MEskyblue4","MEsteelblue","MEtan","MEthistle","MEthistle1","MEthistle2","MEthistle3","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellow3","MEyellow4","MEyellowgreen"
"MEcoral1",0.859515425418378,1.1706360891379,1.58628790315383,0.14766835209379,1.85116754088029,1.25847364790366,1.78244269492309,0.433864765905884,1.53367565298102,1.24538704522355,0,0.749785671087658,0.180656440953123,1.97998604035805,1.82654620105529,1.28297290013115,1.74873342121072,1.18817446046248,0.152885358807132,1.35958933760139,1.42350004278321,1.89412462079517,1.47615630824925,0.924437541874255,1.17621629840593,0.467843964476244,1.77461989869448,1.16990142276637,0.711071083711678,1.89823585266861,0.281047486944607,1.21920072464574,0.219422685713781,1.64702357227679,1.89207203846337,1.65894447759638,1.76610020090708,0.884420597405239,0.360804644257884,0.488033884155266,1.56673520759887,1.71350131650903,1.92261564416953,0.640730470275845,1.36694753202315,1.25798988226174,1.60416286659495,0.0816664653620037,1.97743881531815,1.47103716008655,0.987742778824593,0.0397853144238679,0.745907072552337,0.415930402952161,0.652017527505548,0.338237350523234,1.53926548721984,0.450018946909266,0.866470346425976,1.42913768595971,1.73260323504233,0.0663102531659235,0.983270582977673,1.07551225967032,0.195789279082948,0.174095499430123,0.455708786103151,1.85437450357052,1.38143411099166,0.18695713026498,0.559691023675234,0.375675092786203,0.616263519799912,0.0470652751374874,1.70545832068362,0.325042058248165,1.37325332037481,0.966013466505424,0.10256871381922,0.15372539784796,0.667475805089337,0.833968883639732,1.58651628908333,1.10519075417222,1.81667461045628,1.88171553913968,0.92498111152442,1.28414880125922,0.338013568379569,1.5336028593494,1.95811916484573,0.131514846304058,1.57805946375077,1.78073049929541,1.94482759000043,0.552811502788342,0.827385576855363
"MEcoral2",0.227344265944639,1.96169540983639,1.77990755822325,1.2394057927843,0.96317127479724,1.6395468138769,0.751930829334596,0.062110672595318,0.370429865517043,1.91767022934468,0.749785671087658,0,1.28974200895801,1.42780869755384,1.5382924285934,0.147812590556349,1.80044994328933,0.114522941013706,0.368183515674526,0.236916568024246,1.96648900838379,1.63755847701883,1.72864393483964,0.0361324004843402,1.99568465975394,1.68615094136152,1.52370284367031,0.695124399453736,1.50447270951082,0.833366916483392,1.31746149760778,0.894474165260859,1.39356205206823,1.64209746607034,1.23543215685576,0.704330448636311,1.71450303007858,1.14058131333289,1.44533618698725,1.21534934937926,0.403978799196844,1.8281934516094,1.34892925371854,0.180902333157171,0.659893610735567,1.91772812137158,1.91960084355891,1.04930417885893,1.23007088779833,1.5550867977588,1.80109781687727,1.00198333102537,1.8233183503647,0.136583808594855,0.0464296771184014,1.55098267995676,0.898160567223186,0.247849913897487,1.90802218753922,0.244330720281095,0.53913666029326,0.893468763188057,1.37637463659184,1.97059882546533,1.12156827637686,0.823023169771348,0.880342049063351,0.757968542182163,1.97567786863362,0.310781171904471,1.6790669279215,1.4896953943915,1.79377228166392,0.644966103563908,0.579972942837171,0.415627998835224,0.448354312695944,1.9352405907088,0.348880312726847,0.921457532547923,1.77906293573824,1.74899016114793,1.20581553498138,0.268253262367284,1.3445166713848,1.14646496478683,0.0543410401719393,1.79692362149504,0.639541867444699,1.8899853416406,1.0407178469658,0.6461208031702,0.358658611138842,0.614356982501327,1.03057335364906,0.762067559988694,1.90849695779286
"MEcoral3",1.43700951848195,0.587903448267244,1.02318708248474,0.123452934194016,1.71131843152251,1.10478958385585,1.76665672760166,0.966811541528891,1.9190226575591,0.850828912450225,0.180656440953123,1.28974200895801,0,1.69719898724407,1.38778792057075,1.69265127225616,1.33855790146112,1.69541435380111,0.607266265793488,1.66568106917349,0.84859606828798,1.48397980554389,1.22616248415367,1.48915499957926,0.636485783603465,0.133095195964408,1.59764507302959,1.56015155488985,0.652547296590239,1.89871708379453,0.269272890196853,1.16804992769195,0.0868723063492024,1.12793480362279,1.84064914798197,1.93346225241793,1.26327775060188,1.06783522953997,0.0408098849107463,0.601149852495843,1.77342208628974,1.19119524579241,1.60013092861234,0.949285418151072,1.31742068269157,0.659949701699206,1.10171064488877,0.170451338148528,1.75596995409527,0.958519373419738,0.709136455149985,0.0552970286075714,0.403566261799298,0.985457696190495,1.24408058360102,0.110290488574878,1.35917848076087,1.0141533750473,0.442538891378269,1.84446689539991,1.97695343975879,0.254213203663602,0.549001940995817,0.601190326055825,0.297812887613124,0.162901516276829,0.762324084601676,1.99684769834879,0.889369123649588,0.517404614886198,0.319900816323045,0.252644933307244,0.238428888908778,0.352966829745853,1.80240805940522,0.821815731203849,1.4801780012094,0.419009771162289,0.494589760434017,0.369436624890867,0.192047864685072,0.304287609886856,1.24073920428621,1.64432902883698,1.45124720036477,1.64179852596397,1.35812568675236,0.69643581122938,0.746647511853869,0.955942103784774,1.8399150034101,0.483663256250925,1.86764037136184,1.9017677576646,1.94443501153784,0.472312286566913,0.341521838756923
"MEcyan",1.30497490620588,0.641633728378309,0.282069462955565,1.75539129977965,0.196208839911917,0.659943758280914,0.302894381485011,1.71007204222051,0.635997228790255,0.604297864521092,1.97998604035805,1.42780869755384,1.69719898724407,0,0.106425935093407,0.897689944099201,0.150802950243957,1.00452405627538,1.92287701365511,0.801637389521894,0.409028957506289,0.035606050570022,0.432024850517553,1.26364443278698,0.638576290318212,1.36076220760415,0.192920526479392,0.931303044803076,1.19644803287832,0.188213897395532,1.62488093450289,0.772733494467696,1.65485389823052,0.248447663515413,0.137910415527545,0.463193408149495,0.131667708748111,1.11510456960173,1.49093436255403,1.46325967032583,0.575537062663272,0.164432434001797,0.0569237912503242,1.47176083731512,0.69294066415722,0.563554086685064,0.257202257847801,1.85561166423674,0.0348963041150386,0.424802529549526,0.873766398020403,1.88795483618796,1.08568233211315,1.72454892274469,1.51791995987098,1.51270614704453,0.485352424288188,1.6781089206954,0.95293164573387,0.75224736272067,0.411686424142247,1.90204583025388,0.904729104359241,0.74391917815531,1.7434449456272,1.7805382410001,1.55990968606303,0.257981606613708,0.45817554661983,1.87820470458961,1.29015355034439,1.50019524882606,1.20505902100114,1.96628381938957,0.411070343722707,1.76399134146581,0.734125699465201,0.838973763014236,1.96302615803583,1.82228571510079,1.14596629665518,0.986297089646591,0.381990233278685,1.06619338089128,0.149607204606679,0.13128680919392,1.24191627939017,0.55481734701101,1.71369395447909,0.31495480424746,0.0905497051991881,1.894654594142,0.582765798315456,0.340520454085394,0.118752772249085,1.42772748264709,0.980355590783958
"MEdarkgreen",1.65782286342332,0.416181003088916,0.0779936855563916,1.64801822157865,0.180873372267713,0.917729552786744,0.322235125221124,1.76457819389759,0.963643817770602,0.665883340123165,1.82654620105529,1.5382924285934,1.38778792057075,0.106425935093407,0,1.04570646634425,0.244739956756839,1.25936689517744,1.98425037737102,0.867444898942892,0.268289725021414,0.0589383370224763,0.654570613079007,1.48322793887338,0.505644488529337,1.15107208001631,0.474789727374338,1.38465549246475,1.36517081980016,0.319012241780744,1.62613989555796,0.648053311728805,1.49992047244439,0.03675611459731,0.455965893896855,0.873992627318386,0.0264324190632297,1.46822373095514,1.11491993958185,1.64856307722255,0.652730034659954,0.0913992797201179,0.0322114837361142,1.30900840135088,0.486038111300958,0.308211480639087,0.247061160700128,1.78075013133644,0.10382028450351,0.120142814956029,0.970237710303765,1.65382932544217,1.03126313790673,1.88380266488801,1.71345760538706,1.34580669135176,0.278434196619812,1.91216768001781,0.859947313314588,1.01416533637354,0.684215296434606,1.87404930275556,0.468797582843128,0.669437261153406,1.76903377130693,1.42106231449267,1.8149767484497,0.550159956722432,0.442126830516771,1.71375179225917,1.2499940850922,1.46710174689771,1.04066477626727,1.95140100849015,0.471711414722558,1.97051957931696,0.631607450012432,0.596513164485675,1.89998552872726,1.88072760385603,0.832410177428855,0.610873634887685,0.13438251662934,1.4521264378929,0.0260230305595158,0.0895682610811503,1.26622844241183,0.241465146281175,1.93687321994488,0.147152270647212,0.189752080557026,1.97630042399982,0.763407255948441,0.482311154418456,0.391850271867004,1.01967272902095,0.779869217818482
"MEdarkgrey",0.3791114585241,1.82882259230968,1.4076852198993,1.7108761211307,0.465608516824825,1.57033928971479,0.297691494541401,0.379200548005494,0.128868072055427,1.81317397116759,1.28297290013115,0.147812590556349,1.69265127225616,0.897689944099201,1.04570646634425,0,1.41007591528311,0.0484791458229352,0.857601280520248,0.0263145167798706,1.70934011471694,1.14100372413688,1.52559550547529,0.110561198532031,1.88395856083111,1.95729101297719,1.15900493708847,0.70253683361198,1.72610902899826,0.34234206663196,1.74149109051868,0.717343508894742,1.81520366542059,1.22921102300639,0.805343701546486,0.419157436900029,1.26140824488486,1.30023628321918,1.73053201740342,1.56369686175466,0.0803756898621569,1.41678286825726,0.816807210254249,0.326003709648704,0.386334380927922,1.72551647755705,1.5895149786203,1.56261119515566,0.686980585516982,1.21955509525755,1.85181085686627,1.49724121015262,1.97621674262999,0.493385238470468,0.272386001693452,1.90489839976404,0.530300264904148,0.606222696185251,1.98378277918663,0.0434991876856837,0.172692122445929,1.42340627293681,1.28341852711004,1.93120125832222,1.59620863928941,1.20413849093352,1.256263900844,0.331387835396972,1.7744485844669,0.720692271171514,1.93983405163382,1.85422787141487,1.99354496597369,1.18306351191562,0.176599418933816,0.843421186888736,0.191910881266627,1.91567432138301,0.835496791490536,1.42365350632886,1.91133898936109,1.76774059603522,0.808362462698457,0.286745802044802,0.848685076809109,0.628885603292648,0.0792131121532733,1.57169179897201,1.07023579494703,1.55985106869727,0.511944832700128,1.15989691196819,0.0538575502948666,0.188739220677597,0.552339438539451,0.910198713000677,1.97973714915518
"MEdarkmagenta",1.46937656895807,0.317120624618872,0.233387528228234,1.29778861543687,0.610040826076466,0.284850790856939,0.782011495700542,1.93640728596656,1.04111231735054,0.179389885136038,1.74873342121072,1.80044994328933,1.33855790146112,0.150802950243957,0.244739956756839,1.41007591528311,0,1.43344304829662,1.85096189405298,1.345358766784,0.149737338697732,0.0786090890610633,0.125898484188071,1.63521054634594,0.246996048575139,0.860165069050708,0.101504187147998,0.92453254173866,0.696553165381432,0.613724099925281,1.12511515591591,0.99464342193189,1.1716445625618,0.306777815393317,0.237469560665577,0.696440762711472,0.145570151670934,0.791133210653027,1.16538443747301,1.01151347738554,1.11533697950133,0.0746533505105941,0.297219695224441,1.84657410555968,1.15908676436186,0.319086118702809,0.0332195011698978,1.45418917999229,0.313351468982143,0.502632918874285,0.37677140396343,1.58112413540745,0.550280445914934,1.84449795152679,1.77373788568136,1.00382641251639,0.899095072672177,1.71128066433758,0.447118959815575,1.21525856133747,0.844987149496545,1.55298606289334,0.931453056325664,0.288201769938437,1.29878804530294,1.70147376791369,1.23814544928203,0.615878413688287,0.105989143366586,1.97739860113305,0.741496168581554,0.967949626725876,0.68789222417176,1.737141716633,0.92662548046188,1.66400590625886,1.26112656193707,0.445660019814673,1.9475323180671,1.44986722904155,0.742376600153852,0.708456953267905,0.671415828082187,1.3010680241568,0.398933894848848,0.47321573954249,1.71141841371168,0.420210224996985,1.48809627641931,0.162143574919014,0.44714627618995,1.64988205683296,1.09548423287434,0.826561333161391,0.378750838249259,1.58020400439254,0.515907895497667
"MEdarkolivegreen",0.171501320271427,1.93209864961016,1.61062574539725,1.5660726161161,0.678592756990352,1.37805942394463,0.491751487263017,0.308024465525715,0.0818982676766317,1.73072964199399,1.18817446046248,0.114522941013706,1.69541435380111,1.00452405627538,1.25936689517744,0.0484791458229352,1.43344304829662,0,0.683414864581369,0.142426218211771,1.80881139694558,1.26646231785457,1.40210900559044,0.0365668299782128,1.91785555676642,1.91442956408197,1.08152398813341,0.448416078359303,1.48529135517739,0.474266658426788,1.54047111737254,0.897001829415403,1.70543838215754,1.46654044502595,0.758293709110292,0.306965920000572,1.44192841312288,1.00321799486201,1.80769590055211,1.28832774011241,0.219248110666852,1.5494422946322,1.01344657100363,0.447695448683545,0.657098350045286,1.87545209990452,1.64198644650257,1.39864931072662,0.841181358352797,1.49010780688544,1.69630049688331,1.44483391000475,1.87143335987111,0.332791659590158,0.151899440696817,1.81464848077642,0.817012478030134,0.3885248847459,1.92555645894076,0.0329684601703064,0.19418491749568,1.2386866054595,1.55746156873861,1.9023229118199,1.37833683554686,1.29249034711793,0.9587868688518,0.344138107556917,1.77341298754351,0.725546802402808,1.79648031216501,1.68252424092041,1.94052602107524,1.01066197983125,0.340710016760987,0.599246914474134,0.41162664955957,1.98667447282042,0.741472260984001,1.1934300726914,1.97903554686909,1.92327832566343,1.10258890498687,0.108818072033829,1.09238901393537,0.849193895033247,0.145078633429813,1.78254662239136,0.792485798960238,1.7133611554222,0.659318994480495,0.937064785114522,0.124816428203975,0.308229702341166,0.573414357532093,1.12817943433681,1.98994362420794
"MEdarkolivegreen4",0.357352921130094,1.6353303005916,1.92580745136015,0.408783374125197,1.74882087937284,1.24325970922938,1.59280271113334,0.151737755469192,1.01650211151109,1.47060769341629,0.152885358807132,0.368183515674526,0.607266265793488,1.92287701365511,1.98425037737102,0.857601280520248,1.85096189405298,0.683414864581369,0,1.01639098510893,1.79626740275657,1.97847101712562,1.48949282798903,0.450900176283641,1.58194629690732,0.914316368011015,1.64126106541412,0.706875495964939,0.783837300645948,1.63748948710329,0.470357696708603,1.23467353500889,0.558373887207795,1.93945539410446,1.62317579373685,1.1734230491319,1.98790649703768,0.67885158356888,0.86683737754338,0.48057311565219,1.24489479392053,1.95501110466881,1.94515730383984,0.536597906112561,1.36746011695417,1.7203693291463,1.84121859658646,0.263888102404078,1.88376554818556,1.8273736963157,1.17935986689757,0.330899765698734,1.08722627503416,0.082550720287876,0.232246842829843,0.72386663801742,1.59681885096805,0.0923704425336744,1.2504833078439,0.93258166477426,1.28845936837589,0.163724317399664,1.43645815052537,1.44077988761308,0.312582695738633,0.485086258125773,0.289057234194054,1.45273864325274,1.66804170586211,0.180392779194538,0.865195732903268,0.635803132889422,1.04662504566409,0.0551120308965088,1.43756632275155,0.0578868334114658,1.22423472501992,1.45913419501287,0.0432126997729444,0.184958856902722,1.1995174889854,1.38215788971675,1.77042224661975,0.561938139580226,1.92504344416962,1.8555892420631,0.604155775804127,1.74733698680524,0.131032627673682,1.88791830208205,1.78191083199065,0.0572325245213183,1.16228894730123,1.45391134725044,1.63519178787497,0.834813344533047,1.29730210855288
"MEdarkorange",0.573387578492779,1.6944770410085,1.21877077606769,1.7901653814698,0.326197450856994,1.66252682838035,0.18525557940038,0.48983838724352,0.207225910080172,1.81060119738686,1.35958933760139,0.236916568024246,1.66568106917349,0.801637389521894,0.867444898942892,0.0263145167798706,1.345358766784,0.142426218211771,1.01639098510893,0,1.57809411541165,1.01776503163932,1.56749793544824,0.227764661950965,1.79511883866952,1.93809317294343,1.18297936129917,0.90210944484792,1.85778358322484,0.268190765958454,1.8547569708655,0.628053061919929,1.86035724096197,1.02655762764711,0.8276979108383,0.521527997752195,1.09396126071099,1.49525970378336,1.64326284325387,1.7365218573833,0.0286460968986147,1.27399806899279,0.663655951334541,0.296479837240059,0.224371611440123,1.56250226904885,1.49561421918942,1.66740321289017,0.571685011079549,0.996534467669689,1.90595099558752,1.5288354741718,1.99239345466672,0.659077072841435,0.419855677653519,1.92637781422175,0.343067389787404,0.804794814971225,1.96231760782267,0.104537346094151,0.193567742105904,1.55335130554379,1.07001475757508,1.88714847038625,1.73390494775583,1.1513240152977,1.46757846725927,0.344315935626993,1.7122472393256,0.761355362933842,1.99123502111853,1.9366347405677,1.97441487640632,1.32143642807288,0.0958560487114796,1.04843998851972,0.0804616924040215,1.80437578621325,0.939677634657587,1.58338818472887,1.80941362973029,1.60929288409977,0.594783706894776,0.459963122004333,0.662338753556297,0.472513026091466,0.0988506990779445,1.37506068916101,1.28234083841977,1.39791003832337,0.413816632456623,1.33347572469031,0.0517932774534299,0.13717267709165,0.543544430183346,0.774339253190664,1.91047325456336
"MEdarkorange2",1.8438393145517,0.0380905329381963,0.0875923274454793,0.985048695747406,0.790132308708333,0.489705438821113,1.00362342514442,1.97658293538462,1.52569788895871,0.174515338516187,1.42350004278321,1.96648900838379,0.84859606828798,0.409028957506289,0.268289725021414,1.70934011471694,0.149737338697732,1.80881139694558,1.79626740275657,1.57809411541165,0,0.219022665018411,0.33853887099842,1.93237243374359,0.0460606788480239,0.473182075347371,0.456615397692211,1.40017081702773,0.718660611966064,0.948877020681363,0.927307039528526,0.968246564567671,0.813921289748259,0.185216764747579,0.685681214328535,1.24087094907711,0.134982646892639,1.05807211918669,0.637980691673745,1.03395648774057,1.38346684042576,0.0661655759620666,0.437376526030567,1.72703026319225,1.10110848043217,0.0386956425655705,0.0445632923096154,1.17886757350232,0.562813370773266,0.269478228004139,0.359723439445575,1.16329733768425,0.344385924128968,1.96216893713755,1.98842609821226,0.642146885857154,0.850366589159785,1.88891169375664,0.223197791112783,1.63458685061713,1.30434277483567,1.33510165979739,0.499324359568388,0.119636480970146,1.12787175622566,1.22555782129246,1.35701870151629,1.09232052944887,0.0556582523243081,1.74028271055051,0.52470848684089,0.739906436345132,0.359744499403091,1.55764292153689,1.18869503396319,1.76906809463374,1.3232912046857,0.109764486865245,1.7746359163923,1.32356300868471,0.295970500933097,0.249292934301102,0.558646865870097,1.75450876730648,0.429079290788163,0.614342458829496,1.83520099401224,0.109861770562958,1.58193107256945,0.0232487220945593,0.742295551543773,1.57368023818016,1.46232543122583,1.17247434650544,0.826056876144659,1.15338899386536,0.188680321448588
"MEdarkred",1.5265580212487,0.407911480426197,0.137052293561206,1.58952222484287,0.293486606087997,0.601838768629737,0.445041495463386,1.86041178630061,0.894874612061783,0.445632401120249,1.89412462079517,1.63755847701883,1.48397980554389,0.035606050570022,0.0589383370224763,1.14100372413688,0.0786090890610633,1.26646231785457,1.97847101712562,1.01776503163932,0.219022665018411,0,0.370695164158061,1.50597193842114,0.41676080393687,1.11309603155572,0.220566472576649,1.10516301954541,1.08999013057409,0.347735389219584,1.478667398423,0.784345821104637,1.45409651395827,0.13799397850538,0.247832707129783,0.680308614132817,0.0398866137492327,1.14299612593451,1.25028099716581,1.39836369546556,0.780481810351329,0.049128053218118,0.0769684780256727,1.57549362434522,0.764391613199155,0.342762936583839,0.122864506447767,1.73000497188852,0.105165399260584,0.296059362981441,0.719252233230641,1.73566597820045,0.869823045466194,1.8784717559543,1.72343729327203,1.28873706256269,0.523998785713506,1.82656588957927,0.72442036241794,1.01372390165734,0.644884318001254,1.81750114739759,0.733965850719108,0.528146756574081,1.63490604758711,1.65619102442916,1.57715143139789,0.461290593566896,0.286424428013649,1.90401325466516,1.08794810427206,1.32019462622111,0.959700194962673,1.93558712642697,0.590143777350974,1.85719942397216,0.87230770951811,0.585195043593242,1.99245755010338,1.75867110857079,0.87962711204391,0.731705810518111,0.351744371601805,1.31209387767617,0.139365793115914,0.187094401398489,1.44116121136209,0.351115682345138,1.76392476943232,0.147625355620279,0.205567798837862,1.89225711762923,0.819530037359485,0.536575034846703,0.268789514408549,1.34787137081524,0.726022901807524
"MEdarkseagreen3",1.16548881286141,0.473564667132647,0.592671635104052,0.968911949274513,1.03061887147604,0.0383620548017171,1.16833459496063,1.76138443018781,1.0554263496582,0.0835360899075789,1.47615630824925,1.72864393483964,1.22616248415367,0.432024850517553,0.654570613079007,1.52559550547529,0.125898484188071,1.40210900559044,1.48949282798903,1.56749793544824,0.33853887099842,0.370695164158061,0,1.52532111246904,0.306137971629153,0.714946719015215,0.0905756623771629,0.58366694353142,0.305868287585625,0.926898664733989,0.735775457378961,1.19452967320201,0.900555843135818,0.72363209047341,0.291747096555034,0.629822709200635,0.497433023899527,0.352439055970477,1.18004196489248,0.546805776890797,1.39587364262071,0.351547296796424,0.698529407777115,1.97252126982657,1.59743817398078,0.554040938766704,0.179263617458358,1.0915841956965,0.663014944112976,0.94998218075222,0.143173607442589,1.36797492924329,0.354224301813532,1.5446076187214,1.55828372816702,0.776201198142735,1.37889211922999,1.33174880859424,0.334540492189299,1.26801292744668,0.982211800708457,1.15923361378791,1.30782517578361,0.243589034545602,0.875528184336296,1.7083635373543,0.73859808864452,0.755169914656556,0.144895496950139,1.86984236067765,0.466524037038217,0.629992850036092,0.549811270381368,1.35996796269001,1.26213066998708,1.22691652959644,1.62741451683474,0.527357702881121,1.69347180379974,1.00458854128095,0.784649855657482,0.895056975734375,1.1673220329415,1.07074220672193,0.853137977480161,0.905484410236464,1.79855113916205,0.745788933790705,1.00633400897233,0.441046378624263,0.787230123140681,1.21331523775134,1.28314275571029,1.10834794931687,0.533349108080903,1.82395771704263,0.495524029803652
"MEdarkseagreen4",0.120695241418886,1.98925192812814,1.77594912142273,1.34483023432677,0.902532997361747,1.44579825289441,0.694722764392842,0.145492791863775,0.209569736979683,1.80151387353393,0.924437541874255,0.0361324004843402,1.48915499957926,1.26364443278698,1.48322793887338,0.110561198532031,1.63521054634594,0.0365668299782128,0.450900176283641,0.227764661950965,1.93237243374359,1.50597193842114,1.52532111246904,0,1.97534955314621,1.78365006874405,1.28334981318843,0.476960819836507,1.40891807485318,0.706177035933749,1.35382653121059,0.908246929948446,1.5054571259845,1.64600589525628,0.988907858236094,0.46805016999005,1.65123716231869,0.967223185492712,1.65073887240986,1.15160731905624,0.360097996591814,1.74619579570021,1.25920732355967,0.345136634727237,0.754289543248537,1.95561718951935,1.80908812181366,1.15779664810527,1.0981241370125,1.62803835004133,1.69764722724497,1.19375861766457,1.81203082625009,0.167076214707271,0.0432636033625731,1.64829240568117,0.960521141810364,0.230190385875298,1.90038967459308,0.133159904103783,0.37701341815479,0.990610717561502,1.56225582347305,1.93132875411401,1.16664743326333,1.0774397737219,0.807365348544123,0.560757762528765,1.88271669474218,0.503007393901396,1.68639339528525,1.52237236234883,1.85014022952279,0.754286652378617,0.521154016303588,0.409763042106836,0.504711775643518,1.98957624362157,0.498295017335119,0.967566906910624,1.90598783326883,1.89294513526976,1.2636233225999,0.121257498750134,1.31263998214143,1.08299661483337,0.112076089043598,1.86916106548276,0.610289622967332,1.86420434693235,0.909095333483222,0.701228691305335,0.266875920542834,0.506922329563321,0.813561377850068,1.01305388872397,1.95695791837446
"MEdarkslateblue",1.78749390869402,0.0289209920843869,0.24105926538415,0.695505324646125,1.09216261509912,0.384836219932567,1.30226993208047,1.90788924727911,1.68640721568699,0.0933577178625634,1.17621629840593,1.99568465975394,0.636485783603465,0.638576290318212,0.505644488529337,1.88395856083111,0.246996048575139,1.91785555676642,1.58194629690732,1.79511883866952,0.0460606788480239,0.41676080393687,0.306137971629153,1.97534955314621,0,0.260930037939155,0.537175484906013,1.33952485357941,0.479979903595102,1.23389533724297,0.631967040643213,1.091997875213,0.542277674700662,0.383370022376029,0.838239172923278,1.36208451375153,0.323864879918858,0.868475949936979,0.487272444138836,0.758258438403523,1.64111516291008,0.20797833387734,0.707203275910854,1.7896216067828,1.35439779373449,0.0770274853597804,0.111855663909781,0.884488148386236,0.835672493816584,0.455821600580558,0.196004037073247,0.91937280141492,0.149390396140937,1.83848650208907,1.94524891993534,0.391197144047261,1.12522291544214,1.73211974193856,0.0705132669225164,1.80302238189342,1.52690361011146,1.04240013759556,0.593033847075988,0.0216471479468558,0.824861661279747,1.10086901933124,1.09641885827235,1.31542254736185,0.0403677218352571,1.62787376133072,0.283276457480382,0.46248393078491,0.165357578588161,1.2919631266599,1.47273894217781,1.55346081403397,1.57310440766671,0.040855205455174,1.5914460516659,1.02511970937342,0.175861000793067,0.212678574457171,0.81708340989435,1.76344479067477,0.699471584565952,0.907867569545664,1.94637785148777,0.196844832975162,1.33054359327852,0.128216658935977,1.02698500520429,1.30162809443425,1.69343180916538,1.44731815472174,1.04388856484579,1.18510856947062,0.0617488775025977
"MEdarkturquoise",1.56687139000464,0.287610018586655,0.759783719380959,0.149382919914356,1.67289317098453,0.629879512620203,1.80583817700973,1.39371688997915,1.94897917615613,0.378728502717662,0.467843964476244,1.68615094136152,0.133095195964408,1.36076220760415,1.15107208001631,1.95729101297719,0.860165069050708,1.91442956408197,0.914316368011015,1.93809317294343,0.473182075347371,1.11309603155572,0.714946719015215,1.78365006874405,0.260930037939155,0,1.1195792892825,1.38739536567481,0.337336616232005,1.82019965117593,0.180320870616209,1.24209429671633,0.0688250118889484,0.926188157320334,1.4607515946989,1.74911640256253,0.950943382531801,0.784905461520199,0.132678086335318,0.423247563177823,1.94738627647312,0.811626855429351,1.38834162016245,1.44779815588288,1.57629449438779,0.392123916765115,0.648278780984805,0.265986681554636,1.53258000857019,0.872355188237396,0.286773949230066,0.277068858642174,0.0870690143825175,1.31456506033115,1.5695915092627,0.0206470970978552,1.49669370623326,1.24136579185176,0.104418130283102,1.98165983772264,1.9516290028836,0.390069777489137,0.661256026812221,0.206241137201727,0.287440874600638,0.536240722397128,0.690996002425337,1.85119286380813,0.431615790287117,0.991860778467941,0.0732190162218911,0.100742769485408,0.0172526899525449,0.593029615951571,1.89816840627821,1.00055684858354,1.76464930188577,0.156810695472715,0.895020692605768,0.430538645270578,0.0708195540601175,0.222478472896332,1.26367664712845,1.71501849317607,1.31383717508725,1.53539916954205,1.77038637515686,0.518146420856353,0.814577135255551,0.622888078604969,1.68375017394437,0.654418975213651,1.99456396560068,1.92357002133645,1.67933797404316,0.875396221178684,0.0760166501266253
