,lv_diff,regional_diff
ENSMUSG00000002111,0.21433775196788968,1.2959809867343748
ENSMUSG00000002129,0.03549506606005354,2.0459112595199445
ENSMUSG00000002147,0.10828267948217915,1.76044572508537
ENSMUSG00000002190,0.2177324048813148,1.2206597080028125
ENSMUSG00000002205,0.042475546653071294,1.6808409964259876
ENSMUSG00000002210,0.13653041199562377,1.372047009549642
ENSMUSG00000002221,0.04327223089149046,2.108370059747382
ENSMUSG00000002222,0.0909471970194431,1.649858641586144
ENSMUSG00000002227,0.22430519449689656,1.1014105825415914
ENSMUSG00000002233,0.13346773998281392,1.3049098014571485
ENSMUSG00000002250,0.10663001930965385,1.9655166197232798
ENSMUSG00000002265,0.09037313220528698,1.1416037049630752
ENSMUSG00000002274,0.09026969013544917,1.2848857527860136
ENSMUSG00000002279,0.11303361378250176,1.861647671262823
ENSMUSG00000002280,0.14873484608491028,1.5334328567222135
ENSMUSG00000002289,0.16380383148703048,1.2488357652254065
ENSMUSG00000002307,0.0920323077025676,1.2372004122577123
ENSMUSG00000002308,0.11938885219901679,1.3681037643295926
ENSMUSG00000002319,0.16425678952050737,1.621538952934137
ENSMUSG00000002320,0.07400675466389683,1.8475782471582687
ENSMUSG00000002324,0.05526941321491974,1.1607255411661916
ENSMUSG00000002325,0.14950720225113273,1.051252038568054
ENSMUSG00000002326,0.08362819281292672,1.1110674687866484
ENSMUSG00000002329,0.10612038916245692,1.8309197671500554
ENSMUSG00000002332,0.05551861887266918,1.5016881811473684
ENSMUSG00000002341,0.12860583114425456,1.3382381410704418
ENSMUSG00000002342,0.02121904546287323,1.7308621805730882
ENSMUSG00000002343,0.023877419657015286,2.345942684880649
ENSMUSG00000002345,0.04872385623587694,1.4440747508183507
ENSMUSG00000002346,0.03552068297235811,1.3634691022483867
ENSMUSG00000002365,0.05667086752021255,1.3218747237639188
ENSMUSG00000002372,0.06864598198023353,1.3122260565775468
ENSMUSG00000002379,0.08751785290359715,1.2772511625917933
ENSMUSG00000002393,0.19496855675726277,1.1623131680168122
ENSMUSG00000002395,0.03381877365590924,1.9603725533917906
ENSMUSG00000002396,0.17494273685883815,1.3597224805447172
ENSMUSG00000002409,0.19981407298818288,1.2059906133561178
ENSMUSG00000002413,0.07413580221556981,1.1666461989247878
ENSMUSG00000002416,0.07637767099552178,2.200729239071028
ENSMUSG00000002428,0.03096676456071823,1.4412223313381654
ENSMUSG00000002455,0.09147934274033409,1.4662365306957632
ENSMUSG00000002458,0.1917144865352461,1.279347494108953
ENSMUSG00000002459,0.1055560436606921,1.4214636685121014
ENSMUSG00000002475,0.10688569352604999,1.3296207639246858
ENSMUSG00000002477,0.14753959905939526,1.3683932049385306
ENSMUSG00000002486,0.03048049056365426,1.486646652681479
ENSMUSG00000002489,0.08616862397788283,1.5825433081231015
ENSMUSG00000002496,0.21339986457471682,1.3487301662344933
ENSMUSG00000002504,0.014980118646480967,1.3493125316210957
ENSMUSG00000002524,0.14451274780759527,1.2445130288869912
ENSMUSG00000002546,0.1607882818850917,1.4216152279788212
ENSMUSG00000002550,0.07011654810089729,1.289520327438172
ENSMUSG00000002578,0.09109938363464021,1.3091961175454399
ENSMUSG00000002580,0.17956752595076506,1.4536838516919985
ENSMUSG00000002602,0.13546647018890712,1.1124694665421588
ENSMUSG00000002603,0.15444042007021025,1.2052543164453835
ENSMUSG00000002608,0.03259232331190909,2.117751082797091
ENSMUSG00000002617,0.10742866885361496,1.4321499261701005
ENSMUSG00000002625,0.15053776476230618,1.2439894572814532
ENSMUSG00000002635,0.09310337349107095,1.3257682455595399
ENSMUSG00000002658,0.13413135524876535,1.5256753680345274
ENSMUSG00000002660,0.0845715088233499,1.465807134495235
ENSMUSG00000002661,0.0905268750717958,1.441273905766375
ENSMUSG00000002679,0.1064001353102586,1.2676460475508098
ENSMUSG00000002688,0.05990421366097509,1.7346825461429467
ENSMUSG00000002718,0.03527518954069847,1.5013000323438495
ENSMUSG00000002728,0.13912314222702077,1.7161807616059215
ENSMUSG00000002731,0.14249042911468213,2.1801353075946404
ENSMUSG00000002732,0.11180149463104583,1.3305636483383163
ENSMUSG00000002733,0.14308814327831781,1.5008573382687913
ENSMUSG00000002741,0.09401909480947723,1.301517313457308
ENSMUSG00000002748,0.09329123129219635,1.4242805773438256
ENSMUSG00000002763,0.036159688599093576,1.813245389746836
ENSMUSG00000002767,0.05025353458131743,1.646668749623915
ENSMUSG00000002768,0.08930672218352109,1.4960794649890918
ENSMUSG00000002771,0.13866858351889033,1.333199791524171
ENSMUSG00000002778,0.08346725778366237,1.4373257278135725
ENSMUSG00000002781,0.028119895745903012,1.5378490421440418
ENSMUSG00000002797,0.06712308358842511,1.730199882712209
ENSMUSG00000002799,0.20417584674886624,1.2752407504672911
ENSMUSG00000002803,0.07130596023625146,1.465184427267421
ENSMUSG00000002804,0.15897911121722674,1.3349149283314092
ENSMUSG00000002808,0.11041811033070159,1.1398849349055653
ENSMUSG00000002812,0.16621607787321813,1.3620000788019242
ENSMUSG00000002814,0.1823797928111176,1.5057282527965854
ENSMUSG00000002820,0.03722393329423235,1.7388052683607638
ENSMUSG00000002825,0.10581742369176295,1.1475502771786008
ENSMUSG00000002831,0.13929710677914964,1.416537924376828
ENSMUSG00000002833,0.10756967979546828,1.2301531387764695
ENSMUSG00000002835,0.028007994929749036,2.0950479218044524
ENSMUSG00000002844,0.17765807770940517,1.629823410987487
ENSMUSG00000002845,0.1021477100882979,1.1398882765968876
ENSMUSG00000002846,0.11934921935397541,1.1406233940578216
ENSMUSG00000002847,0.2996271284136391,1.0183663893944734
ENSMUSG00000002870,0.217883008721795,1.0722993528129876
ENSMUSG00000002871,0.0700558460604711,1.1079986296354125
ENSMUSG00000002881,0.046957095740495974,1.4316890469973815
ENSMUSG00000002885,0.18073720810493887,1.028036970595879
ENSMUSG00000002897,0.14603304762129227,1.7588412034048713
ENSMUSG00000002900,0.06880312599318295,2.216201012287111
ENSMUSG00000002908,0.04478015941870128,2.044529572604026
ENSMUSG00000002910,0.2469144452536675,1.2631692976581492
ENSMUSG00000002948,0.08011771669018652,1.4520833893389808
ENSMUSG00000002949,0.157767652856581,1.150255199636239
ENSMUSG00000002957,0.059407962525245384,1.255984730125867
ENSMUSG00000002963,0.04503460887769373,1.1985404078910802
ENSMUSG00000002968,0.12635663031488809,1.2064823483828835
ENSMUSG00000002980,0.20991752449694484,1.0525066897783373
ENSMUSG00000002981,0.02137902976561057,1.6232635663584787
ENSMUSG00000002983,0.15593390985186656,1.8046643709287138
ENSMUSG00000002984,0.031529380387044226,1.6784989044296845
ENSMUSG00000002985,0.06082468253444484,1.6124039713646032
ENSMUSG00000002996,0.0923240680990648,1.726274291633403
ENSMUSG00000002997,0.16486609874823244,1.508469449252575
ENSMUSG00000003031,0.10167565900549835,2.0712269026632013
ENSMUSG00000003032,0.051112768305130785,1.3193601274274043
ENSMUSG00000003033,0.13047286395682778,1.230048691291639
ENSMUSG00000003037,0.11101989121863998,1.5595211224024124
ENSMUSG00000003038,0.09086281242216343,2.680677380774837
ENSMUSG00000003039,0.07957194321236494,1.041340977707124
ENSMUSG00000003062,0.05890229965734611,1.8483783086968324
ENSMUSG00000003068,0.03330553562470012,1.5014731159569592
ENSMUSG00000003070,0.06952169418984466,1.2781692504406281
ENSMUSG00000003072,0.04871820713572711,1.6762125483416739
ENSMUSG00000003099,0.10368479107810658,1.8332251986558898
ENSMUSG00000003119,0.19005035087473543,1.2954027412606683
ENSMUSG00000003123,0.10355428256356602,1.3227561237566021
ENSMUSG00000003131,0.2651618672164744,1.2641348465268407
ENSMUSG00000003134,0.14535339801472458,1.7080585029780473
ENSMUSG00000003135,0.03402041611003087,1.17553948713884
ENSMUSG00000003153,0.08990389030895496,1.6505420481660604
ENSMUSG00000003154,0.11987450338485772,1.1919311362434684
ENSMUSG00000003161,0.22280601775916373,1.2496939672276757
ENSMUSG00000003166,0.06708222774564543,1.3132025798396973
ENSMUSG00000003178,0.1542784745943765,1.4694036173588416
ENSMUSG00000003184,0.01241986229621761,2.2922875950541703
ENSMUSG00000003198,0.18274852427319355,1.3943990276521374
ENSMUSG00000003199,0.07736839916059268,1.616696294621998
ENSMUSG00000003200,0.05154567172737079,1.2518798191079505
ENSMUSG00000003208,0.18874685726854323,2.578961498459619
ENSMUSG00000003226,0.04495060793662009,1.4807777114005156
ENSMUSG00000003228,0.08742354197346502,1.4651383671956812
ENSMUSG00000003233,0.20321084629873698,1.0420823176314602
ENSMUSG00000003234,0.03957896954529827,1.4607301056835529
ENSMUSG00000003235,0.06466695093396035,1.2086316311651042
ENSMUSG00000003269,0.049785758911836064,1.5455721181877333
ENSMUSG00000003271,0.19946211750539156,1.5331757565074122
ENSMUSG00000003273,0.052146945263872424,1.4627963854643542
ENSMUSG00000003279,0.030570058001009204,1.2064985008700695
ENSMUSG00000003283,0.25762339654895205,1.2067181845833221
ENSMUSG00000003299,0.043929192974244136,1.1931976345233468
ENSMUSG00000003308,0.03274187420921948,1.3122950154000719
ENSMUSG00000003316,0.05681160478580316,1.6893931389957035
ENSMUSG00000003344,0.053702913223883764,1.9015936526961648
ENSMUSG00000003345,0.06961148021109076,1.481513084539616
ENSMUSG00000003346,0.039388594362653295,1.7054950165348148
ENSMUSG00000003352,0.1041040148923178,1.2617668094697991
ENSMUSG00000003354,0.07653833476442584,1.3092284772343543
ENSMUSG00000003360,0.09670734523856228,1.2933771491373163
ENSMUSG00000003363,0.06623133940585457,1.5179777762149593
ENSMUSG00000003378,0.21760988478920362,1.2401630483087023
ENSMUSG00000003380,0.08558513681200086,1.5221334106016218
ENSMUSG00000003382,0.17319635016956808,1.180399572116359
ENSMUSG00000003402,0.016568921175956652,1.8542241909575392
ENSMUSG00000003410,0.014095414377077647,1.738336340563475
ENSMUSG00000003411,0.08280751879261572,1.3147391158422583
ENSMUSG00000003420,0.21611400701141498,1.119340314257479
ENSMUSG00000003421,0.06705544506995553,1.5450180313303898
ENSMUSG00000003423,0.061341878408040895,1.739713412851523
ENSMUSG00000003429,0.11641391777947507,1.3695955004947986
ENSMUSG00000003435,0.10497205289736261,1.373920146113264
ENSMUSG00000003437,0.020502286116162338,1.6597509992041832
ENSMUSG00000003438,0.028020226300190576,1.3645789270944868
ENSMUSG00000003444,0.13995462792403038,1.29767068323115
ENSMUSG00000003452,0.0172624196793566,1.5709777197479613
ENSMUSG00000003458,0.10316867585757594,1.3758037910059588
ENSMUSG00000003464,0.10741794077083011,1.3289035723184064
ENSMUSG00000003469,0.08512695961965011,1.5372050892686286
ENSMUSG00000003477,0.07224271818117778,1.0831023318900936
ENSMUSG00000003500,0.10838824340182879,1.9286009596819553
ENSMUSG00000003518,0.04398711876951167,1.426383981510984
ENSMUSG00000003526,0.05839625979273455,1.2211140517657164
ENSMUSG00000003527,0.10167178895856321,1.4401428279842674
ENSMUSG00000003528,0.03942256264843358,1.4893479255216011
ENSMUSG00000003531,0.08328983714117982,1.4316259760759835
ENSMUSG00000003534,0.07732275013399059,1.1142774808611442
ENSMUSG00000003541,0.25862392244262855,1.0646153692249223
ENSMUSG00000003545,0.060528736722523284,1.2526256706878645
ENSMUSG00000003546,0.11577450828683822,1.7302158766691917
ENSMUSG00000003549,0.19037599539737116,1.3154536123632208
ENSMUSG00000003559,0.21066022116830696,1.344645440483527
ENSMUSG00000003573,0.17544981067940224,1.1757280499264295
ENSMUSG00000003575,0.12917855874873774,1.3585322935597564
ENSMUSG00000003581,0.18565176602459177,1.5294665860208858
ENSMUSG00000003585,0.07032590866524446,1.4951082499616184
ENSMUSG00000003604,0.03400898613345121,1.2139311588924535
ENSMUSG00000003617,0.13755840274228118,1.2130185763196353
ENSMUSG00000003623,0.1177763734784037,1.7690850922023589
ENSMUSG00000003644,0.16574042592535276,1.2231725060831267
ENSMUSG00000003657,0.08516034982450238,1.4365934137451508
ENSMUSG00000003660,0.09061153751869877,1.4454847534479722
ENSMUSG00000003662,0.09779100824416304,1.1793374407328494
ENSMUSG00000003665,0.10117949705135199,1.145504703956869
ENSMUSG00000003680,0.13236382550479808,1.203740476752339
ENSMUSG00000003721,0.20921500408033555,1.2365157322832687
ENSMUSG00000003731,0.06539934153682941,1.358163289166803
ENSMUSG00000003746,0.09239580714116902,1.933064123576986
ENSMUSG00000003752,0.22183432044398366,1.4246437499745832
ENSMUSG00000003762,0.0829399188692953,1.3120834678264415
ENSMUSG00000003778,0.21769696671709304,1.2702746168931298
ENSMUSG00000003808,0.12745881178562368,1.2025938984501474
ENSMUSG00000003809,0.026663881833684788,1.6469225210426965
ENSMUSG00000003810,0.12122912652651927,1.1410571589293244
ENSMUSG00000003813,0.13087991584932035,1.1444472094091147
ENSMUSG00000003814,0.0963615021092527,1.0827074855281535
