"","MEantiquewhite2","MEantiquewhite4","MEbisque4","MEblack","MEblue","MEblue2","MEbrown","MEbrown2","MEbrown4","MEcoral","MEcoral1","MEcoral2","MEcoral3","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkolivegreen4","MEdarkorange","MEdarkorange2","MEdarkred","MEdarkseagreen3","MEdarkseagreen4","MEdarkslateblue","MEdarkturquoise","MEdarkviolet","MEfirebrick4","MEfloralwhite","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MEhoneydew","MEhoneydew1","MEindianred4","MEivory","MElavenderblush2","MElavenderblush3","MElightcoral","MElightcyan","MElightcyan1","MElightgreen","MElightpink3","MElightpink4","MElightsteelblue","MElightsteelblue1","MElightyellow","MEmagenta","MEmagenta4","MEmaroon","MEmediumorchid","MEmediumpurple2","MEmediumpurple3","MEmidnightblue","MEnavajowhite1","MEnavajowhite2","MEorange","MEorangered3","MEorangered4","MEpaleturquoise","MEpalevioletred2","MEpalevioletred3","MEpink","MEplum","MEplum1","MEplum2","MEplum3","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsalmon2","MEsalmon4","MEsienna3","MEskyblue","MEskyblue1","MEskyblue2","MEskyblue3","MEsteelblue","MEtan","MEthistle","MEthistle1","MEthistle2","MEthistle3","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellow4","MEyellowgreen"
"X10",-0.00912790186365758,0.140618618019809,0.133629925929869,-0.118493586106973,-0.170855494002357,0.112580348232449,-0.1553948728384,0.105268576161834,0.0361705017212352,-0.129907947128619,0.0911924453140517,-0.0567560492149552,-0.0413530937570643,-0.0655083219785083,-0.0979297834491499,-0.0235633041221501,0.145134120994911,0.126436226546224,-0.0765316875946483,0.11662383178469,-0.157693905193587,0.138117144002146,-0.0507395156502617,0.00128430112716995,0.0706273481616327,0.151636549265295,-0.137046203152494,0.0814577728394323,0.116259860459125,-0.146807575957199,0.141530786179095,0.108141385303883,0.155669467323646,-0.0409904931655928,0.00930919687689752,-0.138606656738414,0.0868458516648708,0.0595213348367587,0.130414367720373,0.0943676124944261,-0.164934263262212,0.0565124455925118,0.172928983270426,0.0849804310594255,-0.157328009825087,0.0758962682480232,-0.0141058199318917,0.163783198606134,-0.16076791443669,0.0126124648801274,0.066566006432304,0.177391715369659,0.00947637288870478,-0.135300007670053,0.167390074723817,0.153985446218389,-0.0154953504328551,0.176828525942136,-0.0699760874063845,0.0130543814260937,0.116998201753256,0.182382648436302,-0.0488945270606474,0.153247421586148,-0.0738201211606468,-0.161050861540969,0.0869975777028714,0.0531380107424126,0.159704518409174,-0.0927046962768542,0.160132307483977,-0.0450377714741277,-0.178815767758729,-0.0962389099311347,-0.124032014546196,-0.176268404114791,-0.167404589363486,0.0216278494203789,-0.0246538626210898,0.154044765908587,-0.130339232468079,0.175139132147675,0.172436944424785,-0.0996398681447903,0.130318854034703,-0.113395846959854,-0.138417148871718,0.0252454114231976,0.0894934930197879,-0.124666531760014,-0.172406888845756,0.0485745616041103
"X11",-0.00832429292680339,0.135011807025802,0.12891701668845,-0.118996465469416,-0.168290026438344,0.109056905140082,-0.154461851754478,0.106204398122851,0.032179193993936,-0.129424361507435,0.0866135419186153,-0.057368829398264,-0.0453470866113381,-0.0665461138010584,-0.0990521872858771,-0.0262943477686774,0.142442392418211,0.123270964581904,-0.0734063984238606,0.115128192800417,-0.155785617980778,0.135760843078405,-0.0564230092842616,0.000249694473038695,0.0710659920075823,0.149435959301233,-0.134717986734904,0.0825563311912416,0.111469226430242,-0.145284729206448,0.140249017345466,0.0937184736609677,0.152796719527967,-0.0401922209339445,0.0130248320558589,-0.133150380898242,0.085279481003489,0.0594216813497899,0.121761184342923,0.0921328178857645,-0.163426611644197,0.0543465850893533,0.169031091059731,0.0849749871810499,-0.151954021361985,0.0681720597657093,-0.0155193766768403,0.159982976501416,-0.15865710890376,0.013050476260006,0.0623642181833434,0.169694076637721,0.00120242625099067,-0.13187730530322,0.164021229458301,0.143603549596358,-0.0127527287293174,0.172686395611206,-0.0657196293347927,0.00906077874636674,0.116645540509876,0.175490740704379,-0.0476932027267706,0.151663300099347,-0.0757600841267749,-0.157541596600325,0.0840200611508543,0.0509870972133004,0.157701835309697,-0.0929785788103813,0.157803124293508,-0.0455583769263104,-0.175532709251847,-0.0982865496210606,-0.12608907160188,-0.172620119098465,-0.165230576303651,0.023823116365959,-0.0230084770992485,0.148871651816237,-0.131495217279031,0.171403530088841,0.166119539608261,-0.097271515891512,0.128723452393222,-0.11594213356318,-0.13832966730541,0.0233891002680708,0.0897452650945174,-0.123759230379109,-0.166983360646031,0.0487018616943258
"X12",-0.00727895629087217,0.129085725581257,0.12385969663611,-0.119433792356563,-0.165423720138824,0.105353977475426,-0.153333912026621,0.107213521550582,0.0279377125927297,-0.128738767831473,0.0817237645994866,-0.0578728419646433,-0.0494986320615848,-0.067609462986599,-0.100181651838875,-0.0291749130165393,0.139516730275528,0.119858766610666,-0.0698973139923848,0.113516449402986,-0.153558755718138,0.13322677527624,-0.0623347647618729,-0.000731011687711471,0.0715603749242655,0.147043723006689,-0.13205656013329,0.0837977158424967,0.106341795502295,-0.143541485487774,0.138841404535607,0.078529937142174,0.149702074052561,-0.0392318298170835,0.0171822366689017,-0.127219741287195,0.0836454595012284,0.0592759954385046,0.112541145623946,0.0897259128793088,-0.161671136614886,0.0520236966128396,0.164801224613587,0.0849487065263334,-0.146009718801933,0.0600637437999336,-0.0170175626445573,0.155848876027858,-0.156280284276896,0.0135680698547585,0.0578666091937832,0.161518936094223,-0.00746295796856621,-0.128064431107504,0.160387687650783,0.132652122673396,-0.00970758691155464,0.168212302720761,-0.0610750851580757,0.00484077421970486,0.116237596584836,0.168127127434814,-0.0463088639275206,0.149916265823366,-0.0776419171551225,-0.153615010981891,0.0808659594671673,0.0487741053282504,0.155511541406504,-0.0931973687194487,0.155260642309405,-0.0460368538357073,-0.171864138114169,-0.100280624422087,-0.128113718327873,-0.168566525502866,-0.16275745806997,0.0262768386234408,-0.021155779878245,0.143316067817848,-0.132522195766997,0.167362960188044,0.159357130675719,-0.094612032704553,0.12697849871655,-0.118448857284239,-0.138110160288161,0.02141433394333,0.090040938172261,-0.122687005228577,-0.161034568244697,0.0488653518506008
"X13",-0.00597552694853543,0.122941786192302,0.118460421440405,-0.119803395690075,-0.162234506371726,0.101546212810978,-0.15200253886902,0.108244277188401,0.0234353931283144,-0.127746534530265,0.0765221662157918,-0.0581389436955941,-0.0538015532701988,-0.0686888760647965,-0.101274067561027,-0.0321869500461524,0.136329822963944,0.116190299595291,-0.0659322804424977,0.111852519964243,-0.150947182886335,0.130558647823076,-0.0683682588423086,-0.00157813228339735,0.0721558577786454,0.144434431630934,-0.128972216386563,0.0852267512643369,0.100875901781948,-0.141586604406274,0.137321486084181,0.062386843357718,0.146406437946033,-0.0380328290920564,0.0218339408879767,-0.120615921740706,0.0820224933417018,0.0590362289432686,0.102857226401078,0.0871716492634129,-0.159624763640766,0.0494794174743798,0.160234447238873,0.0848228800484628,-0.139461053228693,0.0517298853232753,-0.0186331788563354,0.151382738129407,-0.15364509965767,0.0142394710844397,0.0530914557938039,0.152900504740349,-0.0164162856715345,-0.123814634843988,0.156519033179925,0.1212470341326,-0.0063264221202114,0.163415001899569,-0.0559172637715415,0.000419021738756146,0.115791744801878,0.160390815897415,-0.0447946742858385,0.148007386953967,-0.0793320697133193,-0.149223002983109,0.0774874339907791,0.0465632760601749,0.153114347353999,-0.0933766478334006,0.152489380615359,-0.0465557913804627,-0.167778619141167,-0.102133417660685,-0.130071108690094,-0.164041829560785,-0.159930505634638,0.0290038678934805,-0.0190332654916889,0.137388070657254,-0.133347376625211,0.163036395237005,0.152316388547415,-0.0915636481835407,0.125080809283529,-0.120883685949081,-0.137750634505189,0.0193002846386509,0.0904038888546182,-0.121480568620521,-0.154488270908736,0.0491684906074026
"X14",-0.00440547140250121,0.116597476723541,0.112726130260346,-0.120041715943619,-0.158672493161598,0.0976053529883876,-0.150414306640914,0.109253007083678,0.0187029947154005,-0.126480079590177,0.071013885271042,-0.0581647885285287,-0.0581839481139963,-0.0697561035390037,-0.102290448951851,-0.0352940444272742,0.132860632357503,0.112262725941828,-0.0615246173612662,0.110069633607065,-0.147912869879837,0.127704496229181,-0.0744662375172322,-0.00225349872884065,0.0728075446273518,0.14156831307234,-0.125426276571871,0.086827883100697,0.0950755487493432,-0.139387182564978,0.1356377756122,0.0450957119063554,0.142860633271364,-0.0366093526306479,0.026846211307185,-0.113461288217687,0.0803836581477817,0.0586873050102546,0.0925750571026838,0.0844435475521414,-0.157237488408261,0.0467494527023124,0.155312672305539,0.0846331546116555,-0.132444971544065,0.043204345315184,-0.020342407700534,0.146563679535572,-0.150713057745899,0.0150701608094614,0.0480774688125529,0.143834057898671,-0.0256017184175429,-0.119102352639011,0.152366481356344,0.109383038645198,-0.00262456590455728,0.158263280840527,-0.050285035685872,-0.00416526565289465,0.115270046525282,0.152237006906064,-0.043176580906409,0.145885242963071,-0.0808482775792736,-0.144340850144565,0.0738642904733123,0.0443852085838638,0.150468006546099,-0.0934677380191998,0.149451171232336,-0.0470217119759693,-0.163230427905766,-0.103789799588876,-0.131890676326311,-0.159026128514087,-0.156710623607988,0.0319553468175104,-0.0166541084743946,0.131110585604274,-0.133903080326179,0.158388436620826,0.144969637621355,-0.0881760564103126,0.122989527963055,-0.123214701054752,-0.137200771509253,0.0170419034759304,0.0907734440178577,-0.120088458732916,-0.14730428080258,0.0495404577303497
"X15",-0.00267228022572271,0.110258813789905,0.106602412396046,-0.12004426677724,-0.154658417732857,0.0936852542486294,-0.148454633978297,0.110170553177516,0.0137821127353064,-0.124771877599248,0.0651854691398291,-0.0577087285233416,-0.0624773647780373,-0.0707574062540892,-0.103131708333376,-0.0384394220454605,0.128980360961274,0.107994742571831,-0.0566099872168275,0.108190872125826,-0.144263788221591,0.124710872922029,-0.0803362630180648,-0.00260887657703879,0.0735316185013599,0.138303501769318,-0.121264755560995,0.0885803851253246,0.0889136584667997,-0.13689225490482,0.13373922452755,0.0256436352140407,0.13905373322883,-0.0348157206060792,0.032225833682003,-0.105642709002482,0.0787888428984211,0.0581593140576556,0.081858637711437,0.081517185128219,-0.154365991962412,0.0437499083525038,0.149952114580821,0.08429334252133,-0.124873900298127,0.0348692486070322,-0.0221114770276947,0.141296823780384,-0.147427217705094,0.0161209663246212,0.0428704291037539,0.134409633479536,-0.0346335351144916,-0.113840876660198,0.147908054154968,0.0972341961172287,0.00145840176197584,0.152707534176194,-0.0441337025786599,-0.00882136386626006,0.114633490859295,0.143793892748288,-0.0414176603482556,0.143460947310461,-0.0819628021814492,-0.138877258691335,0.0699874662084628,0.042412534749907,0.147480935556577,-0.0934342720847514,0.146030592584245,-0.0474226945710609,-0.158122357465081,-0.104932355048741,-0.133340787713944,-0.153406621997621,-0.152965956233005,0.0351575276147326,-0.0139040122489766,0.124460515625611,-0.13396755509944,0.153365109226373,0.137383542239838,-0.0843817716593057,0.120535454495067,-0.125194281706487,-0.136359202403055,0.0145834754665899,0.0911407239181609,-0.118471936460993,-0.13944246807603,0.0500134988220955
"X16",-0.000968044246589856,0.103961039905084,0.10016411594702,-0.119744400362828,-0.150224125690574,0.0897562902674355,-0.146100096065405,0.110845635157663,0.00880251212693639,-0.122547530967734,0.0591652116443611,-0.0567261729597969,-0.0665717401899937,-0.0716071487163815,-0.103717909520349,-0.041515748941311,0.124720994580034,0.103452945814211,-0.0512569496386179,0.106149831631834,-0.140054586051571,0.121543346193312,-0.0858552915533887,-0.00264009161984028,0.0742062689683796,0.134648357937029,-0.116503077509379,0.0903098077441673,0.0824871407547698,-0.134104043194194,0.13157647024708,0.0062444939212535,0.134984301169921,-0.0326068930202349,0.0378068049436023,-0.0973283565832233,0.0772019089832332,0.0573945532174995,0.0708132853433695,0.0784172064714536,-0.151018490931452,0.0405341070128753,0.144205941295013,0.0836665281829709,-0.116926422522779,0.0268086681554439,-0.0238430387043942,0.135643728424526,-0.143803169003183,0.0173788785245776,0.0375202676100807,0.124725621746962,-0.0433850086366589,-0.108055446117268,0.143150627699933,0.0850260752643525,0.00571119105589716,0.146787178052678,-0.0376795134962798,-0.0134583917800664,0.113814320813716,0.135107740353721,-0.0395181555903214,0.14071808566637,-0.0825359529018184,-0.132888992810906,0.0658815781790447,0.0406666497421748,0.144140481215128,-0.0932010434928834,0.142230682097335,-0.0477049910337527,-0.152498062786641,-0.105439520742507,-0.134322575584596,-0.147234109048235,-0.148706234602286,0.038508168181307,-0.0108801293926692,0.117543381911245,-0.133508055054195,0.147974191212495,0.129580740897937,-0.0802118636142968,0.117717788579961,-0.126765456580787,-0.135185013384526,0.0119745399552157,0.0914335979884978,-0.116606911770609,-0.131055911888365,0.0505095890513012
"X17",0.00116591158419412,0.097652421036392,0.0934031304452682,-0.119224289122688,-0.145336458809589,0.0858145606337945,-0.143398514459799,0.111546658711953,0.0036722398908878,-0.1198674004814,0.0528883172972084,-0.0553716350907341,-0.0705495512806879,-0.0723727758023155,-0.104151892608904,-0.0446444988213292,0.120132088436166,0.0985909028585589,-0.0454507609178849,0.104047009467324,-0.135286783841743,0.118256546231006,-0.0912683352332919,-0.00239590173937526,0.0750137196786482,0.130701569556728,-0.111212459073256,0.0922378955135783,0.0757659630435986,-0.130987469825133,0.129242070654839,-0.0141237795682747,0.130684290953317,-0.0300110206017361,0.0438127904625093,-0.088176203353946,0.075630842221111,0.0565676369251585,0.0595034963903795,0.0751456348769513,-0.147219413030179,0.0371452977205521,0.138066176155043,0.0831120784594867,-0.108172665111143,0.0188272410697134,-0.0255990732012578,0.129613182204377,-0.139796749516668,0.0188800229364719,0.0319488551301666,0.114727300277359,-0.0521043775906751,-0.101665784898751,0.138099162089718,0.0725540303982251,0.0103421313386601,0.140524180795724,-0.0306757830267994,-0.0181587402790371,0.112937158353056,0.126170654617152,-0.037311952721774,0.137728970260075,-0.0827797270799399,-0.126307066777731,0.061517029832365,0.0390688098101161,0.140517609368521,-0.092827995688061,0.138113070408925,-0.0479231830832855,-0.14631844269522,-0.105517122811847,-0.134954358854657,-0.140445834916597,-0.143939265985609,0.0421734120697963,-0.00748946200056513,0.110257183299097,-0.132606941716895,0.142243217877806,0.121624696384302,-0.0755583971587099,0.114699649484602,-0.128032592702872,-0.133732785163057,0.00927443972011371,0.0917850656867287,-0.114490409451812,-0.121870768863812,0.051177836465313
"X18",0.00373471983229309,0.0910335924492185,0.0862448444723386,-0.118476074466675,-0.139986925658878,0.0816048287862287,-0.140344271854809,0.112308034858608,-0.0016302379882438,-0.116806861069208,0.0462823030846003,-0.0537722174652673,-0.0745262752200547,-0.0730349334671423,-0.104423188692476,-0.0478286435962186,0.115198913286152,0.0934253921971829,-0.0393519883590844,0.101743242937417,-0.130055935786142,0.114678831466875,-0.0966982846263419,-0.00210183899373997,0.0758088215627034,0.126483571350692,-0.105511767277367,0.0942660596152881,0.0687103647406858,-0.12750542169525,0.126677340392587,-0.0340158933732199,0.126015237369765,-0.0271601012244735,0.050119307536698,-0.0783158973389246,0.0739065403387542,0.0557111702618804,0.0476842748612195,0.071695786723137,-0.143000690474598,0.03364127785609,0.131472408828838,0.0826446949373484,-0.0987446399857346,0.0106085566576593,-0.0273138863108637,0.12315493002962,-0.135374868660155,0.0204757491243191,0.0260975163143734,0.104205879438901,-0.0610621420719209,-0.0947515296144297,0.132633801815993,0.0595411844468357,0.0152077486667387,0.133815166532286,-0.0232690923450781,-0.0229901056498037,0.111904098602689,0.116690037718956,-0.034674338248868,0.134447076785029,-0.0829100663270255,-0.119226176886447,0.0569173758165408,0.0373820956593776,0.136583386777869,-0.0922826810726113,0.133668610683661,-0.0479985019796587,-0.139622349735611,-0.105372596634921,-0.135322351894349,-0.133132177234872,-0.138722346270116,0.0459916390464319,-0.00388190937887978,0.102543889267668,-0.13140407382978,0.136070494455122,0.113202637889643,-0.0705482307244971,0.111505508692706,-0.129122187749804,-0.131990130142988,0.00651855047530638,0.0920825381979381,-0.112070736273387,-0.111988547391663,0.0518645776021405
"X19",0.00626029411970068,0.0842417398048295,0.0786873358362862,-0.117520808633135,-0.13427311079634,0.0772785342172812,-0.136955683454533,0.112843818528341,-0.00713343575503083,-0.113334009714875,0.0393477874295271,-0.0517891956924771,-0.07848248439155,-0.0736542987492825,-0.104539454002454,-0.0510671406823181,0.109832610263858,0.0878592454892289,-0.0330100458919237,0.0992859486783359,-0.124349703799778,0.110892241861409,-0.101958548162639,-0.00165805602146662,0.0765431316168864,0.121864935608324,-0.0994115947078818,0.0962277376125079,0.0612828112307936,-0.123759602430478,0.123847071688133,-0.0542124010024481,0.121051193795301,-0.0240670051926721,0.0565453066528687,-0.0679733471587249,0.0721383043594657,0.0545411130616929,0.0355576942627702,0.067923254522578,-0.138376750275965,0.0298464361367651,0.124438514835002,0.0818742778567371,-0.0889702580875756,0.00243241516841949,-0.029120003533833,0.116235448774645,-0.130637021231222,0.0221573057657297,0.0199803606652774,0.093283987032767,-0.0699248955713962,-0.0874583910402983,0.126837175212857,0.0462775541871794,0.0202361488591116,0.126694062198234,-0.0155873482380741,-0.027933866594523,0.110650701442453,0.106890774887338,-0.0320264684725807,0.130821337883327,-0.0827164817093034,-0.111725884222403,0.0519954882811543,0.035736183262996,0.132265408626574,-0.0916385002233606,0.128812342898142,-0.0481319073555496,-0.132511652958075,-0.104815693775136,-0.135332868063341,-0.125363443512243,-0.13308072348674,0.0498643700981554,-6.04101344218546e-05,0.0944000049413836,-0.129800868968859,0.129506028979064,0.104493198539211,-0.0652049620497843,0.107887724349597,-0.129910934209757,-0.129968003091136,0.00352766934405743,0.0922841675719152,-0.109462221874005,-0.101701693141552,0.0526001382506152
"X20",0.00856028732745798,0.0778027594700214,0.0706979980470763,-0.116312034916409,-0.128158235858434,0.0732992061663466,-0.133140724723254,0.112921232910014,-0.0128906139089439,-0.109168575422674,0.0320141834400615,-0.0490421892975328,-0.0822009540701595,-0.0743210550545978,-0.104467655145527,-0.0543804915289058,0.103878411352885,0.0817080170483802,-0.02616900067182,0.0969008691299663,-0.117896445904584,0.107123904373374,-0.106658368850284,-0.000607460507438808,0.0774428242893479,0.11669624841154,-0.0926200310361791,0.0981826151021548,0.0534146095607172,-0.119800554997423,0.120774105041164,-0.0741406766234037,0.115954176813602,-0.0203672358731787,0.0629920987751249,-0.0569831189653081,0.0706402466829481,0.0528595372345881,0.0235097616646716,0.0635912433253145,-0.133199991843098,0.0255339844900996,0.116962488590811,0.08057545442851,-0.0789400675308257,-0.00482319652000102,-0.0312135094207502,0.10880204836067,-0.125602130527014,0.0242417221362459,0.0135939160092531,0.0822468457835661,-0.0781637492904365,-0.0795286715644507,0.120822559924704,0.0333054985845117,0.0256499937478673,0.119222684414704,-0.00743786514035451,-0.0329672135384088,0.109290213411668,0.0971440815794517,-0.0297005835354605,0.12683454254051,-0.0816922842950863,-0.103603956564503,0.0465410036599692,0.0345928211577459,0.127495103184847,-0.0909769011970754,0.12344773759536,-0.0485493931800009,-0.124916406318875,-0.10331562745694,-0.134646740895414,-0.116974510692846,-0.126819871879766,0.053981778848252,0.00426259555092787,0.0858347724359907,-0.127362846020309,0.122630054713594,0.0959886292446117,-0.0591844007343935,0.103701072356415,-0.130126404015673,-0.127594422335615,0.000136198532953181,0.0925508422864556,-0.106757318624877,-0.0908944465100382,0.0536689985597149
"X21",0.0108616218941758,0.0716222338075125,0.0622203385313834,-0.114834953390757,-0.12159016584947,0.0695909390117797,-0.128846909917157,0.112579760525603,-0.0189155967541542,-0.1041680456575,0.0242453064754837,-0.0455123346734466,-0.0857825843648018,-0.0750308285163582,-0.104211360506983,-0.0578123953482386,0.0973163316719164,0.0749806457866842,-0.0187779888556983,0.0945637145305531,-0.110695956293985,0.103306994934502,-0.110842235837651,0.00105876378270976,0.0785112514525861,0.111021415256256,-0.0850697303933773,0.100143576091164,0.0450723694508687,-0.115554417360074,0.117461527939368,-0.0911322024155456,0.110682618979657,-0.0159485346704374,0.0694432182926469,-0.0452477881655611,0.0693655336129355,0.0507313330714939,0.0114634688571877,0.0586240594319684,-0.127434296190128,0.0207230970388976,0.109000369675737,0.0787897641178314,-0.0685953508941736,-0.0112723564391185,-0.0335571430796662,0.100826195999128,-0.12020595859591,0.0268106870348955,0.00682894056384594,0.0710021141019255,-0.0859673024845527,-0.0708082844424259,0.11453421752903,0.0205394786903053,0.0314083630649478,0.111351793490058,0.00117458150481986,-0.0381814280765813,0.107842423751345,0.0872900765314758,-0.0275100876634483,0.122501956612656,-0.0797758926824738,-0.0947803523365329,0.0405061735431449,0.033909105210669,0.122274467036333,-0.090270802448693,0.117590918461946,-0.0492321260805085,-0.116804385556026,-0.100872668135324,-0.133241542662295,-0.107932004740556,-0.119886904044111,0.058367958847373,0.00908927683536627,0.0767763912695338,-0.124090413395862,0.115376070553961,0.0875341952403301,-0.0524288971821649,0.0990555834351736,-0.129819354840005,-0.124839410863253,-0.00360953445842452,0.0929027609579276,-0.103911670184642,-0.0794159551135861,0.0550890516530099
"X22",0.0125759114334493,0.0657538188805915,0.0529859819818245,-0.113173086896854,-0.114616882218129,0.0662872672141515,-0.124040570532955,0.111643931006154,-0.0254276352845127,-0.0980362802886222,0.0157921952207442,-0.0409173650041067,-0.0894447758933588,-0.0759670930740391,-0.103896516394697,-0.0615559534987434,0.0899128856607803,0.0674019916389482,-0.0106448891286279,0.0923670181334244,-0.102643521545959,0.0994941140829374,-0.114597095595575,0.00359455196464324,0.0798373650721651,0.104646157399933,-0.0766294962701228,0.101963671053524,0.0359888589861156,-0.111082252640129,0.113890704392199,-0.104984737912869,0.105287449313046,-0.0105381560999592,0.0757120437581082,-0.0328356110982849,0.0684859036195357,0.0477238558867112,-0.000631283274789505,0.0526883769586245,-0.121035588512177,0.0151226655136761,0.100412590822903,0.076160687999234,-0.0581865888811935,-0.0168928874700251,-0.0364157792418635,0.0921356368919471,-0.114477748063612,0.0300917266369114,-0.000638995647526577,0.0594294508412438,-0.0933886500518662,-0.0611740043484858,0.107960432919423,0.00804781407008875,0.0375695859866497,0.102965139455632,0.0102115197942464,-0.0438172019665645,0.106314708458765,0.0773374287211701,-0.0257106100113806,0.117756708008505,-0.0765981421339663,-0.0851575568162872,0.0335667261308141,0.0338791144713934,0.11648241099125,-0.0896755692540022,0.111083665946846,-0.0504871499750007,-0.108181883212967,-0.0973058632482926,-0.13099739955668,-0.0982017700467179,-0.112193379246986,0.0631028638184759,0.0146186573200444,0.0669690476357819,-0.119884369322143,0.107692020830613,0.0791668740602424,-0.0446977919064001,0.0936879066312761,-0.12887402070122,-0.121722450711675,-0.00797806140207252,0.0933952028266659,-0.101052748054811,-0.0674764096182654,0.0570506795532702
"X23",0.014316742702672,0.060133480809117,0.0432837280212255,-0.111318293371656,-0.107216852296363,0.0632898681990545,-0.118813128371749,0.110363197610678,-0.0322222673887591,-0.0911483175234959,0.00689262945712719,-0.0355997834224751,-0.0930681132492538,-0.0769949948315092,-0.103482192712589,-0.0654586418339233,0.0819672114652364,0.0592875332947442,-0.0018615836500944,0.0902697836432306,-0.0938785695403413,0.0956790667369609,-0.117975066751634,0.00674889052843106,0.0813909137154656,0.0978169551904938,-0.0674680661746797,0.10387821103135,0.0264192961313979,-0.106357193796173,0.11014258446532,-0.118668836703888,0.0997940091892929,-0.00453912092189636,0.0821107555546436,-0.0197442637299403,0.067881062733215,0.0442499538568881,-0.0127239513558141,0.0461262214369918,-0.114095765139687,0.00905824354204877,0.091379655178805,0.0730325457386066,-0.0474338335287768,-0.021761210734015,-0.0395962422457106,0.0829621235753629,-0.108420618860955,0.0339047989666629,-0.00847924699141194,0.0476370125976506,-0.10049573221995,-0.0507879510379053,0.101198507567161,-0.00417748242338723,0.0441614099620444,0.0942296672116814,0.0198367602493786,-0.0496797351179101,0.104755684140038,0.0673153029199641,-0.0241733785109656,0.112735845740966,-0.0725723674427522,-0.0748217183040791,0.0260589510609655,0.0343431706052678,0.11031267740561,-0.0890790753510434,0.104154168690519,-0.0520039586678084,-0.0990592300771633,-0.0929611284956007,-0.128126182078805,-0.0878287776142717,-0.103898011885189,0.068154238551031,0.0206788447569977,0.0566870233251975,-0.114874064667619,0.0997200384321971,0.0708550208380067,-0.0362110313620949,0.0879026783543706,-0.127512031704616,-0.118284302381277,-0.0126993331327062,0.0940112430977213,-0.0980917882349477,-0.0548408646181917,0.0593985232749756
"X24",0.0162137426534934,0.0546258101322166,0.0332367590020141,-0.109316674201359,-0.0994744587971248,0.0604791727319472,-0.113247969239892,0.108940882093096,-0.0392020759862757,-0.0835887839077229,-0.00235274949259378,-0.0297100321540012,-0.0966425137748625,-0.0780892484471442,-0.103006674777893,-0.0694646463465984,0.0736894357075586,0.0508485426561972,0.00753294117986962,0.0882611644512643,-0.0845942439752617,0.09187116821379,-0.121135136072293,0.0103843922990525,0.0831488102698742,0.0907495291398604,-0.0577248479348179,0.105987119381685,0.0165335723382891,-0.101410038259362,0.106317312524436,-0.129542995788168,0.0942526231925007,0.00193309489118043,0.0887635915256944,-0.00615895013786856,0.0675143764674646,0.0405077353038473,-0.0248718040320815,0.0390889891679129,-0.106736964055994,0.00271815934363268,0.0820681269198242,0.0695902351844788,-0.0363232954679722,-0.0260985537027523,-0.0430105849048619,0.0734717872160716,-0.102082266097083,0.0382008220670858,-0.0166290283689513,0.0356624666970058,-0.107518396821705,-0.0397435640854935,0.0943278983593123,-0.0160664763806289,0.0511901641112367,0.0852670506310938,0.0299692659943745,-0.0557449335299473,0.103224999354961,0.0571589813737846,-0.0226743937984677,0.107582001885262,-0.0678081178172086,-0.0639189896620604,0.0182135408910344,0.0351881587843128,0.103948292032777,-0.0884517965895269,0.0970023221732512,-0.0536292417011593,-0.0895341306115654,-0.0880756050546004,-0.124714627657338,-0.0769701447817358,-0.0951491698957922,0.0735160727030054,0.0271555069432129,0.0460711231494184,-0.109194811616064,0.0915633128352902,0.06252092168701,-0.0270655035844937,0.0819190260628562,-0.125843400239373,-0.114587136706548,-0.0176150463590329,0.0947857521820259,-0.0950134961338126,-0.0416085684743929,0.062033524019681
