"","MEantiquewhite1","MEantiquewhite2","MEantiquewhite4","MEbisque4","MEblack","MEblue","MEblue2","MEblue4","MEblueviolet","MEbrown","MEbrown2","MEbrown4","MEchocolate4","MEcoral","MEcoral1","MEcoral2","MEcoral3","MEcoral4","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkolivegreen2","MEdarkolivegreen4","MEdarkorange","MEdarkorange2","MEdarkred","MEdarkseagreen2","MEdarkseagreen3","MEdarkseagreen4","MEdarkslateblue","MEdarkturquoise","MEdarkviolet","MEdeeppink","MEfirebrick3","MEfirebrick4","MEfloralwhite","MEgreen","MEgreen4","MEgreenyellow","MEgrey","MEgrey60","MEhoneydew","MEhoneydew1","MEindianred3","MEindianred4","MEivory","MElavenderblush1","MElavenderblush2","MElavenderblush3","MElightblue4","MElightcoral","MElightcyan","MElightcyan1","MElightgreen","MElightpink2","MElightpink3","MElightpink4","MElightslateblue","MElightsteelblue","MElightsteelblue1","MElightyellow","MEmagenta","MEmagenta3","MEmagenta4","MEmaroon","MEmediumorchid","MEmediumpurple1","MEmediumpurple2","MEmediumpurple3","MEmediumpurple4","MEmidnightblue","MEmistyrose","MEnavajowhite","MEnavajowhite1","MEnavajowhite2","MEorange","MEorangered1","MEorangered3","MEorangered4","MEpaleturquoise","MEpalevioletred1","MEpalevioletred2","MEpalevioletred3","MEpink","MEpink4","MEplum","MEplum1","MEplum2","MEplum3","MEplum4","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsalmon1","MEsalmon2","MEsalmon4","MEsienna3","MEsienna4","MEskyblue","MEskyblue1","MEskyblue2","MEskyblue3","MEskyblue4","MEsteelblue","MEtan","MEtan4","MEthistle","MEthistle1","MEthistle2","MEthistle3","MEthistle4","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellow3","MEyellow4","MEyellowgreen"
"X24",0.0777579027622388,0.0872479033378871,0.0783916749505508,-0.095008859851334,0.111299423237538,-0.112160146684354,0.099016532484352,0.0285766075687633,-0.129391855466184,-0.0961436177780492,0.0985785779412141,-0.116189312782619,-0.0172760313065488,-0.0499488913509723,-0.0342786493011785,-0.053972673861853,-0.017468090660829,0.0129196310043955,0.0896270666909143,-0.0969865314198669,-0.112456391164422,0.115308962943438,0.098997642210693,0.0546102712146146,-0.0792525393179628,-0.127277340557628,-0.00931556186471762,-0.0849195413116313,0.00109963444155817,0.0729721290803311,0.0240144015506933,0.0594798960893438,0.0897971163885569,0.107570073247397,0.127463239761411,0.106595004176916,0.11978856186637,0.125099136232259,0.102246827150174,0.121640416424859,-0.0831601905865794,-0.12784357984635,-0.114200385017513,-0.0249312073808355,0.0537872735005299,0.0642285310128331,0.0454367538831275,0.104539531301694,0.0551111463141668,0.0411163954255514,-0.0415221518761369,-0.0222981186142182,-0.0628398062091138,-0.0755141298807907,0.0722601909197615,0.116510472581828,0.0601871614761271,0.0908791345400937,-0.0863094655996539,-0.0416749290981764,0.0181515372722093,0.0653615837908115,0.113188683553091,0.0944942929308424,0.0280949184503808,0.0632276580545809,-0.0518021746542951,0.0600203798622107,0.0895305352784489,0.0100121707342431,-0.0872442024874575,0.0478066898026103,0.103496037834005,-0.0464887376612454,0.00725649253613499,-0.0872385425226613,-0.12473690116533,-0.0983026487295435,0.0303635611460608,0.084321256253611,0.121925046172528,-0.0669574225668872,0.0220979986204387,-0.114300945123625,-0.136837256530441,0.108012494623722,-0.0302873080381138,-0.111667222227263,0.0926701842459095,0.0668106608203116,0.043855535396484,-0.106071676993772,0.11294231450798,-0.0987655077169874,0.0945502757920048,-0.0677612115519794,-0.110685562685521,-0.0023646815431497,-0.12933969082566,-0.0819486571916532,-0.0506162941125414,-0.0260765809968892,0.106229105723977,-0.0489617250021714,0.00610412372062658,-0.0503075143074092,0.101519800555804,0.0671355189859532,-0.106259038656078,-0.0536323763154049,0.06558007569705,-0.0268007844969212,0.0201689447023818,-0.0664172241525191,-0.00212276706728311,-0.0920581481447134,-0.0655346871831773,-0.100516850385959,0.0912820546519015,-0.0789603730735224,0.0671601013770444,-0.0195128134786591
"X25",0.0856554933526848,0.0803464628238959,0.0825275957216041,-0.0884063789201176,0.109338907178679,-0.110130056256014,0.105321058153557,0.0193182701406247,-0.13390984208704,-0.0982991544843602,0.0938016242908303,-0.126618598265361,-0.00900870408109899,-0.0609349212879859,-0.0310703246311938,-0.0511069077549049,-0.0269783678862228,0.0028828437804331,0.0876735510495652,-0.0923461024353662,-0.108363710269276,0.120675504921062,0.0943832850330054,0.0562951019088355,-0.0700051021180955,-0.130899439647564,-0.0071516816276017,-0.0856935374618914,0.0131765200224214,0.0670643705152066,0.0322593257748741,0.0558824672592664,0.0916532705364746,0.117860752036203,0.133008011615359,0.104096004899284,0.120457539838503,0.12811658593833,0.0993323516007344,0.126928819615406,-0.0824505968106484,-0.129833193142999,-0.113956901373571,-0.0262296141948786,0.0571307143145348,0.0631005280672936,0.0359632578694461,0.0997996811225772,0.0503697710789028,0.0413647454317139,-0.0492218951883161,-0.00928129941365966,-0.0763496797827619,-0.078669765502098,0.0728487307553426,0.116137452782493,0.0501860925969227,0.0991708293022119,-0.0950930647565877,-0.0393001906726696,0.00936693574048114,0.0601256747890122,0.110856836983136,0.091725151873274,0.0394037612791076,0.0533526985863717,-0.0530943674895862,0.0727427346889288,0.0818299018403233,0.00918282159577695,-0.0840168612223427,0.0461683152502561,0.10541343739974,-0.0570325251359016,-0.00541799110054406,-0.0922432064246832,-0.125153524394267,-0.0929813277600308,0.023707787129348,0.0812951533442643,0.123230282593884,-0.0733611067150415,0.00970276256341781,-0.119012763749605,-0.141033920617831,0.108502541267792,-0.0167782306814433,-0.108003125940018,0.0862973585936993,0.058160346995369,0.0592109069018597,-0.113814553922916,0.113188766442435,-0.0959748238581816,0.0894209163225364,-0.0681915556399452,-0.111375771841734,-0.00805920741579639,-0.128377747148247,-0.0737649736252566,-0.0449171257603323,-0.0169133396088637,0.102149126555624,-0.0636929602330118,0.00880345518207704,-0.0541820925953608,0.101947011144471,0.0600393290493755,-0.107525568910288,-0.0438455160769777,0.0568411600727265,-0.0319403151018901,0.0148285823154883,-0.0575169318047099,-0.0152654208358223,-0.0901335339212413,-0.0581476975681367,-0.106167544629504,0.0908919859212655,-0.0693623804735489,0.0747078315812849,-0.0239128916572266
"X26",0.0933238534743337,0.0732802160214105,0.086546172120888,-0.0816811066567039,0.107117713551151,-0.107856381159705,0.111311826603424,0.0100054889310591,-0.137913775510658,-0.100274210558177,0.0887783990873023,-0.136497966313838,-0.000909231881433748,-0.0716133900579194,-0.0275219526417054,-0.0483192933677899,-0.0364264622561008,-0.00676680068640321,0.0856202521036011,-0.0875950965881657,-0.103975816473692,0.125643052842225,0.0894087198077567,0.057490547170645,-0.0606872065600148,-0.134072712019476,-0.00527734873216348,-0.086360748472029,0.0251577889304056,0.0608217744546916,0.0404719877890422,0.0523857254339529,0.0933668498965911,0.127699323654724,0.137953589348858,0.101242372013761,0.1206257962338,0.130675578153137,0.0962417019364823,0.131695202664278,-0.0816795742879411,-0.131054966815509,-0.113430837300532,-0.0277161199342283,0.0604818556364979,0.061650288240565,0.0264329723847374,0.0948107045419882,0.0453276592134013,0.0417182539322905,-0.0568343425981005,0.00353328604942375,-0.0894881938438294,-0.0817487201270143,0.0734400580659921,0.115462498677905,0.040222169036945,0.106692720604064,-0.103521517173455,-0.03707617332817,0.00048696494176321,0.0549686020609973,0.108221571342676,0.0888404347425583,0.0502124086468467,0.0434606046076214,-0.0544373388519329,0.0850605299043281,0.0740036060662951,0.00824509271835812,-0.0803751988033464,0.0447144003794092,0.107093008395391,-0.0669874412917414,-0.0179570613393087,-0.0970141484482962,-0.125222460877125,-0.0875273917655941,0.0174380819275503,0.0778970969894728,0.124146077474756,-0.07962639500277,-0.00243424796929956,-0.123319150733929,-0.14454627619542,0.108740147286087,-0.00347490577956526,-0.103940711202519,0.0797755063656397,0.0495461757204436,0.0740636823083104,-0.120902238434436,0.113143286902095,-0.0930504014068235,0.0841667289418039,-0.0686209323652093,-0.11180812490096,-0.0138699048230205,-0.126924056749826,-0.0653772088064622,-0.0393957056656711,-0.00767198435711631,0.0978356104560552,-0.0779045687833366,0.0118005269001018,-0.0580281635395065,0.101896730770488,0.053007202425016,-0.108559746749452,-0.0339762467776316,0.0479607497637295,-0.0371867029433765,0.00931249784178841,-0.0487469118120898,-0.0280586975557381,-0.0881123914881163,-0.0508650714370598,-0.111512508827537,0.090386670052986,-0.0596205690297527,0.0819862511124791,-0.0278023337528128
"X27",0.10058456703415,0.0660921168898435,0.0903943326061264,-0.0748433731884474,0.10460951376256,-0.105281540498495,0.116825488201013,0.000766428789495352,-0.14107072335955,-0.102013826069946,0.0835015976603772,-0.145369201057833,0.0065215824571116,-0.0817974664039362,-0.0234610221664468,-0.0458339186105388,-0.0457184273854005,-0.0156512528918921,0.0835680115235923,-0.0827988745011405,-0.0992411472822707,0.130000076875653,0.0840062025678272,0.0578897726596157,-0.0515171693617527,-0.136583313630498,-0.00396545546285567,-0.0869543295713006,0.0369297992433485,0.054166168028511,0.048642686346274,0.0492147903494558,0.09493531444792,0.136610203074791,0.14194181962911,0.0979163207951192,0.120083482837758,0.13260447215405,0.0930320436012266,0.135466704781093,-0.0809137006972056,-0.131398295426196,-0.112563039044069,-0.0294885136986163,0.063903782885888,0.0596198229787942,0.0169535490404003,0.0895915916725407,0.0398742328712316,0.0424013883631439,-0.064291497699557,0.0159456059501299,-0.101784423534076,-0.0847049309721103,0.0740686767122206,0.114410690574561,0.0305172459839323,0.113029966941198,-0.111410016426342,-0.0352064194971355,-0.00846760602247109,0.0501120736716581,0.1052028068845,0.0859154223215573,0.0599288856069074,0.0336890242272134,-0.0559023335160078,0.0967064949563166,0.0660410121208355,0.00687535997849563,-0.0761318755782792,0.0436040720672461,0.108471818314803,-0.0757632816300247,-0.0301704818830696,-0.101489747339663,-0.124746940494482,-0.0819790846563933,0.0118251714560052,0.0739558427791362,0.124405809931186,-0.0856185487652103,-0.0139227455476936,-0.12706719411927,-0.146985528020518,0.108686780868745,0.00922209791087848,-0.099362157600823,0.0731908890275708,0.0411986787847689,0.0878848213816207,-0.126694852328386,0.112747441016758,-0.090027503064779,0.0788854436848996,-0.0691339785738753,-0.111910582049846,-0.0198545086277623,-0.124746810427227,-0.0568383750138202,-0.0343156500461892,0.00166327229935043,0.0933128612910743,-0.0909998870834951,0.0152039114620921,-0.0618846201079837,0.10107812812887,0.0462906413501764,-0.109289139273933,-0.0240322857548013,0.0390936950232762,-0.0425106309593718,0.00353494207723075,-0.0402839981204526,-0.0399324642822905,-0.0860446715260276,-0.0439227588512068,-0.116381423418125,0.0898055486090859,-0.0499067066133281,0.0890018889406806,-0.0308233406660588
"X28",0.107645855480827,0.0587957994678081,0.0941715497852611,-0.0677866626843458,0.10184179542273,-0.102404194219944,0.122026841665724,-0.0083432481639599,-0.143523447729697,-0.103551048538354,0.0780080437631147,-0.153380165174324,0.0136476586861792,-0.0916074393426434,-0.0189423992148689,-0.0435021436652217,-0.0550305662059664,-0.0240441666385839,0.0814619165706618,-0.0778803716919374,-0.0941022054055196,0.133919639254565,0.0781596823871089,0.057677444472422,-0.042283177700529,-0.138510478333546,-0.00303738152041206,-0.0874525235796079,0.0487486925239913,0.0470666933639011,0.0568744237993983,0.0462707005385349,0.0963865313134477,0.144975956924753,0.145256453487502,0.0942404112937421,0.118990948235607,0.134047078662695,0.0896674357767527,0.138496212278525,-0.0801008109625626,-0.130001657857209,-0.111365180159086,-0.0314573859144924,0.0674285371885903,0.0572503659481656,0.00743409699618834,0.084099966858531,0.0341115759959108,0.0433507536773858,-0.0716428245008204,0.0281994313303152,-0.113495762043989,-0.0875488718163201,0.0746755826847478,0.113030929212223,0.020918445209241,0.118474808220348,-0.118870359781998,-0.0335949866048639,-0.0175754572151372,0.045470055271525,0.101886084099047,0.0829034113537196,0.0689685235362,0.0238828405682604,-0.0574354917368057,0.107984884716526,0.0577199481740846,0.00526136871885285,-0.0713598054729861,0.0427984058265946,0.109584955974209,-0.0836081475496662,-0.042339744286699,-0.105723227529851,-0.123809580018323,-0.0762646112460989,0.00676087490243619,0.069629744700619,0.124193799755567,-0.0914515636998227,-0.0249281575324731,-0.130378707828451,-0.148452275408311,0.10837709819654,0.0216563049445127,-0.0942278644380385,0.066457641251478,0.0329474913234916,0.101113175259103,-0.13153298900601,0.112051121640703,-0.0868686864744249,0.0734969553807423,-0.0696733213698167,-0.111713157070645,-0.0260168497579325,-0.121859206908287,-0.0479765916611374,-0.0295370773093546,0.0111802613999935,0.0885436582960346,-0.103274222258928,0.0190875833664079,-0.0657051938057764,0.0997197066516634,0.0397414882962134,-0.109719549702859,-0.0138110295061167,0.0301607430862179,-0.0479069418477808,-0.00244994873754153,-0.0319146857110243,-0.051278030908876,-0.0838819667794439,-0.0371279055624919,-0.120874011772125,0.0891280458323195,-0.0399894409375838,0.0958503136007712,-0.033078853237605
"X29",0.114165228601776,0.0514867443847084,0.097667690686832,-0.0607318284927799,0.0987955778111218,-0.0992912514244917,0.126673019414455,-0.0171435310172544,-0.145247594037876,-0.104801680980831,0.0723667490089057,-0.160367358879805,0.0202346316545503,-0.100850870805419,-0.0142716804966704,-0.0413553569009971,-0.0640956990260084,-0.0318336209798989,0.0792418851677327,-0.0729606188006209,-0.0887577248393111,0.137206990310245,0.0719418069112112,0.0568471541881657,-0.0333328222777812,-0.139762006854493,-0.00249513928260848,-0.0877954077212341,0.0601224358345652,0.0396915837710666,0.0647587684799898,0.0434756718909649,0.09756651446972,0.152488423806836,0.147730527048841,0.0902597944883651,0.117277565036364,0.134864221142195,0.0861279585784467,0.140601418154984,-0.0792213651965934,-0.127440817744366,-0.109838058825405,-0.0335659671740398,0.070779392603578,0.054479178558184,-0.00198324256962418,0.0784029679615991,0.0281729420214517,0.0444139102125648,-0.0786509402439918,0.0398702425624522,-0.124389834102655,-0.0901819682677158,0.0751189813228635,0.111265849264352,0.011639067977932,0.122825821518129,-0.12566292424678,-0.0322816658244351,-0.0265574228071587,0.0409888869378898,0.0982804336308639,0.0797825712477336,0.0769429247477282,0.0142454052510714,-0.0589895506180765,0.118462597665514,0.0491816385603928,0.00338427154605605,-0.0662853980224515,0.0421599165161343,0.110302831712517,-0.0903692879904208,-0.0541159486075429,-0.109547026007594,-0.12244764670031,-0.0705454756046398,0.00223209043243896,0.0650202167039267,0.123456345215866,-0.096969109379525,-0.035357377762198,-0.133111897102955,-0.149014640290244,0.107731622071491,0.0334674151989288,-0.088794116871282,0.0596555439085103,0.0248903438289654,0.113312912217402,-0.135525833422114,0.110991094447776,-0.0836331121589498,0.0680404838341577,-0.0701803142608013,-0.111177963795876,-0.0322024495458778,-0.118469434043886,-0.039108620091948,-0.0251512396134618,0.0204367590086943,0.0835649643423432,-0.114477284114853,0.0231941501843461,-0.0693248068723229,0.0978272863533625,0.0334058817553331,-0.109811190134538,-0.00377628252928122,0.0213348376568516,-0.0532032647359394,-0.0084868055274986,-0.0238888903470392,-0.0619272561603154,-0.0816496015840545,-0.0306865086026721,-0.124835147942914,0.0882568195932664,-0.0301963807504514,0.102166909064082,-0.0347191139742599
"X30",0.119931947154042,0.0441143408835425,0.100739615447942,-0.0537628000282961,0.0953634615040913,-0.0958726273895375,0.130538176779885,-0.025591835016127,-0.145913504290776,-0.105643877004825,0.0664843626989799,-0.16579274631802,0.0258229727140355,-0.109157892877595,-0.00931154680786567,-0.0395806790772792,-0.072657841823509,-0.0385340710898646,0.0769606637941994,-0.0680950894859444,-0.0831538951349413,0.139645326948277,0.0652172513578759,0.0549706182821357,-0.0248791164137935,-0.140048390129305,-0.00262101131538077,-0.0879618101972317,0.0707229730146749,0.0319959873152068,0.0721002803798856,0.041025207045453,0.0983871393476601,0.158627872493759,0.148987561146192,0.0857096996573722,0.114557497077434,0.134789170056311,0.0824034024859878,0.14127579706501,-0.0783020913830971,-0.123197895761773,-0.107864416394662,-0.0359817426285827,0.0738841485492139,0.051047117140122,-0.0112491939564587,0.0724520605072259,0.0217791537250561,0.045667825470254,-0.0850981573582432,0.0506363240176576,-0.133842115534282,-0.0925290921037262,0.0754798634874839,0.10896456929585,0.00294204650909668,0.125467137597999,-0.131451986236042,-0.0315070166030908,-0.0352698411543537,0.0368516066820843,0.09422627762526,0.0765973484123297,0.0832961729982122,0.00502818495532708,-0.0606551637940115,0.127687371290577,0.0406240678796018,0.000954730162759,-0.0607057284596249,0.0417974321895914,0.110526255895927,-0.0955901386470763,-0.0649421842415021,-0.112772373349472,-0.120452131442873,-0.0648756350241895,-0.0014548670504286,0.0599139577855684,0.12192251008481,-0.10201910526844,-0.0447803709058549,-0.135015511747614,-0.14830879470039,0.106658068683472,0.0443287522423751,-0.0829751542232394,0.0528636690218027,0.0172494198039858,0.123877865333622,-0.138080597562119,0.109439277222967,-0.0803267006770834,0.0625937507328798,-0.0706950049121021,-0.110177013157273,-0.0383404475170694,-0.114309900495079,-0.0303237117252021,-0.0213666825273358,0.0293235797102015,0.0783306168537006,-0.124041631269036,0.0276259213278798,-0.0727500251761839,0.0950093022046283,0.0274957216638812,-0.109451121001116,0.00584959675042814,0.0126754969880249,-0.0584227907109387,-0.0145884413731266,-0.0165119671064488,-0.071373001162232,-0.0793865161069935,-0.0248236222868342,-0.128002642845532,0.0871871038421314,-0.0207195045222452,0.107751046597146,-0.0353515602081353
"X31",0.125005437321848,0.0367779989739678,0.103419897774461,-0.0469381203412814,0.0916788344991879,-0.0922736033723853,0.133669406453949,-0.0337437056601608,-0.145864088439285,-0.106232513015971,0.0605223497964925,-0.170157488048209,0.0307110752087528,-0.116816041500876,-0.00418628585470304,-0.0381317586417049,-0.0808660050698472,-0.0446624620765532,0.0746085251849075,-0.0633161488594689,-0.0773730956687835,0.141332837362317,0.0581741415608638,0.052316997024973,-0.0168323412189469,-0.139671764900748,-0.00328517589639855,-0.0880241392523729,0.0806428968288674,0.024056078178283,0.0790108656416996,0.0387898094084637,0.0989402998156127,0.16370920496758,0.149262462496752,0.0808982687496011,0.111166252038143,0.1340095734318,0.0785430509185128,0.140956015674744,-0.0773617548010564,-0.116127267713786,-0.105610688092757,-0.0386194596649503,0.076843388785653,0.0471678220636676,-0.0202876960062557,0.0663411167648875,0.0150699018138691,0.0470460868216054,-0.0912638219597605,0.060585192346847,-0.142422490471016,-0.0946988421318987,0.0756951650533621,0.106270903252934,-0.00531278428517014,0.126877364301495,-0.136601760108969,-0.0310260027905423,-0.0439035540304173,0.0329920013957026,0.0898757353427993,0.0733454278015711,0.0883923150209169,-0.00391478199538334,-0.0623718564391211,0.135813292698568,0.0319872112630783,-0.00173885594440016,-0.0548780167038097,0.0417080887801239,0.110326704257261,-0.0996952576209868,-0.075358536519364,-0.115604826239504,-0.118048719232914,-0.0593220237374852,-0.0045350100934679,0.0544469887412024,0.119795384776279,-0.106751669395327,-0.0534390429320412,-0.136379996635163,-0.146647370380615,0.105233019980827,0.0542786293432987,-0.0768328615841714,0.0460986811285914,0.0099055037633871,0.133002927748649,-0.139490922477065,0.107508566220707,-0.0770167614596319,0.0571455367959728,-0.0712294485075027,-0.108889830367794,-0.0445629617403566,-0.109553611737639,-0.0216705509145738,-0.0181886816997923,0.0378666913680367,0.0729281889192034,-0.1324624600462,0.0321980189353791,-0.0760721403929481,0.0915538936820329,0.0219336888091839,-0.108780910872531,0.0152140143215646,0.00411572490857049,-0.0635687405335496,-0.0207624059111506,-0.00963990326664272,-0.0799497088137964,-0.0771119726629498,-0.019461629184971,-0.130635397034498,0.0859562185510636,-0.0115759229658404,0.112612817105254,-0.035311568081877
"X32",0.129319761057396,0.0293619372999861,0.105767052413867,-0.0402961057132181,0.0876607354691365,-0.0885011751522263,0.13599935156285,-0.041734467780176,-0.144938685634236,-0.106606496293191,0.0543393154170196,-0.173244128274019,0.0344474903276268,-0.123789976852304,0.00129149133030391,-0.0373007667027716,-0.088765394711645,-0.0498988771148599,0.0722470196605682,-0.0587159857228527,-0.0714095061016373,0.142171814439996,0.0505673066702004,0.0484569485612653,-0.00935140794703501,-0.138522058791538,-0.00485384137678713,-0.0880907126646737,0.0897876696137584,0.0156660370045759,0.0854509680334802,0.0369334509742599,0.0992461330172186,0.16735840200206,0.148233839106844,0.0755711604789623,0.106778910293764,0.132352749597649,0.0745479292289026,0.139162047308073,-0.0765476496649138,-0.106502585410955,-0.103075945360512,-0.0417739216159191,0.0796984484628725,0.0424291373894846,-0.029223094352329,0.0599794693410362,0.00769409008123134,0.0487017124499414,-0.0971833921078015,0.0695311354208287,-0.149945853644937,-0.0967861522832633,0.0758979258087396,0.103099885398951,-0.0130194147607812,0.126482862059543,-0.141056635820144,-0.0311835835814462,-0.0525422259316247,0.0295483066108711,0.0850784513059191,0.0700705104750518,0.0916619172506446,-0.0125240826052253,-0.0643605118107165,0.1426739234656,0.0231842349642441,-0.00514403065765696,-0.0486163064524224,0.0420232514569657,0.109702265959665,-0.102442122565433,-0.0852104197582832,-0.118066142123077,-0.115175284359646,-0.0539451723065418,-0.00674226530418256,0.0483447362725449,0.116856352679262,-0.111234557735653,-0.0611338217477609,-0.137171065134684,-0.143789603897961,0.103427137197063,0.0630901936867432,-0.0703255642508133,0.0393525278407543,0.00293890208382348,0.140375653230956,-0.13946607609619,0.105134893644514,-0.0737891755758982,0.0517107364279855,-0.0719579457395539,-0.107315618072778,-0.0510045129775866,-0.104103974000294,-0.0131516174347645,-0.0158800325057197,0.0460314527667637,0.0672849652253168,-0.13944583480696,0.0371061097582671,-0.0794416184776595,0.0870732019514301,0.0168510390981541,-0.107830807118759,0.0242116392207302,-0.00445886136409251,-0.0688299461817174,-0.0271875514555267,-0.0035473064986905,-0.0873941529882716,-0.0749534852913781,-0.0148987766651269,-0.132690700519713,0.0846019554955537,-0.00287328511001211,0.116727749010471,-0.0343020912808655
"X33",0.132760587181451,0.0219354967960781,0.107685127248718,-0.0338002441122149,0.0833200790139276,-0.0844987936152193,0.137439146593893,-0.0493395317141174,-0.14303134533331,-0.106638764932475,0.048015703041841,-0.174887167817614,0.0370155125747243,-0.129905270340277,0.00701749064119494,-0.0369803636704501,-0.096196440330329,-0.0542215354271615,0.0698646215072013,-0.0542695269296124,-0.065290971599701,0.142154299629568,0.04256756404777,0.0435978241594537,-0.00252777555605867,-0.136536034690234,-0.00714161759742364,-0.0880460817598774,0.0981043464794789,0.00708339308364866,0.0913260470320144,0.0353991344705043,0.0992129170863439,0.169591323305453,0.145998597281176,0.0698271487561404,0.101542254469303,0.129869485534855,0.0704186166351264,0.135900925629945,-0.0757495778883596,-0.0952240642203197,-0.10020843855965,-0.0452297250327767,0.0823412722144046,0.0369302356338599,-0.0378695834266284,0.0534483496288948,-0.000104031673355493,0.0505845485015552,-0.102657930799152,0.0774627304480737,-0.156168928270666,-0.0986272200456399,0.0759771467673765,0.0994553397681739,-0.020026346077386,0.124546495468001,-0.144665699286756,-0.0318752115970129,-0.0609314770415265,0.0265119481799449,0.0798942813824225,0.0667558723281263,0.0931221985253938,-0.0206858321147535,-0.066450051054487,0.14830516326997,0.0142744463135815,-0.00929026740832736,-0.0419510630826756,0.0426190705415034,0.108601776916983,-0.103835645718294,-0.0942754534679831,-0.120054746726547,-0.111739658323924,-0.0487068982996329,-0.00819877434227794,0.0417913224253657,0.113120631700963,-0.115256190845462,-0.0677636737736414,-0.13730301270666,-0.139723672593632,0.101219471380605,0.0707893356744077,-0.0634675971241005,0.0326892145172733,-0.00356921519801478,0.146059824812925,-0.137924807163725,0.102326492762231,-0.0705945821937456,0.0463283402531733,-0.0727144727215732,-0.105380174817119,-0.0574108158586345,-0.0979646359618202,-0.00480904841428495,-0.014302881445534,0.0536869910694126,0.0614750975873213,-0.144796956859486,0.0421926451104604,-0.0826859993613598,0.0816967330975729,0.0122794192370956,-0.106511372610709,0.032791246691682,-0.0128875333740997,-0.0739441895323076,-0.0336735077730824,0.00185371232463806,-0.0934483054095321,-0.0728297836566051,-0.0110659878982802,-0.134044402973643,0.083067101211736,0.00522187328233686,0.120052351466131,-0.0324376892937938
"X34",0.135110379298562,0.0145972611710538,0.109002787553807,-0.0275461414310685,0.0786379108684186,-0.0802581661578723,0.137921726777813,-0.0566728393743972,-0.140141938013324,-0.106244804482043,0.0415137343175073,-0.175162015383344,0.0381432931162863,-0.135034692698453,0.0129120662380677,-0.0371406945126153,-0.102970054818744,-0.0574546564530596,0.0674148591820731,-0.0499848875445899,-0.0590678555123517,0.141156552143027,0.0343388722473761,0.0378495077217636,0.00353621017629659,-0.133761488442784,-0.0100359269918479,-0.0878206548973113,0.105299494412742,-0.00159940613032915,0.0964917396661897,0.0340987051742078,0.098761789497286,0.170116112805521,0.142549015015906,0.0635675966497919,0.0953896818898693,0.126477014333626,0.0661743779093661,0.1311529292082,-0.0749171950497916,-0.0845351800189272,-0.0969930140738203,-0.048931261326337,0.0846927917481343,0.0306804892343111,-0.0461601203136496,0.0467886098169483,-0.00827539746951607,0.0525061513989602,-0.107599562627916,0.0842618507338863,-0.160987923197238,-0.100144002586967,0.0759203930471367,0.0953025892793684,-0.0263759317677622,0.120957542217656,-0.147346795977745,-0.0329782128305362,-0.068954987448032,0.0238587320858472,0.074275462262928,0.0633849205832223,0.0926685502853511,-0.028302887725214,-0.0686002800381231,0.152446168646906,0.00576710307282711,-0.0140705370438414,-0.0349238547828838,0.0433463591111681,0.106971754796854,-0.103874534076548,-0.102242095702064,-0.121489006362373,-0.107711023500166,-0.0436287718231083,-0.00904625017851011,0.0347418424384118,0.108477911315186,-0.118671843561411,-0.0734339423347061,-0.136696191662957,-0.134675644556369,0.0985539223640945,0.0771233134786239,-0.0563567596422169,0.0261636829918833,-0.00953321496437737,0.149571527185915,-0.134941063680357,0.0990251786883444,-0.0673843866365845,0.0410434535743947,-0.0734526608983857,-0.10304245239067,-0.0636560448578894,-0.0912792351552568,0.00320336487639945,-0.0134093894438242,0.0607403864161831,0.0555490881992546,-0.148522548180858,0.0471273475746194,-0.0857717852163339,0.0753297147928901,0.00820202562881262,-0.104791418888067,0.0408045762031168,-0.0211345697450927,-0.0788462065689021,-0.0402245618121085,0.00651055404554427,-0.098036000892044,-0.0706962739914057,-0.00798762652690071,-0.134615724003719,0.0813011484109643,0.0124809587633664,0.122596160565771,-0.0298955864269956
